#  2017 Trawl Suvery Species data ,,,,,,,
#  Sample weight and numbers are the sum of 3 subsamples,,,,,,,
#  Whole weight and numbers actual number and weight pulled from the entier tow before subsamples were taken,,,,,,,
#,,,,,,,
#,,,,,,,
#,,,,,,,
Year,Haul,Spcode,Sample_kg,Sample_n,Whole_kg,Whole_n,Comments
2017,30,21313,0.201,8,,,
2017,30,68580,0.05,1,,,
2017,30,80020,1.056,1,,,
2017,30,69061,0.032,11,,,
2017,30,69120,0.536,7,,,
2017,30,98000,0.222,8,,,
2017,30,82510,0.247,5,,,
2017,30,24185,0.291,4,,,
2017,30,23055,0.092,2,,,
2017,30,21725,0.017,1,,,
2017,30,66611,0.007,1,,,
2017,30,66530,0.022,13,,,
2017,30,66045,0.003,3,,,
2017,30,63500,0.001,2,,,
2017,30,71500,0.002,1,,,
2017,31,69322,,,1.38,3,
2017,31,10120,,,,,
2017,31,21720,,,,,
2017,31,21740,,,,,
2017,31,81742,22.2,385,,,
2017,31,10285,0.126,2,,,
2017,31,80200,1.006,4,,,
2017,31,66548,0.014,7,,,
2017,31,21375,0.306,2,,,
2017,31,23801,0.01,1,,,
2017,31,21735,4.378,74,,,
2017,31,43000,,,,,
2017,31,41201,0.038,5,,,
2017,31,10210,0.792,20,,,
2017,31,99999,0.204,,,,
2017,31,68781,0.656,3,,,
2017,31,80020,2.618,4,,,
2017,31,21388,0.226,3,,,
2017,31,21313,0.018,2,,,
2017,31,21932,0.344,7,,,
2017,31,21110,0.114,6,,,
2017,31,23055,0.442,26,,,
2017,31,82510,0.234,3,,,
2017,31,80595,0.016,2,,,
2017,31,80540,0.01,1,,,
2017,31,65203,0.182,2,,,
2017,31,66611,0.002,1,,,
2017,31,66530,0.006,4,,,
2017,31,66045,0.001,1,,,
2017,32,69322,,,,,
2017,32,10120,,,,,
2017,32,21720,,,,,
2017,32,21740,,,,,
2017,32,81742,,,26.8,459,
2017,32,10285,,,0.061,3,
2017,32,80200,,,2.172,7,
2017,32,66548,,,0.018,3,
2017,32,21375,,,0.472,4,
2017,32,23801,,,0.003,1,
2017,32,21735,,,8.35,132,
2017,32,43000,,,,,
2017,32,41201,,,0.163,13,
2017,32,10210,,,4.166,111,
2017,32,99999,,,3.514,,
2017,32,10220,,,1.424,2,
2017,32,23055,,,0.804,24,
2017,32,10211,,,0.385,10,
2017,32,21110,,,0.236,13,
2017,32,68781,,,2.722,17,
2017,32,80540,,,0.033,3,
2017,32,69090,,,0.324,2,
2017,32,21932,,,0.128,6,
2017,32,23809,,,0.065,1,
2017,32,80020,,,1.206,2,
2017,32,40500,,,3.716,,
2017,32,21313,,,0.55,18,
2017,32,21388,,,0.082,2,
2017,32,91000,,,0.004,1,
2017,32,66050,,,0.018,1,
2017,32,40011,,,0.001,1,
2017,33,69322,,,,,
2017,33,10120,,,,,
2017,33,21720,,,,,
2017,33,21740,,,3.4,2,
2017,33,81742,17.75,497,,,
2017,33,10285,0.045,1,,,
2017,33,80200,0.262,1,,,
2017,33,66548,0.04,19,,,
2017,33,21375,3.588,12,,,
2017,33,23801,0.117,7,,,
2017,33,21735,1.974,54,,,
2017,33,43000,,,,,
2017,33,41201,0.013,2,,,
2017,33,10210,3,72,,,
2017,33,99999,0.298,,,,
2017,33,21932,0.115,3,,,
2017,33,20061,0.012,1,,,
2017,33,21350,0.01,1,,,
2017,33,80595,0.007,1,,,
2017,33,21110,0.163,8,,,
2017,33,23055,0.378,18,,,
2017,33,80020,0.614,2,,,
2017,33,68781,0.118,1,,,
2017,33,85200,0.001,1,,,
2017,33,91000,0.008,1,,,
2017,33,74980,0.014,1,,,
2017,33,21313,0.198,9,,,
2017,33,40500,3.99,45,,,
2017,33,66530,0.006,7,,,
2017,33,66045,0.004,4,,,
2017,33,66611,0.002,1,,,
2017,33,63500,0.001,1,,,
2017,34,69322,,,,,
2017,34,10120,,,4.05,1,
2017,34,21720,,,3.75,1,
2017,34,21740,,,15.85,10,
2017,34,81742,26.7,375,,,
2017,34,10285,0.327,2,,,
2017,34,80200,0.407,1,,,
2017,34,66548,0.028,23,,,
2017,34,21375,1.175,3,,,
2017,34,23801,0.047,7,,,
2017,34,21735,2.497,25,,,
2017,34,43000,,,,,
2017,34,41201,,,,,
2017,34,10210,1.6,20,,,
2017,34,99999,0.09,,,,
2017,34,68781,0.25,1,,,
2017,34,21110,0.011,1,,,
2017,34,23055,0.046,3,,,
2017,34,80020,1.624,3,,,
2017,34,75284,0.037,2,,,
2017,34,80540,0.012,1,,,
2017,34,40500,0.308,3,,,
2017,34,66530,0.003,5,,,
2017,34,66045,0.019,13,,,
2017,34,66611,0.009,2,,,
2017,35,69322,,,2.22,5,
2017,35,10120,,,,,
2017,35,21720,,,,,
2017,35,21740,,,22.9,15,
2017,35,81742,11.5,189,,,
2017,35,10285,0.1,1,,,
2017,35,80200,0.687,4,,,
2017,35,66548,0.146,12,,,
2017,35,21375,0.572,2,,,
2017,35,23801,0.019,1,,,
2017,35,21735,4.426,42,,,
2017,35,43000,2.716,26,,,
2017,35,41201,0.058,1,,,
2017,35,10210,1.796,35,,,
2017,35,99999,6.25,,,,
2017,35,80020,0.57,3,,,
2017,35,68781,2.41,12,,,
2017,35,21388,0.656,12,,,
2017,35,10220,0.794,1,,,
2017,35,95030,0.028,1,,,
2017,35,95060,0.004,2,,,
2017,35,22200,0.133,1,,,
2017,35,69061,0.043,8,,,
2017,35,68580,0.021,2,,,
2017,35,50301,0.001,4,,,
2017,35,40011,0.001,1,,,
2017,35,40500,0.409,,,,
2017,35,24185,0.076,1,,,
2017,35,24189,0.112,2,,,
2017,35,81095,0.024,1,,,
2017,35,20041,0.011,1,,,
2017,35,21350,0.012,1,,,
2017,35,21405,0.008,1,,,
2017,35,66601,0.036,2,,,
2017,35,66045,0.026,25,,,
2017,35,66050,0.018,4,,,
2017,35,66203,0.028,4,,,
2017,35,66611,0.952,200,,,
2017,35,66530,0.193,35,,,
2017,36,69322,,,,,
2017,36,10120,,,,,
2017,36,21720,,,,,
2017,36,21740,,,2.2,1,
2017,36,81742,23,270,,,
2017,36,10285,2.76,7,,,
2017,36,80200,0.465,2,,,
2017,36,66548,0.023,24,,,
2017,36,21375,0.046,2,,,
2017,36,23801,0.035,3,,,
2017,36,21735,1.605,52,,,
2017,36,43000,0.037,1,,,
2017,36,41201,,,,,
2017,36,10210,2.397,49,,,
2017,36,99999,0.228,,,,
2017,36,68781,1.026,8,,,
2017,36,21388,0.05,2,,,
2017,36,21313,0.021,1,,,
2017,36,80595,0.006,1,,,
2017,36,21110,0.017,1,,,
2017,36,23055,0.051,7,,,
2017,36,21932,1.25,3,,,
2017,36,80020,1.646,4,,,
2017,36,82510,0.048,1,,,
2017,36,91000,0.06,11,,,
2017,36,50301,0.001,5,,,
2017,36,40500,1.42,2,,,
2017,36,66611,0.003,5,,,
2017,36,66530,0.01,5,,,
2017,37,69322,,,3.45,4,
2017,37,10120,,,,,
2017,37,21720,,,,,
2017,37,21740,,,,,
2017,37,81742,,,30.55,397,
2017,37,10285,,,0.317,6,
2017,37,80200,,,1.572,4,
2017,37,66548,,,0.012,12,
2017,37,21375,,,1.323,12,
2017,37,23801,,,0.167,13,
2017,37,21735,,,9.1,282,
2017,37,43000,,,,,
2017,37,41201,,,0.196,6,
2017,37,10210,,,3.691,118,
2017,37,99999,,,2.345,,
2017,37,23809,,,0.784,11,
2017,37,10211,,,0.626,16,
2017,37,10220,,,2.678,3,
2017,37,20322,,,1.061,1,
2017,37,68781,,,10.95,66,
2017,37,69090,,,0.414,4,
2017,37,91000,,,0.032,7,
2017,37,80595,,,0.007,1,
2017,37,74980,,,0.052,1,
2017,37,75241,,,0.018,1,
2017,37,71884,,,0.149,1,
2017,37,98000,,,0.716,3,
2017,37,71250,,,0.001,1,
2017,37,21110,,,0.083,4,
2017,37,21932,,,0.022,1,
2017,37,21725,,,0.012,1,
2017,37,21313,,,0.066,6,
2017,37,21388,,,0.405,10,
2017,37,82510,,,0.084,3,
2017,37,40011,,,0.001,5,
2017,37,23055,,,0.301,15,
2017,37,80020,,,1.914,8,
2017,37,40500,,,0.192,,
2017,37,66530,,,0.002,4,
2017,37,66045,,,0.001,1,
2017,37,66611,,,0.001,1,
2017,38,69322,,,,,
2017,38,10120,,,,,
2017,38,21720,,,,,
2017,38,21740,,,3.55,2,
2017,38,81742,46.05,872,,,
2017,38,10285,0.114,2,,,
2017,38,80200,1.828,5,,,
2017,38,66548,0.101,61,,,
2017,38,21375,0.408,3,,,
2017,38,23801,0.072,4,,,
2017,38,21735,1.505,26,,,
2017,38,43000,0.136,4,,,
2017,38,41201,0.006,1,,,
2017,38,10210,1.949,28,,,
2017,38,99999,1.782,,,,
2017,38,80020,3.448,4,,,
2017,38,10140,0.051,2,,,
2017,38,68781,0.412,5,,,
2017,38,10220,0.663,1,,,
2017,38,23055,0.084,4,,,
2017,38,69061,0.017,1,,,
2017,38,75284,0.043,1,,,
2017,38,21388,0.078,2,,,
2017,38,40011,0.004,1,,,
2017,38,98000,0.683,2,,,
2017,38,71511,0.021,7,,,
2017,38,82510,0.057,1,,,
2017,38,81095,0.043,2,,,
2017,38,66045,0.008,7,,,
2017,38,66611,0.007,10,,,
2017,38,66530,0.048,13,,,
2017,38,91000,0.004,1,,,
2017,39,69322,,,,,
2017,39,10120,,,,,
2017,39,21720,,,,,
2017,39,21740,,,,,
2017,39,81742,31.3,411,,,
2017,39,10285,0.076,3,,,
2017,39,80200,1.373,3,,,
2017,39,66548,0.124,63,,,
2017,39,21375,0.301,4,,,
2017,39,23801,0.016,1,,,
2017,39,21735,0.933,75,,,
2017,39,43000,,,,,
2017,39,41201,,,,,
2017,39,10210,1.81,44,,,
2017,39,99999,0.96,,,,
2017,39,68781,1.012,14,,,
2017,39,23055,0.163,32,,,
2017,39,80020,1.376,1,,,
2017,39,82510,0.612,25,,,
2017,39,69090,0.145,1,,,
2017,39,69061,0.013,1,,,
2017,39,71884,0.245,1,,,
2017,39,75284,0.053,1,,,
2017,39,75241,0.005,1,,,
2017,39,21932,0.045,1,,,
2017,39,20001,0.001,1,,,
2017,39,71639,0.001,1,,,
2017,40,69322,,,0.007,1,
2017,40,10120,,,,,
2017,40,21720,,,,,
2017,40,21740,,,,,
2017,40,81742,19.85,378,,,
2017,40,10285,,,,,
2017,40,80200,1.016,2,,,
2017,40,66548,0.005,1,,,
2017,40,21375,0.207,2,,,
2017,40,23801,0.04,2,,,
2017,40,21735,4.265,84,,,
2017,40,43000,0.633,33,,,
2017,40,41201,0.111,13,,,
2017,40,10210,1.247,25,,,
2017,40,99999,1.368,,,,
2017,40,10220,1.924,1,,,
2017,40,71884,0.499,10,,,
2017,40,71004,0.068,2,,,
2017,40,82510,0.417,11,,,
2017,40,69120,0.431,11,,,
2017,40,80020,4.282,4,,,
2017,40,68781,1.346,6,,,
2017,40,80595,0.054,7,,,
2017,40,21932,0.112,2,,,
2017,40,23055,0.244,10,,,
2017,40,21110,0.022,1,,,
2017,40,69061,0.05,4,,,
2017,40,69316,0.001,1,,,
2017,40,65203,0.046,1,,,
2017,40,98000,0.692,5,,,
2017,40,66530,0.002,1,,,
2017,40,66611,0.013,2,,,
2017,40,66045,0.001,5,,,
2017,40,63500,0.001,1,,,
2017,41,69322,,,,,
2017,41,10120,,,,,
2017,41,21720,,,,,
2017,41,21740,,,,,
2017,41,20322,,,4.5,1,
2017,,99999,,,8.4,,
2017,41,81742,56.9,948,,,
2017,41,10285,0.015,1,,,
2017,41,80200,1.518,4,,,
2017,41,66548,0.076,51,,,
2017,41,21375,0.325,3,,,
2017,41,23801,0.205,17,,,
2017,41,21735,2.988,29,,,
2017,41,43000,0.676,11,,,
2017,41,41201,0.062,9,,,
2017,41,10210,1.371,29,,,
2017,41,99999,2.006,,,,
2017,41,68781,0.681,6,,,
2017,41,82510,0.789,12,,,
2017,41,21313,0.057,4,,,
2017,41,80595,0.056,11,,,
2017,41,10220,0.989,1,,,
2017,41,69120,0.291,5,,,
2017,41,75284,0.212,6,,,
2017,41,71884,0.121,2,,,
2017,41,74980,0.014,1,,,
2017,41,74656,0.019,3,,,
2017,41,74640,0.001,1,,,
2017,41,71511,0.003,1,,,
2017,41,23055,0.03,2,,,
2017,41,20041,0.009,1,,,
2017,41,91000,0.006,4,,,
2017,41,66611,0.045,7,,,
2017,42,69322,,,2.72,3,
2017,42,10120,,,,,
2017,42,21720,,,,,
2017,42,21740,,,,,
2017,42,81742,22.85,499,,,
2017,42,10285,0.043,1,,,
2017,42,80200,1.475,4,,,
2017,42,66548,0.006,4,,,
2017,42,21375,,,,,
2017,42,23801,0.411,5,,,
2017,42,21735,1.276,19,,,
2017,42,43000,0.053,1,,,
2017,42,41201,0.013,3,,,
2017,42,10210,0.638,11,,,
2017,42,99999,1.598,,,,
2017,42,68781,0.933,8,,,
2017,42,21313,0.404,4,,,
2017,42,21388,0.18,5,,,
2017,42,82510,0.622,20,,,
2017,42,83020,0.056,1,,,
2017,42,80595,0.006,2,,,
2017,42,69061,0.009,2,,,
2017,42,69120,0.088,1,,,
2017,42,23055,0.03,1,,,
2017,42,21725,0.016,1,,,
2017,42,40011,0.001,1,,,
2017,42,66611,0.043,8,,,
2017,42,66045,0.06,31,,,
2017,42,66530,0.009,3,,,
2017,42,66601,0.043,3,,,
2017,42,80020,2.167,3,,,
2017,43,69322,,,2.029,4,
2017,43,10120,,,,,
2017,43,21720,,,,,
2017,43,21740,,,2.9,1,
2017,43,81742,15,369,,,
2017,43,10285,2.442,6,,,
2017,43,80200,,,,,
2017,43,66548,0.006,7,,,
2017,43,21375,0.076,1,,,
2017,43,23801,0.15,10,,,
2017,43,21735,2.93,30,,,
2017,43,43000,0.004,1,,,
2017,43,41201,0.204,12,,,
2017,43,10210,0.386,6,,,
2017,43,99999,2.138,,,,
2017,43,68781,1.152,18,,,
2017,43,82510,1.502,35,,,
2017,43,21388,0.28,5,,,
2017,43,81095,0.062,1,,,
2017,43,69061,0.109,15,,,
2017,43,69086,0.194,2,,,
2017,43,69120,0.111,4,,,
2017,43,80595,0.046,3,,,
2017,43,98000,0.032,2,,,
2017,43,23055,0.034,2,,,
2017,43,20041,0.012,2,,,
2017,43,21725,0.113,4,,,
2017,43,71772,0.098,1,,,
2017,43,24185,0.028,1,,,
2017,43,24189,0.402,2,,,
2017,43,22200,0.026,1,,,
2017,43,95060,0.02,7,,,
2017,43,65100,,8,,,
2017,43,66530,0.016,7,,,
2017,43,66611,0.074,15,,,
2017,43,66601,0.054,6,,,
2017,43,66203,0.006,1,,,
2017,43,66050,0.068,6,,,
2017,43,66045,0.038,15,,,
2017,43,40500,0.014,2,,,
2017,43,95020,0.014,1,,,
2017,43,40011,0.006,4,,,
2017,43,91000,0.002,1,,,
2017,44,69322,,,0.082,3,
2017,44,10120,,,,,
2017,44,21720,,,,,
2017,44,21740,,,,,
2017,44,81742,19.5,291,,,
2017,44,10285,0.122,3,,,
2017,44,80200,,,,,
2017,44,66548,0.028,15,,,
2017,44,21375,,,,,
2017,44,23801,0.048,5,,,
2017,44,21735,3.213,81,,,
2017,44,43000,0.289,19,,,
2017,44,41201,0.638,92,,,
2017,44,10210,0.242,8,,,
2017,44,99999,4.396,,,,
2017,44,68781,0.728,24,,,
2017,44,82510,0.584,13,,,
2017,44,56300,0.001,1,,,
2017,44,83020,0.189,1,,,
2017,44,80595,0.058,13,,,
2017,44,75284,0.238,5,,,
2017,44,24185,0.124,1,,,
2017,44,23055,0.039,5,,,
2017,44,21725,0.085,4,,,
2017,44,21110,0.027,1,,,
2017,44,21405,0.012,2,,,
2017,44,71769,0.282,3,,,
2017,44,71884,0.172,2,,,
2017,44,21388,0.158,5,,,
2017,44,21313,0.152,9,,,
2017,44,71001,0.013,1,,,
2017,44,69061,0.014,2,,,
2017,44,69086,0.039,2,,,
2017,44,66611,0.008,2,,,
2017,44,66530,0.002,2,,,
2017,44,66045,0.002,3,,,
2017,44,66601,0.031,3,,,
2017,44,80020,0.352,1,,,
2017,44,65100,0.082,11,,,
2017,44,91000,0.31,3,,,
2017,44,83000,0.001,51,,,
2017,44,98000,0.071,3,,,
2017,44,71004,0.002,1,,,
2017,44,1,0.001,1,,,
2017,44,74311,0.001,1,,,
2017,44,40011,0.066,1,,,
2017,44,40500,0.018,1,,,
2017,45,69322,,,0.015,2,
2017,45,10120,,,,,
2017,45,21720,,,,,
2017,45,21740,,,,,
2017,45,81742,22.5,502,,,
2017,45,10285,1.138,18,,,
2017,45,80200,,,,,
2017,45,66548,0.016,5,,,
2017,45,21375,0.073,1,,,
2017,45,23801,0.3,28,,,
2017,45,21735,0.578,18,,,
2017,45,43000,0.652,12,,,
2017,45,41201,0.278,32,,,
2017,45,10210,0.114,4,,,
2017,45,99999,2.34,,,,
2017,45,68781,0.409,4,,,
2017,45,82510,1.003,22,,,
2017,45,69061,0.274,6,,,
2017,45,69120,0.309,8,,,
2017,45,21313,0.1,3,,,
2017,45,23055,0.196,19,,,
2017,45,43000,,,,,
2017,45,71882,0.226,2,,,
2017,45,75284,0.178,3,,,
2017,45,83000,0.011,200,,,
2017,45,81095,0.02,1,,,
2017,45,66601,0.08,4,,,
2017,45,66045,0.002,6,,,
2017,45,66611,0.028,9,,,
2017,45,56311,0.006,1,,,
2017,45,80595,0.011,4,,,
2017,45,40500,0.75,4,,,
2017,45,40011,0.005,4,,,
2017,45,71001,0.061,1,,,
2017,46,69322,,,,,
2017,46,10120,,,,,
2017,46,21720,,,,,
2017,46,21740,,,,,
2017,46,81742,20.5,262,,,
2017,46,10285,0.647,16,,,
2017,46,80200,,,,,
2017,46,66548,0.058,23,,,
2017,46,21375,0.551,4,,,
2017,46,23801,0.189,10,,,
2017,46,21735,3.894,81,,,
2017,46,43000,1.063,16,,,
2017,46,41201,0.092,7,,,
2017,46,10210,1.989,29,,,
2017,46,99999,3.463,,,,
2017,46,82510,0.791,27,,,
2017,46,21313,0.106,8,,,
2017,46,20061,0.012,1,,,
2017,46,10155,0.138,1,,,
2017,46,80595,0.006,1,,,
2017,46,23809,0.188,6,,,
2017,46,68781,0.029,1,,,
2017,46,69120,0.246,6,,,
2017,46,69061,0.033,3,,,
2017,46,71884,0.103,1,,,
2017,46,75284,0.272,7,,,
2017,46,74980,0.015,2,,,
2017,46,74562,0.003,1,,,
2017,46,23055,0.054,14,,,
2017,46,40011,0.072,1,,,
2017,46,40500,0.032,1,,,
2017,46,83000,0.01,40,,,
2017,46,66611,0.107,27,,,
2017,46,66601,0.015,1,,,
2017,46,66530,0.002,1,,,
2017,47,69322,,,2.81,2,
2017,47,10120,,,,,
2017,47,21720,,,,,
2017,47,21740,,,,,
2017,47,81742,29,585,,,
2017,47,10285,0.078,2,,,
2017,47,80200,,,,,
2017,47,66548,0.008,3,,,
2017,47,21375,0.054,1,,,
2017,47,23801,0.42,32,,,
2017,47,21735,0.716,15,,,
2017,47,43000,0.23,10,,,
2017,47,41201,0.188,20,,,
2017,47,10210,0.104,1,,,
2017,47,99999,1.516,,,,
2017,47,24189,0.354,2,,,
2017,47,23809,0.068,2,,,
2017,47,68781,0.062,7,,,
2017,47,98000,0.006,1,,,
2017,47,21313,0.012,1,,,
2017,47,21725,0.238,8,,,
2017,47,40500,0.12,,,,
2017,47,40011,0.086,1,,,
2017,47,75284,0.314,5,,,
2017,47,82510,1.048,41,,,
2017,47,69086,0.19,5,,,
2017,47,69120,0.172,4,,,
2017,47,69061,0.034,4,,,
2017,47,83000,0.002,22,,,
2017,47,71004,0.098,4,,,
2017,47,71002,0.026,1,,,
2017,47,72740,0.036,2,,,
2017,47,71884,0.16,3,,,
2017,47,71882,0.13,2,,,
2017,47,74311,0.001,3,,,
2017,47,66045,0.246,131,,,
2017,47,66601,0.014,2,,,
2017,47,66611,0.1,20,,,
2017,47,23055,0.01,1,,,
2017,47,80595,0.014,3,,,
2017,47,62000,0.001,1,,,
2017,48,69322,,,,,
2017,48,10120,,,,,
2017,48,21720,,,,,
2017,48,21740,,,,,
2017,48,81742,,,23.08,481,
2017,48,10285,,,1.756,351,
2017,48,80200,,,,,
2017,48,66548,,,0.128,32,
2017,48,21375,,,1.005,12,
2017,48,23801,,,1.699,80,
2017,48,21735,,,13.5,193,
2017,48,43000,,,0.667,16,
2017,48,41201,,,0.323,36,
2017,48,10210,,,0.182,4,
2017,48,99999,,,3.5,,
2017,48,81095,,,0.152,8,
2017,48,65100,,,0.072,9,
2017,48,82510,,,0.803,52,
2017,48,68781,,,0.552,5,
2017,48,40011,,,0.081,1,
2017,48,20001,,,0.008,2,
2017,48,20041,,,0.044,5,
2017,48,24185,,,0.116,1,
2017,48,23055,,,0.088,10,
2017,48,21725,,,0.094,3,
2017,48,10140,,,0.027,1,
2017,48,98000,,,0.018,2,
2017,48,75284,,,0.048,1,
2017,48,21753,,,0.008,5,
2017,48,23809,,,0.802,20,
2017,48,21313,,,0.158,6,
2017,48,21388,,,0.255,5,
2017,48,69120,,,0.183,17,
2017,48,69086,,,0.097,4,
2017,48,69061,,,0.014,2,
2017,48,71884,,,0.734,19,
2017,48,71004,,,0.308,7,
2017,48,71753,,,0.209,3,
2017,48,71769,,,0.112,1,
2017,48,72740,,,0.097,8,
2017,48,83000,,,0.015,104,
2017,48,40500,,,0.194,,
2017,48,66045,,,0.043,32,
2017,48,66611,,,0.086,22,
2017,49,69322,,,,,
2017,49,10120,,,,,
2017,49,21720,,,,,
2017,49,21740,,,,,
2017,49,81742,21,191,,,
2017,49,10285,0.166,3,,,
2017,49,80200,,,,,
2017,49,66548,0.062,17,,,
2017,49,21375,0.574,2,,,
2017,49,23801,0.474,25,,,
2017,49,21735,2.368,26,,,
2017,49,43000,0.115,3,,,
2017,49,41201,0.021,2,,,
2017,49,10210,0.081,1,,,
2017,49,99999,2.227,,,,
2017,49,23055,0.106,16,,,
2017,49,23809,0.054,1,,,
2017,49,24189,1.056,2,,,
2017,49,24185,0.087,1,,,
2017,49,68781,0.265,2,,,
2017,49,82510,0.452,18,,,
2017,49,10220,0.483,1,,,
2017,49,75284,1.021,16,,,
2017,49,74980,0.084,3,,,
2017,49,23804,0.007,1,,,
2017,49,66045,0.095,48,,,
2017,49,21313,0.096,5,,,
2017,49,66611,0.064,13,,,
2017,49,21725,0.032,1,,,
2017,49,83000,0.005,51,,,
2017,49,69061,0.091,4,,,
2017,49,69120,0.112,4,,,
2017,49,69086,0.023,1,,,
2017,49,40011,0.002,1,,,
2017,49,71882,0.26,5,,,
2017,49,71884,0.316,7,,,
2017,49,71772,0.137,1,,,
2017,49,71753,0.062,1,,,
2017,49,72740,0.004,2,,,
2017,50,69322,,,0.717,1,
2017,50,10120,,,,,
2017,50,21720,,,,,
2017,50,21740,,,,,
2017,50,81742,38,318,,,
2017,50,10285,0.214,5,,,
2017,50,80200,,,,,
2017,50,66548,0.063,21,,,
2017,50,21375,,,,,
2017,50,23801,0.102,6,,,
2017,50,21735,1.301,14,,,
2017,50,43000,0.976,15,,,
2017,50,41201,0.265,42,,,
2017,50,10210,0.145,2,,,
2017,50,99999,5.689,,,,
2017,50,98000,0.054,3,,,
2017,50,75284,0.352,9,,,
2017,50,82510,0.62,34,,,
2017,50,24185,0.118,1,,,
2017,50,21313,0.024,1,,,
2017,50,23055,0.019,4,,,
2017,50,20001,0.003,1,,,
2017,50,23804,0.006,1,,,
2017,50,21405,0.005,1,,,
2017,50,40011,0.001,1,,,
2017,50,69061,0.028,3,,,
2017,50,65100,0.041,2,,,
2017,50,69086,0.121,1,,,
2017,50,69120,0.376,6,,,
2017,50,72740,0.006,1,,,
2017,50,71772,0.05,1,,,
2017,50,71753,0.053,1,,,
2017,50,71884,0.47,8,,,
2017,50,66611,0.032,7,,,
2017,50,66601,0.042,2,,,
2017,50,83000,0.005,61,,,
2017,50,40500,0.168,,,,
2017,51,69322,,,0.234,1,
2017,51,10120,,,,,
2017,51,21720,,,,,
2017,51,21740,,,,,
2017,51,81742,25.5,238,,,
2017,51,10285,0.1,3,,,
2017,51,80200,,,,,
2017,51,66548,0.032,11,,,
2017,51,21375,0.064,1,,,
2017,51,23801,0.068,5,,,
2017,51,21735,0.842,16,,,
2017,51,43000,0.106,4,,,
2017,51,41201,0.014,3,,,
2017,51,10210,,,,,
2017,51,99999,1.875,,,,
2017,51,24185,0.066,1,,,
2017,51,23055,0.052,8,,,
2017,51,65203,0.047,2,,,
2017,51,83000,0.001,1,,,
2017,51,80595,0.03,5,,,
2017,51,82510,0.437,21,,,
2017,51,68781,0.387,6,,,
2017,51,75284,0.426,12,,,
2017,51,21313,0.056,1,,,
2017,51,40500,0.106,,,,
2017,51,40011,0.001,1,,,
2017,51,71884,0.293,3,,,
2017,51,71882,0.186,2,,,
2017,51,71772,0.173,2,,,
2017,51,69061,0.024,1,,,
2017,51,69086,0.011,1,,,
2017,51,69120,0.55,6,,,
2017,51,66611,0.001,1,,,
2017,51,66601,0.007,1,,,
2017,52,69322,,,2.584,2,
2017,52,10120,,,,,
2017,52,21720,,,,,
2017,52,21740,,,,,
2017,52,81742,23.5,372,,,
2017,52,10285,0.172,5,,,
2017,52,80200,,,,,
2017,52,66548,0.013,6,,,
2017,52,21375,0.234,3,,,
2017,52,23801,0.176,11,,,
2017,52,21735,1.04,16,,,
2017,52,43000,0.298,29,,,
2017,52,41201,0.063,6,,,
2017,52,10210,0.033,1,,,
2017,52,99999,2.834,,,,
2017,52,21725,0.309,9,,,
2017,52,23055,0.161,13,,,
2017,52,82510,0.961,37,,,
2017,52,75284,0.546,10,,,
2017,52,71884,0.393,3,,,
2017,52,71882,0.204,3,,,
2017,52,71772,0.078,1,,,
2017,52,80595,0.016,2,,,
2017,52,72740,0.056,1,,,
2017,52,65100,0.083,3,,,
2017,52,56300,0.001,1,,,
2017,52,40011,0.012,3,,,
2017,52,71010,0.007,1,,,
2017,52,69316,0.009,2,,,
2017,52,21110,0.016,1,,,
2017,52,40500,0.169,,,,
2017,52,21313,0.03,1,,,
2017,52,69120,0.426,5,,,
2017,52,69086,0.119,3,,,
2017,52,69061,0.003,1,,,
2017,52,66611,0.053,11,,,
2017,52,66045,0.02,7,,,
2017,53,69322,,,1.621,4,
2017,53,10120,,,,,
2017,53,21720,,,,,
2017,53,21740,,,,,
2017,53,81742,26.5,340,,,
2017,53,10285,,,,,
2017,53,80200,1.442,2,,,
2017,53,66548,0.056,22,,,
2017,53,21375,,,,,
2017,53,23801,0.249,15,,,
2017,53,21735,5.5,93,,,
2017,53,43000,0.148,12,,,
2017,53,41201,0.047,12,,,
2017,53,10210,0.038,1,,,
2017,53,99999,1.521,,,,
2017,53,71884,0.295,1,,,
2017,53,75284,0.226,5,,,
2017,53,21110,0.018,1,,,
2017,53,40500,0.106,2,,,
2017,53,82510,0.549,14,,,
2017,53,68781,1.67,25,,,
2017,53,69061,0.07,6,,,
2017,53,23055,0.16,20,,,
2017,53,20001,0.003,1,,,
2017,53,21313,0.15,4,,,
2017,53,21405,0.009,2,,,
2017,53,69120,0.075,1,,,
2017,53,80595,0.02,4,,,
2017,53,98000,0.019,1,,,
2017,53,66601,0.019,1,,,
2017,53,66611,0.031,4,,,
2017,53,66530,0.002,1,,,
2017,53,66045,0.012,7,,,
2017,54,69322,,,0.016,1,
2017,54,10120,,,,,
2017,54,21720,,,,,
2017,54,21740,,,,,
2017,54,81742,29.5,404,,,
2017,54,10285,,,,,
2017,54,80200,0.658,2,,,
2017,54,66548,0.025,11,,,
2017,54,21375,0.138,2,,,
2017,54,23801,0.011,1,,,
2017,54,21735,1.54,20,,,
2017,54,43000,0.781,10,,,
2017,54,41201,0.062,11,,,
2017,54,10210,0.425,11,,,
2017,54,99999,1.499,,,,
2017,54,20322,0.549,1,,,
2017,54,80020,2.365,2,,,
2017,54,68781,0.892,4,,,
