# 1996 Trawl survey species data,,,,,,,,,,,
# Subsamples were weights and numbers were already converted to whole weight and numbers,,,,,,,,,,,
# Original Subsample data could not be located,,,,,,,,,,,
#,,,,,,,,,,,
#,,,,,,,,,,,
#,,,,,,,,,,,
Year,Haul,Spcode,Wt.Sample1,No.Sample2,Wt.Sample2,No.Sample2,Sample_kg,Sample_n,Whole_kg,Whole_n,Comments
1996,54,66548,0.04,4,0.01,2,,,0.2,20,
1996,54,66611,0.1,29,0.05,12,,,0.5,137,
1996,54,68781,0.3,1,0.6,2,,,3,10,
1996,54,69061,0.05,4,0.01,1,,,0.2,17,
1996,54,69090,0.1,2,0,0,,,0.3,7,
1996,54,69120,0.05,2,0,0,,,0.2,7,
1996,54,71001,0.001,1,0,0,,,0,3,
1996,54,71753,0.2,1,0,0,,,0.7,3,
1996,54,71884,0.2,1,0,0,,,0.7,3,
1996,54,80020,0.42,4,1.7,2,,,7.1,20,
1996,54,80200,6.7,17,9.8,24,,,55.2,137,
1996,54,80594,0.02,2,0.02,2,,,0.1,13,
1996,54,81742,4.2,0,5.2,0,,,31.4,0,
1996,54,82510,0.7,14,0.35,6,,,3.5,67,
1996,54,98000,0.01,1,0,0,,,0,3,
1996,54,99999,0.3,0,0,0,,,1,0,
1996,54,99999,0,0,0,0,,,3.2,0,
1996,55,10210,0.5,18,0.9,22,,,7.3,210,
1996,55,10285,0.35,1,0.25,1,,,3.1,10,
1996,55,21314,0.05,2,0,0,,,0.3,10,
1996,55,21371,0.15,4,0.1,1,,,1.3,26,
1996,55,21387,0,0,0.1,2,,,0.5,10,
1996,55,21423,0,0,0,0,,,0.1,1,
1996,55,21735,1.9,22,1.95,23,,,20.2,236,
1996,55,21932,0.2,1,0,0,,,1,5,
1996,55,22200,0,0,0.03,1,,,0.2,5,
1996,55,23807,0.15,6,0.15,5,,,1.6,58,
1996,55,24185,0.05,1,0,0,,,0.3,5,
1996,55,40011,0.01,0,0,0,,,0.1,0,
1996,55,40500,0,0,0.2,2,,,1,10,
1996,55,41201,0.04,0,0.05,2,,,0.5,10,
1996,55,56310,0.01,1,0.01,1,,,0.1,10,
1996,55,65205,0.02,1,0,0,,,0.1,5,
1996,55,66045,0.01,1,0,0,,,0.1,5,
1996,55,66050,0.04,1,0,0,,,0.2,5,
1996,55,66548,0.02,7,0.05,12,,,0.4,100,
1996,55,66601,0.05,1,0,0,,,0.3,5,
1996,55,66611,0.01,3,0.05,5,,,0.3,42,
1996,55,68781,0,0,0.75,3,,,3.9,16,
1996,55,69061,0.03,2,0,0,,,0.2,10,
1996,55,69086,0.35,3,0.9,9,,,6.6,63,
1996,55,69120,1.1,15,1.05,13,,,11.3,147,
1996,55,69316,0,0,0.05,1,,,0.3,5,
1996,55,69322,0,0,0,0,,,0.25,1,
1996,55,71001,0.01,0,0,0,,,0.1,0,
1996,55,71884,0.7,4,1.7,9,,,12.6,68,
1996,55,80020,1.3,3,1.95,1,,,17,21,
1996,55,80200,1.9,4,0.5,1,,,12.6,26,
1996,55,80540,0,0,0.01,1,,,0.1,5,
1996,55,80594,0,0,0.02,2,,,0.1,10,
1996,55,81742,7.6,0,8.9,0,,,86.6,0,
1996,55,82510,0.7,14,0.75,15,,,7.6,152,
1996,55,83020,0.1,1,0.05,1,,,0.8,10,
1996,55,95000,0.3,2,0,0,,,1.6,10,
1996,55,99999,1.45,0,1.35,0,,,14.7,0,
1996,56,10210,0.7,22,0.55,13,,,5.1,144,
1996,56,10285,0.5,6,0.1,1,,,2.5,29,
1996,56,20040,0.05,1,0,0,,,0.2,4,
1996,56,21314,0.1,2,0.05,1,,,0.6,12,
1996,56,21371,0.15,2,0.8,7,,,3.9,37,
1996,56,21387,0.05,1,0.15,2,,,0.8,12,
1996,56,21735,1.9,29,1.5,28,,,14,235,
1996,56,23807,0.15,4,0.15,5,,,1.2,37,
1996,56,24185,0,0,0.15,1,,,0.6,4,
1996,56,40500,0.05,1,0.1,1,,,0.6,8,
1996,56,41201,0.01,1,0.04,5,,,0.2,25,
1996,56,43020,1.1,7,1.4,7,,,10.3,58,
1996,56,60100,0.001,1,0,0,,,0,4,
1996,56,66045,0.01,5,0,0,,,0,21,
1996,56,66050,0,0,0.01,1,,,0,4,
1996,56,66530,0.05,11,0,0,,,0.2,45,
1996,56,66548,0.05,8,0.02,4,,,0.3,49,
1996,56,66611,0.05,8,0.02,4,,,0.3,49,
1996,56,68781,1.35,4,0.35,1,,,7,21,
1996,56,69086,0.45,5,0.2,2,,,2.7,29,
1996,56,69120,0.5,6,0.5,5,,,4.1,45,
1996,56,69316,0.01,2,0,0,,,0,8,
1996,56,69322,0,0,0,0,,,0.45,1,
1996,56,71772,0,0,0.3,3,,,1.2,12,
1996,56,71882,0,0,0.25,1,,,1,4,
1996,56,71884,0.55,3,0.55,3,,,4.5,25,
1996,56,80020,0.6,2,1.1,1,,,7,12,
1996,56,80200,1.3,3,1.8,3,,,12.8,25,
1996,56,80540,0.01,1,0,0,,,0,4,
1996,56,80590,1.3,3,0,0,,,5.4,12,
1996,56,80594,0.01,1,0,0,,,0,4,
1996,56,81742,10.5,0,8.3,0,,,77.4,0,
1996,56,82510,0.4,3,0.5,7,,,3.7,41,
1996,56,83020,0,0,0.03,1,,,0.1,4,
1996,56,98000,0.02,1,0,0,,,0.1,4,
1996,56,99999,1.9,0,4.5,0,,,26.4,0,
1996,57,10210,0.75,28,1,34,,,7.3,259,
1996,57,10220,2,1,0,0,,,8.4,4,
1996,57,10285,0.3,5,0.25,5,,,2.3,42,
1996,57,20040,0.05,1,0.05,1,,,0.4,8,
1996,57,20322,0,0,0,0,,,2,1,
1996,57,21314,0.3,6,0.15,3,,,1.9,38,
1996,57,21371,0.15,3,0.25,5,,,1.7,33,
1996,57,21735,0.55,22,0.75,24,,,5.4,192,
1996,57,21932,0,0,0.05,2,,,0.2,8,
1996,57,23055,0,0,0.1,3,,,0.4,13,
1996,57,23807,0,0,0.03,1,,,0.1,4,
1996,57,24189,0,0,0.9,1,,,3.8,4,
1996,57,40500,0.5,4,0.55,2,,,4.4,25,
1996,57,41201,0.05,1,0,0,,,0.2,4,
1996,57,43020,0.25,4,0.3,3,,,2.3,29,
1996,57,66045,0.001,2,0.01,7,,,0,38,
1996,57,66050,0.02,2,0.01,3,,,0.1,21,
1996,57,66548,0.005,6,0.03,3,,,0.1,38,
1996,57,66611,0.01,3,0.01,8,,,0.1,46,
1996,57,68781,0.3,2,0.5,2,,,3.3,17,
1996,57,69086,0.05,1,0.1,1,,,0.6,8,
1996,57,69322,0,0,0,0,,,0.5,1,
1996,57,71884,0.4,1,0,0,,,1.7,4,
1996,57,80200,1.2,2,0,0,,,5,8,
1996,57,81742,13.3,0,13.2,0,,,110.8,0,
1996,57,82510,0.9,12,0.6,9,,,6.3,88,
1996,57,95000,0,0,0.01,0,,,0,0,
1996,57,99999,0.15,0,0.45,0,,,2.5,0,
1996,58,10210,0.03,2,0,0,,,0.2,14,
1996,58,10220,0,0,0.4,1,,,2.8,7,
1996,58,20040,0.1,4,0,0,,,0.7,28,
1996,58,21314,0.1,1,0,0,,,0.7,7,
1996,58,21371,0,0,0.04,1,,,0.3,7,
1996,58,21387,0.1,1,0.15,1,,,1.8,14,
1996,58,21405,0.02,1,0,0,,,0.1,7,
1996,58,21735,0.7,9,1.5,15,,,15.5,169,
1996,58,21740,0.05,1,0,0,,,0.4,7,
1996,58,23055,0.05,2,0,0,,,0.4,14,
1996,58,23807,0.1,4,0.05,1,,,1.1,35,
1996,58,40011,0.01,0,0.005,0,,,0.1,0,
1996,58,40500,0.3,2,0,0,,,2.1,14,
1996,58,41201,0,0,0.005,0,,,0,0,
1996,58,43020,0.2,2,0,0,,,1.4,14,
1996,58,56310,0.01,1,0.001,1,,,0.1,14,
1996,58,65205,0.3,5,0.05,2,,,2.5,49,
1996,58,66045,0.03,8,0.01,5,,,0.3,92,
1996,58,66050,0.05,2,0,0,,,0.4,14,
1996,58,66548,0.05,10,0,0,,,0.4,71,
1996,58,66601,0.02,1,0,0,,,0.1,7,
1996,58,66611,0.07,12,0.07,15,,,1,190,
1996,58,68781,0.05,1,0.6,3,,,4.6,28,
1996,58,69061,0.05,3,0.03,1,,,0.6,28,
1996,58,69086,0.6,11,0.7,11,,,9.2,155,
1996,58,69120,0.6,7,0.4,7,,,7.1,99,
1996,58,69316,0.005,1,0,0,,,0,7,
1996,58,71001,0,0,0.05,0,,,0.4,0,
1996,58,71884,0.3,2,0.25,2,,,3.9,28,
1996,58,75111,0,0,0.03,1,,,0.2,7,
1996,58,80200,0.75,2,0.6,3,,,9.5,35,
1996,58,80540,0,0,0.01,1,,,0.1,7,
1996,58,81742,13.5,0,13.4,0,,,189.7,0,
1996,58,82510,1.15,22,1.5,31,,,18.7,374,
1996,58,95000,0.05,0,0.005,0,,,0.4,0,
1996,58,98082,0.05,6,0.05,3,,,0.7,63,
1996,58,99999,0.22,0,0.6,0,,,5.8,0,
1996,59,10210,0.04,2,0.15,4,,,1,30,
1996,59,10285,0.3,1,0,0,,,1.5,5,
1996,59,20040,0.02,1,0.02,1,,,0.2,10,
1996,59,21314,0,0,0.02,1,,,0.1,5,
1996,59,21355,0.02,1,0,0,,,0.1,5,
1996,59,21371,0.05,1,0,0,,,0.3,5,
1996,59,21387,0.07,1,0,0,,,0.4,5,
1996,59,21735,0.5,5,1.25,11,,,8.8,80,
1996,59,23055,0,0,0.1,1,,,0.5,5,
1996,59,23807,0.05,4,0.05,3,,,0.5,35,
1996,59,24185,0,0,0.05,1,,,0.3,5,
1996,59,40500,0,0,0.02,1,,,0.1,5,
1996,59,41201,0.01,1,0,0,,,0.1,5,
1996,59,43020,0.05,1,0,0,,,0.3,5,
1996,59,56310,0.005,1,0,0,,,0,5,
1996,59,65205,0.6,0,0,0,,,3,0,
1996,59,66045,0.001,1,0.005,3,,,0,20,
1996,59,66548,0.02,7,0.01,4,,,0.2,55,
1996,59,66601,0,0,0.01,1,,,0.1,5,
1996,59,66611,0.01,14,0.15,33,,,0.8,236,
1996,59,68781,0.35,1,0.7,2,,,5.3,15,
1996,59,69061,0.02,2,0.05,2,,,0.4,20,
1996,59,69086,0.45,5,0.15,2,,,3,35,
1996,59,69120,0.1,2,0,0,,,0.5,10,
1996,59,69316,0.01,1,0.005,1,,,0.1,10,
1996,59,69322,0,0,0,0,,,0.4,1,
1996,59,71001,0.03,0,0.1,0,,,0.7,0,
1996,59,71753,0.35,2,0,0,,,1.8,10,
1996,59,71772,0.05,1,0,0,,,0.3,5,
1996,59,71882,0.55,4,0.25,2,,,4,30,
1996,59,71884,0.1,1,0.05,1,,,0.8,10,
1996,59,80020,1.45,2,1.2,2,,,13.3,20,
1996,59,80200,2.6,5,1.5,4,,,20.6,45,
1996,59,81742,8.9,0,10,0,,,94.8,0,
1996,59,82510,1.4,33,1,24,,,12,286,
1996,59,83020,0.35,3,0,0,,,1.8,15,
1996,59,99999,0,0,0,0,,,6,0,
1996,59,99999,1,0,0.3,0,,,6.5,0,
1996,60,10210,6.5,230,5.1,187,,,28.1,1009,
1996,60,10211,0.8,22,0.8,23,,,3.9,109,
1996,60,10220,2.8,2,0,0,,,6.8,5,
1996,60,10285,1.6,29,1.6,24,,,7.7,128,
1996,60,20040,0.05,3,0.04,2,,,0.2,12,
1996,60,21314,0.08,3,0.08,14,,,0.4,41,
1996,60,21371,0.9,7,1.85,7,,,6.7,34,
1996,60,21387,0.05,1,0.1,2,,,0.4,7,
1996,60,21735,7.05,197,9.1,241,,,39.1,1059,
1996,60,23055,1.2,31,0.65,17,,,4.5,116,
1996,60,23807,0.01,1,0.05,1,,,0.1,5,
1996,60,23809,0.1,2,0.1,1,,,0.5,7,
1996,60,24185,0.2,1,0,0,,,0.5,2,
1996,60,24189,0.1,1,0.12,3,,,0.5,10,
1996,60,40500,0.5,4,0.3,2,,,1.9,15,
1996,60,41201,0.02,2,0,0,,,0,5,
1996,60,43040,0.01,3,0.04,12,,,0.1,36,
1996,60,56310,0,0,0.001,1,,,0,2,
1996,60,66045,0.005,1,0,0,,,0,2,
1996,60,66515,0.09,40,0.1,24,,,0.5,155,
1996,60,66548,0.08,24,0.1,20,,,0.4,106,
1996,60,66611,0.02,7,0.06,11,,,0.2,44,
1996,60,68577,0.01,1,0,0,,,0,2,
1996,60,68781,1,7,0.65,4,,,4,27,
1996,60,69061,0.02,3,0.07,6,,,0.2,22,
1996,60,69316,0.001,1,0,0,,,0,2,
1996,60,69322,0,0,0,0,,,0.2,1,
1996,60,80020,0,0,0.65,1,,,1.6,2,
1996,60,80200,0.43,2,0,0,,,1,5,
1996,60,81742,0.8,0,4.1,0,,,11.9,0,
1996,60,82510,0.1,2,0,0,,,0.2,5,
1996,60,83020,0.05,1,0,0,,,0.1,2,
1996,60,95000,0.07,1,0,0,,,0.2,2,
1996,60,99999,0,0,0.05,0,,,0.1,0,
1996,61,10210,0.25,6,0.4,5,,,3.8,64,
1996,61,10220,4.9,3,1.4,1,,,36.8,23,
1996,61,10285,0.1,1,0,0,,,0.6,6,
1996,61,21371,0,0,0.5,1,,,2.9,6,
1996,61,21397,0.15,1,0,0,,,0.9,6,
1996,61,21735,6.5,108,7.3,110,,,80.5,1272,
1996,61,21740,0,0,0,0,,,5.4,2,
1996,61,23055,0.35,8,0.25,7,,,3.5,88,
1996,61,23807,0.05,3,0.03,1,,,0.5,23,
1996,61,40500,0.04,1,0,0,,,0.2,6,
1996,61,66045,0.01,4,0.001,1,,,0.1,29,
1996,61,66548,0.04,5,0.02,6,,,0.4,64,
1996,61,66611,0.02,2,0.02,3,,,0.2,29,
1996,61,68580,0.02,2,0.02,1,,,0.2,18,
1996,61,68781,0.1,1,0,0,,,0.6,6,
1996,61,69061,0.02,1,0,0,,,0.1,6,
1996,61,74000,0.03,1,0,0,,,0.2,6,
1996,61,80020,0,0,1.2,2,,,7,12,
1996,61,80200,0.85,4,1.85,7,,,15.8,64,
1996,61,81742,8.7,0,9.6,0,,,106.8,0,
1996,61,82510,0.05,1,0,0,,,0.3,6,
1996,61,98000,0,0,0.2,1,,,1.2,6,
1996,61,99999,0.01,0,0.01,0,,,0.1,0,
1996,62,10120,0,0,0,0,,,53.1,5,
1996,62,10210,0.6,11,0.15,4,,,4.7,94,
1996,62,10285,0.5,2,0.2,1,,,4.4,19,
1996,62,20040,0.02,1,0.05,1,,,0.4,13,
1996,62,21110,0,0,0.03,1,,,0.2,6,
1996,62,21371,0.02,2,3.1,3,,,19.6,31,
1996,62,21387,0.08,1,0,0,,,0.5,6,
1996,62,21735,5.7,80,5.4,87,,,69.6,1047,
1996,62,21740,0,0,0,0,,,9.5,3,
1996,62,23055,0.2,5,0.25,6,,,2.8,69,
1996,62,23807,0.05,2,0.05,3,,,0.6,31,
1996,62,24185,0.35,2,0,0,,,2.2,13,
1996,62,24189,0.05,1,0,0,,,0.3,6,
1996,62,40500,0,0,0.1,2,,,0.6,13,
1996,62,66045,0.001,1,0.001,3,,,0,25,
1996,62,66548,0.01,5,0.01,2,,,0.1,44,
1996,62,66611,0.15,21,0.1,7,,,1.6,176,
1996,62,68580,0.01,2,0.01,2,,,0.1,25,
1996,62,69061,0.02,2,0.02,1,,,0.3,19,
1996,62,69322,0,0,0,0,,,0.55,3,
1996,62,80020,2.3,8,1.85,4,,,26,75,
1996,62,80200,0.6,7,0.3,4,,,5.6,69,
1996,62,80594,0.01,2,0,0,,,0.1,13,
1996,62,81742,12.9,0,10.6,0,,,147.3,0,
1996,62,82510,0,0,0.02,1,,,0.1,6,
1996,62,83020,0,0,0.1,1,,,0.6,6,
1996,62,83320,1.2,0,0.8,0,,,12.5,0,
1996,62,99999,0,0,0,0,,,1.5,0,
1996,63,10120,0,0,0,0,,,13,2,
1996,63,10210,0.6,6,0.5,6,,,4.4,48,
1996,63,10211,0.03,1,0,0,,,0.1,4,
1996,63,10220,1.65,2,3.5,4,,,20.8,24,
1996,63,10285,0.8,6,0.7,6,,,6,48,
1996,63,21314,0.07,2,0,0,,,0.3,8,
1996,63,21371,3.7,2,4,3,,,31,20,
1996,63,21387,0,0,0.05,1,,,0.2,4,
1996,63,21735,9.4,160,5,94,,,58.1,1024,
1996,63,21740,0,0,0,0,,,6.6,2,
1996,63,21740,0.05,5,0.005,4,,,0.2,36,
1996,63,23055,0.2,4,0.1,2,,,1.2,24,
1996,63,23807,0.03,1,0.03,1,,,0.2,8,
1996,63,24189,0.15,1,0,0,,,0.6,4,
1996,63,66045,0.001,3,0.005,2,,,0,20,
1996,63,66548,0.005,4,0.001,1,,,0,20,
1996,63,66611,0.03,1,0.02,4,,,0.2,20,
1996,63,68580,0.01,1,0.05,4,,,0.2,20,
1996,63,69120,0.03,1,0,0,,,0.1,4,
1996,63,71001,0,0,0.005,1,,,0,4,
1996,63,71010,0,0,0.01,1,,,0,4,
1996,63,71772,0.2,1,0,0,,,0.8,4,
1996,63,75284,0,0,0.01,2,,,0,8,
1996,63,80020,1.3,3,1.1,2,,,9.7,20,
1996,63,80200,0.25,3,0.27,4,,,2.1,28,
1996,63,80540,0.02,1,0,0,,,0.1,4,
1996,63,80594,0.1,10,0.1,11,,,0.8,85,
1996,63,81742,11.8,0,11.2,0,,,92.7,0,
1996,63,82510,0.1,3,0.1,2,,,0.8,20,
1996,63,83020,1.5,3,0.15,2,,,6.7,20,
1996,63,83320,0.1,0,0.05,0,,,0.6,0,
1996,63,98000,0.2,1,0,0,,,0.8,4,
1996,63,98082,0.05,5,0,0,,,0.2,20,
1996,63,99999,0.05,0,0,0,,,0.2,0,
1996,64,10120,0,0,0,0,,,12.5,2,
1996,64,10210,0.3,9,0.17,7,,,2.9,98,
1996,64,10285,0.08,1,0,0,,,0.5,6,
1996,64,20040,0,0,0.04,1,,,0.2,6,
1996,64,21314,0.02,1,0.04,1,,,0.4,12,
1996,64,21370,0.02,1,0,0,,,0.1,6,
1996,64,21371,0,0,2.05,1,,,12.5,6,
1996,64,21735,4.2,57,3,43,,,44,612,
1996,64,21740,0,0,0,0,,,7.5,3,
1996,64,21740,0,0,0.05,4,,,0.3,24,
1996,64,22200,0,0,0.02,1,,,0.1,6,
1996,64,23055,0.1,2,0.07,1,,,1,18,
1996,64,40500,0.2,1,0,0,,,1.2,6,
1996,64,41201,0,0,0.01,1,,,0.1,6,
1996,64,43020,0.05,1,0,0,,,0.3,6,
1996,64,66045,0,0,0.005,3,,,0,18,
1996,64,66611,0.1,10,0.06,9,,,1,116,
1996,64,68580,0.02,1,0,0,,,0.1,6,
1996,64,69061,0,0,0.02,3,,,0.1,18,
1996,64,69086,0.01,1,0,0,,,0.1,6,
1996,64,69322,0,0,0,0,,,1.95,4,
1996,64,71001,0.005,0,0.02,15,,,0.2,92,
1996,64,71010,0.02,14,0.01,4,,,0.2,110,
1996,64,71772,0.1,1,0,0,,,0.6,6,
1996,64,74000,0,0,0.02,1,,,0.1,6,
1996,64,80020,1.8,3,0,0,,,11,18,
1996,64,80200,0.5,0,1.15,0,,,10.1,0,
1996,64,80540,0.01,2,0.02,3,,,0.2,31,
1996,64,80594,0.19,27,0.12,21,,,1.9,294,
1996,64,81742,11.9,0,10.8,0,,,138.9,0,
1996,64,82510,0.05,1,0.05,1,,,0.6,12,
1996,64,83020,0.5,4,1.9,16,,,14.7,122,
1996,64,98000,0,0,0.02,2,,,0.1,12,
1996,64,99999,0.05,0,0.35,0,,,2.4,0,
1996,65,10120,0,0,0,0,,,10,1,
1996,65,10210,0.25,2,0.25,8,,,2.7,54,
1996,65,10285,0.25,3,1.1,6,,,7.3,49,
1996,65,21735,5.9,73,4.9,73,,,58.2,787,
1996,65,21740,0,0,0.001,1,,,0,5,
1996,65,21740,0,0,0,0,,,6.1,2,
1996,65,23055,0,0,0.05,2,,,0.3,11,
1996,65,23807,0.04,1,0.03,2,,,0.4,16,
1996,65,40500,0,0,0.05,1,,,0.3,5,
1996,65,43020,0,0,0.07,1,,,0.4,5,
1996,65,43040,0.04,1,0,0,,,0.2,5,
1996,65,66548,0,0,0.005,1,,,0,5,
1996,65,66611,0.05,11,0.06,12,,,0.6,124,
1996,65,68577,0.03,1,0,0,,,0.2,5,
1996,65,68580,0.01,1,0.01,1,,,0.1,11,
1996,65,69061,0,0,0.01,1,,,0.1,5,
1996,65,69322,0,0,0,0,,,0.5,2,
1996,65,71001,0,0,0.001,0,,,0,0,
1996,65,71010,0.01,1,0,0,,,0.1,5,
1996,65,80020,3.5,7,4.2,9,,,41.5,86,
1996,65,80200,0.15,2,0.85,10,,,5.4,65,
1996,65,80540,0,0,0.04,2,,,0.2,11,
1996,65,80594,0.15,15,0.2,18,,,1.9,178,
1996,65,81095,0.05,1,0.04,1,,,0.5,11,
1996,65,81742,9.3,0,10.2,0,,,105.1,0,
1996,65,83020,0.22,3,0.35,4,,,3.1,38,
1996,66,10120,0,0,0,0,,,12.6,1,
1996,66,10130,0.05,6,0.05,7,,,0.7,90,
1996,66,10210,0.22,1,0,0,,,1.5,7,
1996,66,10220,2.35,1,1.5,2,,,26.8,21,
1996,66,10285,0.07,1,0,0,,,0.5,7,
1996,66,21110,0,0,0.15,1,,,1,7,
1996,66,21371,3,1,3.8,2,,,47.3,21,
1996,66,21735,0.55,5,1.2,9,,,12.2,97,
1996,66,23807,0.03,1,0,0,,,0.2,7,
1996,66,40500,0.6,3,0.24,2,,,5.8,35,
1996,66,41201,0.05,0,0,0,,,0.3,0,
1996,66,43020,0.05,1,0,0,,,0.3,7,
1996,66,43040,0.02,0,0,0,,,0.1,0,
1996,66,56310,0,0,0.001,1,,,0,7,
1996,66,65201,0.15,0,0.07,0,,,1.5,0,
1996,66,66045,0,0,0.001,1,,,0,7,
1996,66,66611,0.05,19,0.01,9,,,0.4,195,
1996,66,68577,0,0,0.07,1,,,0.5,7,
1996,66,68580,0.03,8,0.02,6,,,0.3,97,
1996,66,69061,0,0,0.01,1,,,0.1,7,
1996,66,69086,0.4,6,0.35,2,,,5.2,56,
1996,66,69120,0.35,8,0.3,4,,,4.5,83,
1996,66,69322,0,0,0,0,,,3,3,
1996,66,71001,0.001,0,0,0,,,0,0,
1996,66,71010,0.02,1,0.01,1,,,0.2,14,
1996,66,80020,0.85,2,1.2,3,,,14.3,35,
1996,66,80200,0.83,6,2.4,8,,,22.5,97,
1996,66,80590,0.55,3,0,0,,,3.8,21,
1996,66,80594,0.25,10,0,0,,,1.7,70,
1996,66,81742,9.5,0,9.2,0,,,130.1,0,
1996,66,82510,0.05,1,0,0,,,0.3,7,
1996,66,83020,0.62,5,0.9,7,,,10.6,83,
1996,66,83320,0.03,0,0.01,13,,,0.3,90,
1996,66,98000,0.05,1,0,0,,,0.3,7,
1996,66,98082,0.55,16,1.05,22,,,11.1,264,
1996,66,99999,0.95,0,0,0,,,6.6,0,
1996,67,10120,0,0,0,0,,,39.1,3,
1996,67,10130,0,0,0.13,8,,,0.9,56,
1996,67,10210,0.02,6,0,0,,,0.1,42,
1996,67,10220,1.5,1,0,0,,,10.5,7,
1996,67,10285,0.8,1,0.55,2,,,9.4,21,
1996,67,21110,0.15,1,0.2,2,,,2.4,21,
1996,67,21314,0,0,0.1,5,,,0.7,35,
1996,67,21370,0.04,1,0,0,,,0.3,7,
1996,67,21371,0,0,0.2,1,,,1.4,7,
1996,67,21405,0,0,0.01,1,,,0.1,7,
1996,67,21735,10,123,11.1,137,,,147.6,1818,
1996,67,21740,0.02,2,0.05,2,,,0.5,28,
1996,67,23055,0.3,5,0.1,2,,,2.8,49,
1996,67,23807,0,0,0.05,2,,,0.3,14,
1996,67,24185,0.04,1,0,0,,,0.3,7,
1996,67,40500,0,0,0.25,2,,,1.7,14,
1996,67,41201,0.06,5,0.2,11,,,1.8,112,
1996,67,43000,0.06,1,0.05,1,,,0.8,14,
1996,67,43040,0,0,0.01,1,,,0.1,7,
1996,67,65201,0.01,20,0,0,,,0.1,140,
1996,67,66045,0,0,0.01,7,,,0.1,49,
1996,67,66548,0.02,8,0.01,6,,,0.2,98,
1996,67,66611,0.1,17,0.02,37,,,0.8,378,
1996,67,68577,0.1,2,0.04,2,,,1,28,
1996,67,68580,0.005,3,0.02,8,,,0.2,77,
1996,67,69061,0,0,0.15,4,,,1,28,
1996,67,69086,0,0,0.65,6,,,4.5,42,
1996,67,69120,0.25,3,0,0,,,1.7,21,
1996,67,69322,0,0,0,0,,,2.7,4,
1996,67,71001,0.02,2,0.04,7,,,0.4,63,
1996,67,71010,0.05,14,0.15,34,,,1.4,336,
1996,67,80020,2.7,6,0.7,1,,,23.8,49,
1996,67,80200,0.3,2,0.4,2,,,4.9,28,
1996,67,80540,0.005,1,0.005,1,,,0.1,14,
1996,67,80590,0.25,2,0.4,3,,,4.5,35,
1996,67,80594,0.2,14,0.6,40,,,5.6,378,
1996,67,81095,0,0,0.05,1,,,0.3,7,
1996,67,81742,8.2,0,6.2,0,,,100.7,0,
1996,67,82510,0,0,0.7,7,,,4.9,49,
1996,67,83020,0.8,6,0.6,6,,,9.8,84,
1996,67,83320,0.18,0,0.25,0,,,3,0,
1996,67,98000,0.01,2,0.03,5,,,0.3,49,
1996,67,98082,0.2,8,0.25,10,,,3.1,126,
1996,67,98310,0.4,4,1.1,7,,,10.5,77,
1996,67,99999,0.35,0,0.28,0,,,4.4,0,
1996,68,10120,0,0,0,0,,,53.2,4,
1996,68,10130,0.05,4,0.05,3,,,0.6,44,
1996,68,10220,0.8,2,0,0,,,5,13,
1996,68,10285,0,0,0.35,1,,,2.2,6,
1996,68,21371,0.2,1,0,0,,,1.3,6,
1996,68,21735,6.8,85,3.1,36,,,62.5,764,
1996,68,21740,0,0,0,0,,,6.9,3,
1996,68,21740,0.05,2,0.01,1,,,0.4,19,
1996,68,23055,0.25,5,0.1,2,,,2.2,44,
1996,68,23807,0,0,0.02,1,,,0.1,6,
1996,68,43040,0,0,0.05,1,,,0.3,6,
1996,68,66045,0.005,1,0,0,,,0,6,
1996,68,66050,0.04,2,0.005,1,,,0.3,19,
1996,68,66548,0.01,2,0,0,,,0.1,13,
1996,68,66611,0.01,3,0.05,5,,,0.4,50,
1996,68,68580,0.005,1,0,0,,,0,6,
1996,68,69322,0,0,0,0,,,6.9,7,
1996,68,71001,0.001,0,0.01,0,,,0.1,0,
1996,68,80020,1.25,3,0.95,2,,,13.9,32,
1996,68,80200,3.4,20,1.8,15,,,32.8,221,
1996,68,80594,0.36,19,0.2,10,,,3.5,183,
1996,68,81095,0.04,1,0.05,2,,,0.6,19,
1996,68,81742,7.7,0,10.1,0,,,112.4,0,
1996,68,82510,0,0,0.05,1,,,0.3,6,
1996,68,83020,0.65,5,1,8,,,10.4,82,
1996,68,83320,0.05,12,0.02,0,,,0.4,76,
1996,68,99999,0.03,0,0.15,0,,,1.1,0,
1996,69,10120,0,0,0,0,,,35.6,3,
1996,69,10130,0.1,9,0,0,,,0.4,33,
1996,69,10210,1.15,6,0,0,,,4.2,22,
1996,69,10220,10.3,10,0,0,,,37.3,36,
1996,69,10285,0.4,2,0,0,,,1.4,7,
1996,69,21735,3.7,44,0,0,,,13.4,159,
1996,69,23807,0.03,1,0,0,,,0.1,4,
1996,69,40500,0.5,2,0,0,,,1.8,7,
1996,69,43020,0.05,1,0,0,,,0.2,4,
1996,69,66045,0.01,2,0,0,,,0,7,
1996,69,66050,0.08,13,0,0,,,0.3,47,
1996,69,66548,0.02,3,0,0,,,0.1,11,
1996,69,66611,0.55,91,0,0,,,2,330,
1996,69,68577,0.2,2,0,0,,,0.7,7,
1996,69,68580,0.3,13,0,0,,,1.1,47,
1996,69,68781,0.4,1,0,0,,,1.4,4,
1996,69,69061,0.06,1,0,0,,,0.2,4,
1996,69,69322,0,0,0,0,,,30,101,
1996,69,80020,0.9,4,0,0,,,3.3,14,
