Haul #,Station,Vessel,Month,Day,Year,Species Code,Total weight (kg),Total # in subsample,100% sample catch (kg),# caught,Net fished
1,184,Peggy Jo,7,27,2002,81742,28.4,350,,,1
1,184,Peggy Jo,7,27,2002,21735,7.94,83,,,1
1,184,Peggy Jo,7,27,2002,10210,0.38,3,,,1
1,184,Peggy Jo,7,27,2002,10285,0.3,2,,,1
1,184,Peggy Jo,7,27,2002,69322,10.5,19,,,1
1,184,Peggy Jo,7,27,2002,68577,0.2,4,,,1
1,184,Peggy Jo,7,27,2002,68580,0.22,9,,,1
1,184,Peggy Jo,7,27,2002,68781,2.12,10,,,1
1,184,Peggy Jo,7,27,2002,41201,0.14,4,,,1
1,184,Peggy Jo,7,27,2002,43000,1.54,19,,,1
1,184,Peggy Jo,7,27,2002,82510,0.32,5,,,1
1,184,Peggy Jo,7,27,2002,98310,0.66,3,,,1
1,184,Peggy Jo,7,27,2002,24191,1.18,3,,,1
1,184,Peggy Jo,7,27,2002,23808,0.08,9,,,1
1,184,Peggy Jo,7,27,2002,10220,0.64,1,,,1
1,184,Peggy Jo,7,27,2002,83010,0.14,3,,,1
1,184,Peggy Jo,7,27,2002,10130,0.02,1,,,1
1,184,Peggy Jo,7,27,2002,71772,0.1,1,,,1
1,184,Peggy Jo,7,27,2002,69010,0.01,4,,,1
1,184,Peggy Jo,7,27,2002,21740,1.52,109,,,1
1,184,Peggy Jo,7,27,2002,71001,0.01,2,,,1
1,184,Peggy Jo,7,27,2002,69061,0.1,4,,,1
1,184,Peggy Jo,7,27,2002,75285,0.01,1,,,1
1,184,Peggy Jo,7,27,2002,71001,0.01,1,,,1
1,184,Peggy Jo,7,27,2002,50000,0.01,2,,,1
1,184,Peggy Jo,7,27,2002,21370,0.46,6,,,1
1,184,Peggy Jo,7,27,2002,21388,0.11,2,,,1
1,184,Peggy Jo,7,27,2002,80200,3.62,15,,,1
1,184,Peggy Jo,7,27,2002,66050,0.1,24,,,1
1,184,Peggy Jo,7,27,2002,66045,0.3,275,,,1
1,184,Peggy Jo,7,27,2002,66203,0.04,5,,,1
1,184,Peggy Jo,7,27,2002,66570,0.12,26,,,1
1,184,Peggy Jo,7,27,2002,81095,0.04,3,,,1
1,184,Peggy Jo,7,27,2002,80590,0.2,2,,,1
1,184,Peggy Jo,7,27,2002,66530,0.22,5,,,1
1,184,Peggy Jo,7,27,2002,80020,0.2,1,,,1
1,184,Peggy Jo,7,27,2002,80595,0.1,4,,,1
2,184,Peggy Jo,7,27,2002,81742,21.06,302,,,1
2,184,Peggy Jo,7,27,2002,21735,5.9,58,,,1
2,184,Peggy Jo,7,27,2002,10210,0.66,16,,,1
2,184,Peggy Jo,7,27,2002,10285,0.4,2,,,1
2,184,Peggy Jo,7,27,2002,69322,5.83,22,,,1
2,184,Peggy Jo,7,27,2002,82510,0.57,19,,,1
2,184,Peggy Jo,7,27,2002,80200,2.99,12,,,1
2,184,Peggy Jo,7,27,2002,23055,0.05,1,,,1
2,184,Peggy Jo,7,27,2002,83010,0.84,4,,,1
2,184,Peggy Jo,7,27,2002,80020,0.75,12,,,1
2,184,Peggy Jo,7,27,2002,80590,0.12,2,,,1
2,184,Peggy Jo,7,27,2002,80595,0.02,2,,,1
2,184,Peggy Jo,7,27,2002,68781,1.94,10,,,1
2,184,Peggy Jo,7,27,2002,24189,0.38,4,,,1
2,184,Peggy Jo,7,27,2002,23808,0.32,2,,,1
2,184,Peggy Jo,7,27,2002,20040,0.32,1,,,1
2,184,Peggy Jo,7,27,2002,68580,0.54,7,,,1
2,184,Peggy Jo,7,27,2002,69061,0.1,5,,,1
2,184,Peggy Jo,7,27,2002,21388,0.46,3,,,1
2,184,Peggy Jo,7,27,2002,69010,0.18,3,,,1
2,184,Peggy Jo,7,27,2002,10130,0.06,1,,,1
2,184,Peggy Jo,7,27,2002,75285,0.06,1,,,1
2,184,Peggy Jo,7,27,2002,71500,0.3,2,,,1
2,184,Peggy Jo,7,27,2002,43000,2.7,42,,,1
2,184,Peggy Jo,7,27,2002,41201,0.48,18,,,1
2,184,Peggy Jo,7,27,2002,98310,1.54,5,,,1
2,184,Peggy Jo,7,27,2002,66045,0.34,x,,,1
2,184,Peggy Jo,7,27,2002,66530,0.02,5,,,1
2,184,Peggy Jo,7,27,2002,66203,0.01,2,,,1
2,184,Peggy Jo,7,27,2002,66570,0.18,x,,,1
2,184,Peggy Jo,7,27,2002,66050,0.04,x,,,1
2,184,Peggy Jo,7,27,2002,21315,0.02,1,,,1
2,184,Peggy Jo,7,27,2002,21368,0.34,5,,,1
2,184,Peggy Jo,7,27,2002,98000,0,2,,,1
2,184,Peggy Jo,7,27,2002,21740,0.6,20,,,1
2,184,Peggy Jo,7,27,2002,21725,0.44,10,,,1
3,183,Peggy Jo,7,27,2002,81742,14.26,185,,,1
3,183,Peggy Jo,7,27,2002,10210,0.16,2,,,1
3,183,Peggy Jo,7,27,2002,69322,40.22,67,,,1
3,183,Peggy Jo,7,27,2002,83010,2.64,47,,,1
3,183,Peggy Jo,7,27,2002,68781,1.46,7,,,1
3,183,Peggy Jo,7,27,2002,82510,2.16,33,,,1
3,183,Peggy Jo,7,27,2002,68580,0.26,8,,,1
3,183,Peggy Jo,7,27,2002,21735,6.3,63,,,1
3,183,Peggy Jo,7,27,2002,21388,0.7,20,,,1
3,183,Peggy Jo,7,27,2002,43000,2.18,56,,,1
3,183,Peggy Jo,7,27,2002,81095,0.12,6,,,1
3,183,Peggy Jo,7,27,2002,71772,0.4,2,,,1
3,183,Peggy Jo,7,27,2002,68577,0.1,1,,,1
3,183,Peggy Jo,7,27,2002,43020,0.04,2,,,1
3,183,Peggy Jo,7,27,2002,80200,1.52,10,,,1
3,183,Peggy Jo,7,27,2002,24189,0.28,1,,,1
3,183,Peggy Jo,7,27,2002,24185,0.44,11,,,1
3,183,Peggy Jo,7,27,2002,80590,0.1,2,,,1
3,183,Peggy Jo,7,27,2002,23808,0.1,7,,,1
3,183,Peggy Jo,7,27,2002,69061,0.24,23,,,1
3,183,Peggy Jo,7,27,2002,69090,0.32,3,,,1
3,183,Peggy Jo,7,27,2002,22205,0.38,4,,,1
3,183,Peggy Jo,7,27,2002,66601,0.04,2,,,1
3,183,Peggy Jo,7,27,2002,66050,0.52,x,,,1
3,183,Peggy Jo,7,27,2002,66045,0.16,x,,,1
3,183,Peggy Jo,7,27,2002,98000,0.3,4,,,1
3,183,Peggy Jo,7,27,2002,21368,2.29,10,,,1
3,183,Peggy Jo,7,27,2002,21350,0.18,8,,,1
3,183,Peggy Jo,7,27,2002,21405,0,1,,,1
3,183,Peggy Jo,7,27,2002,66203,0.1,x,,,1
3,183,Peggy Jo,7,27,2002,66530,0,x,,,1
3,183,Peggy Jo,7,27,2002,66570,0.2,x,,,1
3,183,Peggy Jo,7,27,2002,21725,0.04,5,,,1
3,183,Peggy Jo,7,27,2002,21740,0.14,12,,,1
3,183,Peggy Jo,7,27,2002,20040,0.04,4,,,1
3,183,Peggy Jo,7,27,2002,80020,1.26,4,,,1
3,183,Peggy Jo,7,27,2002,40011,0.001,1,,,1
4,183,Peggy Jo,7,27,2002,81742,12.92,215,,,1
4,183,Peggy Jo,7,27,2002,21735,13.98,156,,,1
4,183,Peggy Jo,7,27,2002,10210,0.34,8,,,1
4,183,Peggy Jo,7,27,2002,10285,0.22,3,,,1
4,183,Peggy Jo,7,27,2002,69322,41.17,60,,,1
4,183,Peggy Jo,7,27,2002,83010,4.82,x,,,1
4,183,Peggy Jo,7,27,2002,68580,1.62,45,,,1
4,183,Peggy Jo,7,27,2002,23808,0.03,4,,,1
4,183,Peggy Jo,7,27,2002,10220,3.72,2,,,1
4,183,Peggy Jo,7,27,2002,68781,4.22,21,,,1
4,183,Peggy Jo,7,27,2002,69061,0.38,45,,,1
4,183,Peggy Jo,7,27,2002,68577,0.04,1,,,1
4,183,Peggy Jo,7,27,2002,82510,0.64,9,,,1
4,183,Peggy Jo,7,27,2002,43000,0.54,8,,,1
4,183,Peggy Jo,7,27,2002,80020,1.54,5,,,1
4,183,Peggy Jo,7,27,2002,21388,0.24,5,,,1
4,183,Peggy Jo,7,27,2002,80200,1.34,x,,,1
4,183,Peggy Jo,7,27,2002,21350,0.02,1,,,1
4,183,Peggy Jo,7,27,2002,21368,0.02,1,,,1
4,183,Peggy Jo,7,27,2002,71772,0.22,1,,,1
4,183,Peggy Jo,7,27,2002,20040,0.02,2,,,1
4,183,Peggy Jo,7,27,2002,80590,0.04,1,,,1
4,183,Peggy Jo,7,27,2002,81095,0.04,1,,,1
4,183,Peggy Jo,7,27,2002,80540,0.02,1,,,1
4,183,Peggy Jo,7,27,2002,98000,0.12,1,,,1
4,183,Peggy Jo,7,27,2002,66050,0.1,15,,,1
4,183,Peggy Jo,7,27,2002,66203,0.04,4,,,1
4,183,Peggy Jo,7,27,2002,21740,0.1,6,,,1
4,183,Peggy Jo,7,27,2002,21725,0.04,5,,,1
4,183,Peggy Jo,7,27,2002,66045,0.26,108,,,1
4,183,Peggy Jo,7,27,2002,66570,0.1,17,,,1
4,183,Peggy Jo,7,27,2002,66530,0,8,,,1
5,182,Peggy Jo,7,27,2002,81742,28.16,422,,,1
5,182,Peggy Jo,7,27,2002,10210,0.84,16,,,1
5,182,Peggy Jo,7,27,2002,10285,0.64,7,,,1
5,182,Peggy Jo,7,27,2002,69322,2.44,1,,,1
5,182,Peggy Jo,7,27,2002,21932,0.08,1,,,1
5,182,Peggy Jo,7,27,2002,23055,0.04,1,,,1
5,182,Peggy Jo,7,27,2002,10220,1.22,2,,,1
5,182,Peggy Jo,7,27,2002,68781,2.24,13,,,1
5,182,Peggy Jo,7,27,2002,68580,0.22,6,,,1
5,182,Peggy Jo,7,27,2002,81095,0.06,1,,,1
5,182,Peggy Jo,7,27,2002,82510,0.04,1,,,1
5,182,Peggy Jo,7,27,2002,21735,2.18,27,,,1
5,182,Peggy Jo,7,27,2002,80590,0.14,1,,,1
5,182,Peggy Jo,7,27,2002,80020,1.22,4,,,1
5,182,Peggy Jo,7,27,2002,99999,0.44,x,,,1
5,182,Peggy Jo,7,27,2002,83010,1.72,39,,,1
5,182,Peggy Jo,7,27,2002,80200,0.92,4,,,1
5,182,Peggy Jo,7,27,2002,69090,0.1,1,,,1
5,182,Peggy Jo,7,27,2002,69061,0.02,1,,,1
5,182,Peggy Jo,7,27,2002,21740,0.08,2,,,1
5,182,Peggy Jo,7,27,2002,43000,0.08,2,,,1
5,182,Peggy Jo,7,27,2002,40011,0.02,1,,,1
5,182,Peggy Jo,7,27,2002,66045,0.06,165,,,1
5,182,Peggy Jo,7,27,2002,66570,0.08,16,,,1
5,182,Peggy Jo,7,27,2002,66530,0.06,12,,,1
5,182,Peggy Jo,7,27,2002,66548,0.06,6,,,1
5,182,Peggy Jo,7,27,2002,21384,0.14,3,,,1
5,182,Peggy Jo,7,27,2002,21314,0.01,1,,,1
5,182,Peggy Jo,7,27,2002,21388,0.1,3,,,1
5,182,Peggy Jo,7,27,2002,21370,0.34,6,,,1
6,181,Peggy Jo,7,27,2002,81742,24.76,544,,,1
6,181,Peggy Jo,7,27,2002,21735,0.42,4,,,1
6,181,Peggy Jo,7,27,2002,10210,1.36,53,,,1
6,181,Peggy Jo,7,27,2002,10285,0.08,2,,,1
6,181,Peggy Jo,7,27,2002,10220,2.18,8,,,1
6,181,Peggy Jo,7,27,2002,82510,1.97,29,,,1
6,181,Peggy Jo,7,27,2002,80200,0.92,3,,,1
6,181,Peggy Jo,7,27,2002,69781,1.58,12,,,1
6,181,Peggy Jo,7,27,2002,10211,0.64,18,,,1
6,181,Peggy Jo,7,27,2002,83010,0.9,23,,,1
6,181,Peggy Jo,7,27,2002,71525,0.06,2,,,1
6,181,Peggy Jo,7,27,2002,21740,0.01,1,,,1
6,181,Peggy Jo,7,27,2002,81095,0.04,1,,,1
6,181,Peggy Jo,7,27,2002,80590,0.1,1,,,1
6,181,Peggy Jo,7,27,2002,21388,1.98,54,,,1
6,181,Peggy Jo,7,27,2002,69061,0.04,2,,,1
6,181,Peggy Jo,7,27,2002,69090,0.32,3,,,1
6,181,Peggy Jo,7,27,2002,21370,0.36,6,,,1
6,181,Peggy Jo,7,27,2002,21314,0.16,13,,,1
6,181,Peggy Jo,7,27,2002,71001,0,1,,,1
6,181,Peggy Jo,7,27,2002,66548,0.32,115,,,1
6,181,Peggy Jo,7,27,2002,66570,0.1,27,,,1
6,181,Peggy Jo,7,27,2002,66530,0.04,2,,,1
6,181,Peggy Jo,7,27,2002,66045,0.04,4,,,1
6,181,Peggy Jo,7,27,2002,66050,0,1,,,1
7,203,Peggy Jo,7,27,2002,81742,24,376,,,1
7,203,Peggy Jo,7,27,2002,21735,2.26,25,,,1
7,203,Peggy Jo,7,27,2002,10210,0.66,10,,,1
7,203,Peggy Jo,7,27,2002,10120,1.46,1,,,1
7,203,Peggy Jo,7,27,2002,20322,1.16,1,,,1
7,203,Peggy Jo,7,27,2002,23055,0.84,19,,,1
7,203,Peggy Jo,7,27,2002,68781,0.76,8,,,1
7,203,Peggy Jo,7,27,2002,10220,3.46,6,,,1
7,203,Peggy Jo,7,27,2002,82510,0.2,4,,,1
7,203,Peggy Jo,7,27,2002,80200,1.16,4,,,1
7,203,Peggy Jo,7,27,2002,21110,0.44,5,,,1
7,203,Peggy Jo,7,27,2002,69061,0.06,6,,,1
7,203,Peggy Jo,7,27,2002,23808,0.02,2,,,1
7,203,Peggy Jo,7,27,2002,20040,0,1,,,1
7,203,Peggy Jo,7,27,2002,81095,0,2,,,1
7,203,Peggy Jo,7,27,2002,21932,0,1,,,1
7,203,Peggy Jo,7,27,2002,21740,0,1,,,1
7,203,Peggy Jo,7,27,2002,10211,0.02,1,,,1
7,203,Peggy Jo,7,27,2002,21376,0.04,1,,,1
7,203,Peggy Jo,7,27,2002,21370,0.1,4,,,1
7,203,Peggy Jo,7,27,2002,83010,0.7,x,,,1
7,203,Peggy Jo,7,27,2002,21388,0.6,11,,,1
7,203,Peggy Jo,7,27,2002,43000,1,6,,,1
7,203,Peggy Jo,7,27,2002,21314,0,1,,,1
7,203,Peggy Jo,7,27,2002,66548,0.04,8,,,1
7,203,Peggy Jo,7,27,2002,66570,0.01,2,,,1
7,203,Peggy Jo,7,27,2002,80020,1.46,3,,,1
7,203,Peggy Jo,7,27,2002,81742,22.96,251,,,1
7,203,Peggy Jo,7,27,2002,21735,1.8,23,,,1
7,203,Peggy Jo,7,27,2002,10210,0.58,18,,,1
7,203,Peggy Jo,7,27,2002,10285,0.2,6,,,1
7,203,Peggy Jo,7,27,2002,68781,0.36,5,,,1
7,203,Peggy Jo,7,27,2002,83010,0.78,19,,,1
7,203,Peggy Jo,7,27,2002,82510,1,32,,,1
7,203,Peggy Jo,7,27,2002,23055,0.24,3,,,1
7,203,Peggy Jo,7,27,2002,21932,0.12,1,,,1
7,203,Peggy Jo,7,27,2002,21740,0.01,2,,,1
7,203,Peggy Jo,7,27,2002,69090,0.14,2,,,1
7,203,Peggy Jo,7,27,2002,21388,0.16,3,,,1
7,203,Peggy Jo,7,27,2002,21370,0.2,2,,,1
7,203,Peggy Jo,7,27,2002,80020,1.65,3,,,1
7,203,Peggy Jo,7,27,2002,71884,0.9,5,,,1
7,203,Peggy Jo,7,27,2002,80200,0.32,2,,,1
7,203,Peggy Jo,7,27,2002,66045,0.01,3,,,1
7,203,Peggy Jo,7,27,2002,66548,0.18,25,,,1
7,203,Peggy Jo,7,27,2002,69086,1.9,15,,,1
7,203,Peggy Jo,7,27,2002,99999,1.22,x,,,1
7,203,Peggy Jo,7,27,2002,66570,0.03,9,,,1
7,203,Peggy Jo,7,27,2002,75285,0.34,4,,,1
7,203,Peggy Jo,7,27,2002,71001,0.22,x,,,1
7,203,Peggy Jo,7,27,2002,43000,0.48,3,,,1
7,203,Peggy Jo,7,27,2002,41201,0.18,2,,,1
8,202,Peggy Jo,7,28,2002,81742,22.96,251,,,1
8,202,Peggy Jo,7,28,2002,21735,1.8,23,,,1
8,202,Peggy Jo,7,28,2002,10210,0.58,18,,,1
8,202,Peggy Jo,7,28,2002,10285,0.2,6,,,1
8,202,Peggy Jo,7,28,2002,68781,0.36,5,,,1
8,202,Peggy Jo,7,28,2002,83010,0.78,19,,,1
8,202,Peggy Jo,7,28,2002,82510,1,32,,,1
8,202,Peggy Jo,7,28,2002,23055,0.24,3,,,1
8,202,Peggy Jo,7,28,2002,21932,0.12,1,,,1
8,202,Peggy Jo,7,28,2002,21740,0.01,2,,,1
8,202,Peggy Jo,7,28,2002,69090,0.14,2,,,1
8,202,Peggy Jo,7,28,2002,21388,0.16,3,,,1
8,202,Peggy Jo,7,28,2002,21370,0.2,2,,,1
8,202,Peggy Jo,7,28,2002,80020,1.65,3,,,1
8,202,Peggy Jo,7,28,2002,71884,0.9,5,,,1
8,202,Peggy Jo,7,28,2002,80200,0.32,2,,,1
8,202,Peggy Jo,7,28,2002,66045,0.01,3,,,1
8,202,Peggy Jo,7,28,2002,66548,0.18,25,,,1
8,202,Peggy Jo,7,28,2002,69086,1.9,15,,,1
8,202,Peggy Jo,7,28,2002,99999,1.22,x,,,1
8,202,Peggy Jo,7,28,2002,66570,0.03,9,,,1
8,202,Peggy Jo,7,28,2002,75285,0.34,4,,,1
8,202,Peggy Jo,7,28,2002,71001,0.22,x,,,1
8,202,Peggy Jo,7,28,2002,43000,0.48,3,,,1
8,202,Peggy Jo,7,28,2002,41201,0.18,2,,,1
9,180,Peggy Jo,7,28,2002,81742,37.46,624,,,1
9,180,Peggy Jo,7,28,2002,21735,1.46,21,,,1
9,180,Peggy Jo,7,28,2002,10210,1.1,30,,,1
9,180,Peggy Jo,7,28,2002,69322,0.1,3,,,1
9,180,Peggy Jo,7,28,2002,68781,0.2,2,,,1
9,180,Peggy Jo,7,28,2002,10220,3.04,3,,,1
9,180,Peggy Jo,7,28,2002,80200,1.46,2,,,1
9,180,Peggy Jo,7,28,2002,82510,1.06,24,,,1
9,180,Peggy Jo,7,28,2002,69086,0.74,5,,,1
9,180,Peggy Jo,7,28,2002,24185,0.01,1,,,1
9,180,Peggy Jo,7,28,2002,23808,0.01,2,,,1
9,180,Peggy Jo,7,28,2002,71001,0.02,1,,,1
9,180,Peggy Jo,7,28,2002,23055,0.14,4,,,1
9,180,Peggy Jo,7,28,2002,21740,0.01,1,,,1
9,180,Peggy Jo,7,28,2002,69316,0.001,1,,,1
9,180,Peggy Jo,7,28,2002,21368,0.04,1,,,1
9,180,Peggy Jo,7,28,2002,21388,0.08,3,,,1
9,180,Peggy Jo,7,28,2002,66570,0.001,14,,,1
9,180,Peggy Jo,7,28,2002,66548,0.001,11,,,1
9,180,Peggy Jo,7,28,2002,71884,0.62,5,,,1
9,180,Peggy Jo,7,28,2002,83010,0.18,7,,,1
9,180,Peggy Jo,7,28,2002,75285,0.001,1,,,1
9,180,Peggy Jo,7,28,2002,41201,0.04,1,,,1
9,180,Peggy Jo,7,28,2002,21314,0.04,1,,,1
9,180,Peggy Jo,7,28,2002,99999,0.4,x,,,1
9,180,Peggy Jo,7,28,2002,98310,0.8,3,,,1
9,180,Peggy Jo,7,28,2002,43000,0.001,1,,,1
10,179,Peggy Jo,7,28,2002,81742,22.1,368,,,1
10,179,Peggy Jo,7,28,2002,21735,0.98,11,,,1
10,179,Peggy Jo,7,28,2002,21371,0.04,1,,,1
10,179,Peggy Jo,7,28,2002,10210,0.68,12,,,1
10,179,Peggy Jo,7,28,2002,10285,0.01,1,,,1
10,179,Peggy Jo,7,28,2002,69322,0.02,1,,,1
10,179,Peggy Jo,7,28,2002,10220,1.1,1,,,1
10,179,Peggy Jo,7,28,2002,82510,1.52,29,,,1
10,179,Peggy Jo,7,28,2002,80020,1.44,1,,,1
10,179,Peggy Jo,7,28,2002,98310,0.17,2,,,1
10,179,Peggy Jo,7,28,2002,98205,0.22,3,,,1
10,179,Peggy Jo,7,28,2002,80200,2.88,6,,,1
10,179,Peggy Jo,7,28,2002,23808,0.01,1,,,1
10,179,Peggy Jo,7,28,2002,71001,0.04,3,,,1
10,179,Peggy Jo,7,28,2002,71882,0.06,1,,,1
10,179,Peggy Jo,7,28,2002,99999,1.2,x,,,1
10,179,Peggy Jo,7,28,2002,71753,0.26,2,,,1
10,179,Peggy Jo,7,28,2002,71884,0.94,8,,,1
10,179,Peggy Jo,7,28,2002,21388,0.02,1,,,1
10,179,Peggy Jo,7,28,2002,41201,0.06,6,,,1
10,179,Peggy Jo,7,28,2002,69090,0.06,1,,,1
10,179,Peggy Jo,7,28,2002,69086,1.78,13,,,1
10,179,Peggy Jo,7,28,2002,80000,0.06,13,,,1
10,179,Peggy Jo,7,28,2002,75285,0.02,1,,,1
10,179,Peggy Jo,7,28,2002,83010,0.1,4,,,1
10,179,Peggy Jo,7,28,2002,66570,0.02,10,,,1
10,179,Peggy Jo,7,28,2002,66548,0.01,3,,,1
10,179,Peggy Jo,7,28,2002,66530,0.001,1,,,1
10,179,Peggy Jo,7,28,2002,21725,0.02,1,,,1
10,179,Peggy Jo,7,28,2002,66045,0.001,1,,,1
12,201,Peggy Jo,7,28,2002,81742,18.32,305,,,2
12,201,Peggy Jo,7,28,2002,21735,3.14,14,,,2
12,201,Peggy Jo,7,28,2002,10285,0.1,1,,,2
12,201,Peggy Jo,7,28,2002,68781,2.78,22,,,2
12,201,Peggy Jo,7,28,2002,23055,0.24,19,,,2
12,201,Peggy Jo,7,28,2002,21110,0.04,2,,,2
12,201,Peggy Jo,7,28,2002,10220,3.38,10,,,2
12,201,Peggy Jo,7,28,2002,71001,0.22,x,,,2
12,201,Peggy Jo,7,28,2002,99999,8.46,x,,,2
12,201,Peggy Jo,7,28,2002,10210,1.14,28,,,2
12,201,Peggy Jo,7,28,2002,21932,0.08,2,,,2
12,201,Peggy Jo,7,28,2002,69090,0.36,7,,,2
12,201,Peggy Jo,7,28,2002,69086,1.76,23,,,2
12,201,Peggy Jo,7,28,2002,23808,0.06,3,,,2
12,201,Peggy Jo,7,28,2002,82510,1.68,48,,,2
12,201,Peggy Jo,7,28,2002,75285,0.04,1,,,2
12,201,Peggy Jo,7,28,2002,21368,0.12,3,,,2
12,201,Peggy Jo,7,28,2002,21314,0.1,5,,,2
12,201,Peggy Jo,7,28,2002,71884,1.44,11,,,2
12,201,Peggy Jo,7,28,2002,66570,0.001,1,,,2
12,201,Peggy Jo,7,28,2002,66548,0.001,1,,,2
12,201,Peggy Jo,7,28,2002,43000,6.32,74,,,2
13,176,Peggy Jo,7,28,2002,81742,34.74,579,,,
13,176,Peggy Jo,7,28,2002,21735,1.25,12,,,
13,176,Peggy Jo,7,28,2002,10210,0.42,7,,,
13,176,Peggy Jo,7,28,2002,82510,0.38,8,,,
13,176,Peggy Jo,7,28,2002,68781,0.52,2,,,
13,176,Peggy Jo,7,28,2002,10220,1.4,3,,,
13,176,Peggy Jo,7,28,2002,41201,0.5,8,,,
13,176,Peggy Jo,7,28,2002,98082,0.08,3,,,
13,176,Peggy Jo,7,28,2002,24189,0.12,1,,,
13,176,Peggy Jo,7,28,2002,24185,0.07,2,,,
13,176,Peggy Jo,7,28,2002,75285,0.17,4,,,
13,176,Peggy Jo,7,28,2002,71884,0.55,3,,,
13,176,Peggy Jo,7,28,2002,69086,0.74,11,,,
13,176,Peggy Jo,7,28,2002,21368,0.2,2,,,
13,176,Peggy Jo,7,28,2002,23055,0.12,4,,,
13,176,Peggy Jo,7,28,2002,66548,0.02,6,,,
13,176,Peggy Jo,7,28,2002,66570,0.12,9,,,
13,176,Peggy Jo,7,28,2002,21740,0.02,4,,,
13,176,Peggy Jo,7,28,2002,62000,0.001,1,,,
28,129,Peggy Jo,7,30,2002,81742,28.38,473,,,
28,129,Peggy Jo,7,30,2002,21735,7.6,80,,,
28,129,Peggy Jo,7,30,2002,10210,2.56,66,,,
28,129,Peggy Jo,7,30,2002,10285,0.22,4,,,
28,129,Peggy Jo,7,30,2002,69322,2.58,7,,,
28,129,Peggy Jo,7,30,2002,68781,0.4,2,,,
28,129,Peggy Jo,7,30,2002,10220,14.26,19,,,
28,129,Peggy Jo,7,30,2002,10211,0.02,1,,,
28,129,Peggy Jo,7,30,2002,80200,1.32,3,,,
28,129,Peggy Jo,7,30,2002,80020,0.62,1,,,
28,129,Peggy Jo,7,30,2002,24189,0.14,2,,,
28,129,Peggy Jo,7,30,2002,23808,0.1,5,,,
28,129,Peggy Jo,7,30,2002,24185,0.12,2,,,
28,129,Peggy Jo,7,30,2002,43000,4.25,36,,,
28,129,Peggy Jo,7,30,2002,10130,0.02,4,,,
28,129,Peggy Jo,7,30,2002,69120,0.5,6,,,
28,129,Peggy Jo,7,30,2002,69061,0.06,4,,,
28,129,Peggy Jo,7,30,2002,69090,0.05,1,,,
28,129,Peggy Jo,7,30,2002,69086,0.08,1,,,
28,129,Peggy Jo,7,30,2002,71001,0.04,4,,,
28,129,Peggy Jo,7,30,2002,65000,0.22,1,,,
28,129,Peggy Jo,7,30,2002,66570,0.02,10,,,
28,129,Peggy Jo,7,30,2002,68580,0.01,11,,,
28,129,Peggy Jo,7,30,2002,71884,0.34,5,,,
28,129,Peggy Jo,7,30,2002,71772,0.08,1,,,
28,129,Peggy Jo,7,30,2002,66548,0.01,4,,,
28,129,Peggy Jo,7,30,2002,66530,0.02,14,,,
28,129,Peggy Jo,7,30,2002,66045,0.001,2,,,
28,129,Peggy Jo,7,30,2002,99999,2.96,x,,,
28,129,Peggy Jo,7,30,2002,21725,0.04,1,,,
28,129,Peggy Jo,7,30,2002,21740,0.1,10,,,
28,129,Peggy Jo,7,30,2002,21388,0.38,7,,,
28,129,Peggy Jo,7,30,2002,21375,0.38,8,,,
28,129,Peggy Jo,7,30,2002,21314,0.04,1,,,
29,130,Peggy Jo,7,30,2002,81742,33.32,555,,,
29,130,Peggy Jo,7,30,2002,21735,13.02,54,,,
29,130,Peggy Jo,7,30,2002,10210,1.8,54,,,
29,130,Peggy Jo,7,30,2002,10285,1.92,14,,,
29,130,Peggy Jo,7,30,2002,69322,3.4,6,,,
29,130,Peggy Jo,7,30,2002,68781,0.86,3,,,
29,130,Peggy Jo,7,30,2002,10220,3.15,4,,,
29,130,Peggy Jo,7,30,2002,80200,1.58,3,,,
29,130,Peggy Jo,7,30,2002,80020,1.2,1,,,
29,130,Peggy Jo,7,30,2002,23055,0.74,14,,,
29,130,Peggy Jo,7,30,2002,40500,0.9,x,,,
29,130,Peggy Jo,7,30,2002,43000,0.12,1,,,
29,130,Peggy Jo,7,30,2002,24185,0.02,1,,,
29,130,Peggy Jo,7,30,2002,23808,0.001,1,,,
29,130,Peggy Jo,7,30,2002,69086,0.08,1,,,
29,130,Peggy Jo,7,30,2002,69120,0.1,1,,,
29,130,Peggy Jo,7,30,2002,21388,0.16,3,,,
29,130,Peggy Jo,7,30,2002,66570,0.02,6,,,
29,130,Peggy Jo,7,30,2002,21725,0.001,1,,,
29,130,Peggy Jo,7,30,2002,21740,0.4,34,,,
29,130,Peggy Jo,7,30,2002,66530,0.04,6,,,
29,130,Peggy Jo,7,30,2002,66548,0.001,3,,,
29,130,Peggy Jo,7,30,2002,71772,0.07,1,,,
29,130,Peggy Jo,7,30,2002,21375,0.12,2,,,
29,130,Peggy Jo,7,30,2002,91000,0.001,1,,,
29,130,Peggy Jo,7,30,2002,62000,0.001,1,,,
29,130,Peggy Jo,7,30,2002,74311,0.001,1,,,
29,130,Peggy Jo,7,30,2002,99999,0.28,x,,,
29,130,Peggy Jo,7,30,2002,95000,******,*****,,,
30,157,Peggy Jo,7,30,2002,81742,22.02,367,,,
30,157,Peggy Jo,7,30,2002,21735,4.66,58,,,
30,157,Peggy Jo,7,30,2002,10210,2.12,90,,,
30,157,Peggy Jo,7,30,2002,10285,0.84,14,,,
