Year,Agent,Haul,Spcode,Total_n,Weight_kg
2014,ADFG,11,66045,674.5980776,1.957800943
2014,ADFG,11,66050,7.3325878,0.014665176
2014,ADFG,11,66530,241.9753974,0.806584658
2014,ADFG,11,66548,51.3281146,0.139319168
2014,ADFG,11,66601,14.6651756,0.417957505
2014,ADFG,11,66611,527.9463216,3.556305083
2014,ADFG,11,68781,109.988817,15.00980723
2014,ADFG,11,69010,95.3236414,9.011750407
2014,ADFG,11,69322,7,6.31
2014,ADFG,11,71882,7.3325878,2.119117874
2014,ADFG,11,71884,58.6607024,10.13363634
2014,ADFG,11,75284,7.3325878,0.461953031
2014,ADFG,11,80200,29.3303512,15.8090593
2014,ADFG,11,80595,43.9955268,0.491283383
2014,ADFG,11,81742,2991.695823,202.0127939
2014,ADFG,11,82510,87.9910536,5.43344756
2014,ADFG,11,95020,7.3325878,0.168649519
2014,ADFG,11,95030,21.9977634,1.224542163
2014,ADFG,11,98310,21.9977634,4.883503475
2014,ADFG,12,10210,40.62901554,1.102787565
2014,ADFG,12,20041,5.804145078,0.127691192
2014,ADFG,12,21313,29.02072539,1.050550259
2014,ADFG,12,21388,58.04145078,2.942701554
2014,ADFG,12,21725,29.02072539,0.650064249
2014,ADFG,12,21735,296.011399,22.6361658
2014,ADFG,12,22200,5.804145078,0.058041451
2014,ADFG,12,23801,52.2373057,0.760343005
2014,ADFG,12,24185,17.41243523,1.009921244
2014,ADFG,12,24189,29.02072539,1.300128497
2014,ADFG,12,40011,17.41243523,0.243774093
2014,ADFG,12,40500,11.60829016,0.040629016
2014,ADFG,12,41221,17.41243523,0.371465285
2014,ADFG,12,43000,11.60829016,0.197340933
2014,ADFG,12,56300,17.41243523,0.01160829
2014,ADFG,12,66045,34.82487047,0.127691192
2014,ADFG,12,66203,11.60829016,4.004860104
2014,ADFG,12,66530,11.60829016,0.02321658
2014,ADFG,12,66548,5.804145078,0.075453886
2014,ADFG,12,66601,5.804145078,0.040629016
2014,ADFG,12,66611,464.3316062,2.588648705
2014,ADFG,12,68781,63.84559585,8.009720207
2014,ADFG,12,69010,40.62901554,2.600256995
2014,ADFG,12,69322,6,3.95
2014,ADFG,12,71001,11.60829016,0.371465285
2014,ADFG,12,71010,11.60829016,0.029020725
2014,ADFG,12,71500,11.60829016,0.069649741
2014,ADFG,12,71800,11.60829016,0.876425907
2014,ADFG,12,71884,17.41243523,3.691436269
2014,ADFG,12,75284,11.60829016,0.75453886
2014,ADFG,12,80020,5.804145078,2.954309845
2014,ADFG,12,80200,63.84559585,28.49835233
2014,ADFG,12,80595,29.02072539,0.243774093
2014,ADFG,12,81742,2716.339896,168.3202073
2014,ADFG,12,82510,40.62901554,1.392994819
2014,ADFG,12,91000,0,1.596139896
2014,ADFG,12,95030,40.62901554,0.77775544
2014,ADFG,12,98000,58.04145078,2.379699482
2014,ADFG,13,10210,22.59128386,0.40664311
2014,ADFG,13,21313,6.454652532,0.067773852
2014,ADFG,13,21388,45.18256773,1.868621908
2014,ADFG,13,21725,38.72791519,0.713239105
2014,ADFG,13,21735,67.77385159,7.455123675
2014,ADFG,13,23801,12.90930506,0.161366313
2014,ADFG,13,24185,6.454652532,0.590600707
2014,ADFG,13,24189,6.454652532,0.24204947
2014,ADFG,13,40011,6.454652532,0.019363958
2014,ADFG,13,40500,32.27326266,2.730318021
2014,ADFG,13,41221,90.36513545,0.684193168
2014,ADFG,13,43000,29.0459364,1.126336867
2014,ADFG,13,50301,29.0459364,0.087137809
2014,ADFG,13,56300,9.681978799,0.048409894
2014,ADFG,13,62000,3.227326266,0.006454653
2014,ADFG,13,65203,6.454652532,0.258186101
2014,ADFG,13,66045,129.0930506,0.274322733
2014,ADFG,13,66548,9.681978799,0.029045936
2014,ADFG,13,66601,3.227326266,0.029045936
2014,ADFG,13,66611,732.6030624,2.962685512
2014,ADFG,13,68580,12.90930506,0.316277974
2014,ADFG,13,68781,35.50058893,4.069658422
2014,ADFG,13,69010,25.81861013,1.174746761
2014,ADFG,13,71001,3.227326266,0.012909305
2014,ADFG,13,71010,3.227326266,0.087137809
2014,ADFG,13,71511,3.227326266,0.035500589
2014,ADFG,13,71753,3.227326266,0.658374558
2014,ADFG,13,71772,3.227326266,0.497008245
2014,ADFG,13,71882,3.227326266,0.542190813
2014,ADFG,13,71884,29.0459364,4.782897527
2014,ADFG,13,74562,3.227326266,0.048409894
2014,ADFG,13,75284,6.454652532,0.522826855
2014,ADFG,13,80020,6.454652532,4.815170789
2014,ADFG,13,80200,6.454652532,3.937338045
2014,ADFG,13,80595,41.95524146,0.238822144
2014,ADFG,13,81742,1265.111896,83.58775029
2014,ADFG,13,82510,77.45583039,2.814228504
2014,ADFG,13,83000,3.227326266,0.019363958
2014,ADFG,13,91000,22.59128386,0.651919906
2014,ADFG,13,95030,25.81861013,0.997243816
2014,ADFG,13,98000,77.45583039,2.526996466
2014,ADFG,14,20041,12.45272727,0.037358182
2014,ADFG,14,21388,49.81090909,2.440734545
2014,ADFG,14,23801,62.26363636,1.120745455
2014,ADFG,14,23804,12.45272727,0.062263636
2014,ADFG,14,24189,12.45272727,0.024905455
2014,ADFG,14,40011,12.45272727,0.112074545
2014,ADFG,14,41221,224.1490909,1.444516364
2014,ADFG,14,43000,87.16909091,6.189005455
2014,ADFG,14,56300,24.90545455,0.348676364
2014,ADFG,14,65203,37.35818182,1.170556364
2014,ADFG,14,66611,37.35818182,0.659994545
2014,ADFG,14,69010,224.1490909,14.81874545
2014,ADFG,14,69316,12.45272727,0.074716364
2014,ADFG,14,69322,29,20.1
2014,ADFG,14,71001,62.26363636,0.772069091
2014,ADFG,14,71753,12.45272727,1.120745455
2014,ADFG,14,71882,124.5272727,10.79651455
2014,ADFG,14,71884,398.4872727,50.6826
2014,ADFG,14,71890,12.45272727,0.112074545
2014,ADFG,14,72740,485.6563636,0.435845455
2014,ADFG,14,72743,12.45272727,0.249054545
2014,ADFG,14,74414,12.45272727,0.012452727
2014,ADFG,14,75284,37.35818182,0.498109091
2014,ADFG,14,80020,24.90545455,45.37773818
2014,ADFG,14,80111,12.45272727,0.485656364
2014,ADFG,14,80200,24.90545455,14.45761636
2014,ADFG,14,80595,49.81090909,0.323770909
2014,ADFG,14,81095,12.45272727,0.112074545
2014,ADFG,14,81742,5641.085455,317.5445455
2014,ADFG,14,82510,871.6909091,33.24878182
2014,ADFG,14,83000,1245.272727,0.672447273
2014,ADFG,14,94000,49.81090909,0.448298182
2014,ADFG,14,95030,37.35818182,0.249054545
2014,ADFG,14,98000,273.96,9.115396364
2014,ADFG,15,10210,43.13425798,0.672386963
2014,ADFG,15,20041,10.14923717,0.060895423
2014,ADFG,15,21313,32.9850208,0.616566158
2014,ADFG,15,21375,5.074618585,0.200447434
2014,ADFG,15,21388,17.76116505,0.822088211
2014,ADFG,15,21405,2.537309293,0.030447712
2014,ADFG,15,21725,12.68654646,0.182686269
2014,ADFG,15,21735,35.5223301,4.26775423
2014,ADFG,15,23801,5.074618585,0.055820804
2014,ADFG,15,24185,2.537309293,0.197910125
2014,ADFG,15,24189,5.074618585,0.190298197
2014,ADFG,15,40500,25.37309293,1.644176422
2014,ADFG,15,41221,81.19389736,0.426267961
2014,ADFG,15,43000,63.43273232,0.921043273
2014,ADFG,15,50301,25.37309293,0.020298474
2014,ADFG,15,56300,17.76116505,0.043134258
2014,ADFG,15,66045,88.80582524,0.050746186
2014,ADFG,15,66530,12.68654646,0.068507351
2014,ADFG,15,66548,76.11927878,0.126865465
2014,ADFG,15,66601,7.611927878,0.14208932
2014,ADFG,15,66611,1134.177254,3.569994175
2014,ADFG,15,68580,2.537309293,0.038059639
2014,ADFG,15,68781,5.074618585,0.418656033
2014,ADFG,15,69010,12.68654646,0.522685714
2014,ADFG,15,69322,2,2.53
2014,ADFG,15,71250,5.074618585,0.020298474
2014,ADFG,15,71884,5.074618585,0.834774757
2014,ADFG,15,72740,7.611927878,0.005074619
2014,ADFG,15,74981,2.537309293,0.10656699
2014,ADFG,15,75241,2.537309293,0.020298474
2014,ADFG,15,75284,2.537309293,0.091343135
2014,ADFG,15,80020,2.537309293,1.268654646
2014,ADFG,15,80595,114.1789182,0.672386963
2014,ADFG,15,81742,2088.205548,56.70886269
2014,ADFG,15,82510,27.91040222,1.167162275
2014,ADFG,15,91000,0,3.415218308
2014,ADFG,15,94000,2.537309293,0.005074619
2014,ADFG,15,95030,10.14923717,0.157313176
2014,ADFG,15,98000,0,0.67999889
2014,ADFG,17,10210,9.083057592,0.358780775
2014,ADFG,17,20041,22.70764398,0.290657843
2014,ADFG,17,21388,22.70764398,0.967345634
2014,ADFG,17,21725,22.70764398,0.245242555
2014,ADFG,17,21735,163.4950366,17.48488586
2014,ADFG,17,23801,18.16611518,0.45415288
2014,ADFG,17,24185,9.083057592,0.372405361
2014,ADFG,17,40011,4.541528796,0.331531602
2014,ADFG,17,40500,13.62458639,0.381488419
2014,ADFG,17,41221,18.16611518,0.172578094
2014,ADFG,17,50301,4.541528796,0.013624586
2014,ADFG,17,54030,4.541528796,0.009083058
2014,ADFG,17,56300,9.083057592,0.068122932
2014,ADFG,17,62000,9.083057592,0.027249173
2014,ADFG,17,65100,4.541528796,0.045415288
2014,ADFG,17,66045,4.541528796,0.068122932
2014,ADFG,17,66203,4.541528796,0.108996691
2014,ADFG,17,66611,195.2857382,1.126299141
2014,ADFG,17,68781,13.62458639,0.835641298
2014,ADFG,17,69010,40.87375916,0.881056586
2014,ADFG,17,69322,2,0.04
2014,ADFG,17,71004,13.62458639,0.063581403
2014,ADFG,17,71639,4.541528796,0.022707644
2014,ADFG,17,72740,9.083057592,0.090830576
2014,ADFG,17,80020,4.541528796,10.03223711
2014,ADFG,17,80200,72.66446073,29.29286073
2014,ADFG,17,80595,4.541528796,0.081747518
2014,ADFG,17,81095,4.541528796,0.108996691
2014,ADFG,17,81742,3769.468901,126.481577
2014,ADFG,17,82510,213.4518534,8.22016712
2014,ADFG,17,83020,13.62458639,1.871109864
2014,ADFG,17,95030,4.541528796,0.104455162
2014,ADFG,17,98000,0,3.783093487
2014,ADFG,18,10210,24.18585859,1.064177778
2014,ADFG,18,10211,3.023232323,0.193486869
2014,ADFG,18,10220,3.023232323,1.414872727
2014,ADFG,18,20001,6.046464646,0.063487879
2014,ADFG,18,20041,3.023232323,0.048371717
2014,ADFG,18,21313,9.06969697,0.344648485
2014,ADFG,18,21388,12.09292929,0.5986
2014,ADFG,18,21405,3.023232323,0.030232323
2014,ADFG,18,21725,3.023232323,0.057441414
2014,ADFG,18,21735,145.1151515,15.26732323
2014,ADFG,18,23055,3.023232323,0.344648485
2014,ADFG,18,23801,15.11616162,0.296276768
2014,ADFG,18,24189,3.023232323,0.033255556
2014,ADFG,18,40011,3.023232323,0.033255556
2014,ADFG,18,40500,9.06969697,0.16930101
2014,ADFG,18,43000,3.023232323,0.015116162
2014,ADFG,18,66045,3.023232323,0.006046465
2014,ADFG,18,66530,12.09292929,0.03930202
2014,ADFG,18,66548,3.023232323,0.015116162
2014,ADFG,18,66611,75.58080808,0.495810101
2014,ADFG,18,69010,12.09292929,0.477670707
2014,ADFG,18,69322,1,0.28
2014,ADFG,18,71010,3.023232323,0.060464646
2014,ADFG,18,71511,3.023232323,0.012092929
2014,ADFG,18,71753,3.023232323,0.592553535
2014,ADFG,18,71884,6.046464646,0.970457576
2014,ADFG,18,75284,3.023232323,0.006046465
2014,ADFG,18,80020,6.046464646,8.105285859
2014,ADFG,18,80111,3.023232323,0.036278788
2014,ADFG,18,80200,57.44141414,21.01146465
2014,ADFG,18,80540,3.023232323,0.133022222
2014,ADFG,18,80595,45.34848485,0.903946465
2014,ADFG,18,81742,1563.011111,57.13909091
2014,ADFG,18,82510,36.27878788,1.641615152
2014,ADFG,18,83020,18.13939394,2.083007071
2014,ADFG,18,91000,57.44141414,0.069534343
2014,ADFG,18,95030,3.023232323,0.184417172
2014,ADFG,18,98000,9.06969697,0.139068687
2014,ADFG,18,98310,3.023232323,0.12999899
2014,ADFG,19,10210,40,1.375
2014,ADFG,19,10211,1,0.02
2014,ADFG,19,10285,4,0.26
2014,ADFG,19,20041,1,0.008
2014,ADFG,19,20061,1,0.018
2014,ADFG,19,21313,11,0.474
2014,ADFG,19,21355,1,0.022
2014,ADFG,19,21375,4,0.075
2014,ADFG,19,21388,26,0.929
2014,ADFG,19,21405,6,0.028
2014,ADFG,19,21725,17,0.28
2014,ADFG,19,21735,150,14.95
2014,ADFG,19,22200,3,0.039
2014,ADFG,19,23801,5,0.078
2014,ADFG,19,24185,1,0.045
2014,ADFG,19,24189,1,0.998
2014,ADFG,19,40011,0,0.042
2014,ADFG,19,40500,14,0.195
2014,ADFG,19,41221,20,0.216
2014,ADFG,19,50301,1,0.001
2014,ADFG,19,66045,1,0.005
2014,ADFG,19,66203,7,0.029
2014,ADFG,19,66530,19,0.039
2014,ADFG,19,66601,7,0.054
2014,ADFG,19,66611,307,1.664
2014,ADFG,19,68577,1,0.068
2014,ADFG,19,68580,4,0.018
2014,ADFG,19,68781,3,0.254
2014,ADFG,19,69010,26,0.671
2014,ADFG,19,69322,1,0.62
2014,ADFG,19,71001,1,0.018
2014,ADFG,19,71010,50,0.142
2014,ADFG,19,71511,49,0.088
2014,ADFG,19,71884,2,0.396
2014,ADFG,19,80020,7,6.35
2014,ADFG,19,80200,21,6.65
2014,ADFG,19,80540,1,0.01
2014,ADFG,19,80595,6,0.538
2014,ADFG,19,81095,1,0.075
2014,ADFG,19,81742,806,32.25
2014,ADFG,19,82510,4,0.256
2014,ADFG,19,83020,9,0.706
2014,ADFG,19,95030,4,0.098
2014,ADFG,19,98000,9,0.164
2014,ADFG,20,10210,18.46738889,0.492463704
2014,ADFG,20,10220,30.77898148,22.7764463
2014,ADFG,20,10285,6.155796296,0.751007148
2014,ADFG,20,20041,18.46738889,0.098492741
2014,ADFG,20,20061,6.155796296,0.196985481
2014,ADFG,20,21375,6.155796296,0.030778981
2014,ADFG,20,21376,6.155796296,0.541710074
2014,ADFG,20,21388,55.40216667,4.758430537
2014,ADFG,20,21405,6.155796296,0.043090574
2014,ADFG,20,21735,246.2318519,29.24003241
2014,ADFG,20,23801,24.62318519,0.301634019
2014,ADFG,20,23804,6.155796296,0.055402167
2014,ADFG,20,40011,12.31159259,0.024623185
2014,ADFG,20,40500,6.155796296,0.443217333
2014,ADFG,20,41221,92.33694444,3.718100963
2014,ADFG,20,43000,215.4528704,9.541484259
2014,ADFG,20,50301,43.09057407,0.024623185
2014,ADFG,20,56300,6.155796296,0.006155796
2014,ADFG,20,66530,24.62318519,0.073869556
2014,ADFG,20,66611,135.4275185,0.517086889
2014,ADFG,20,68577,6.155796296,0.566333259
2014,ADFG,20,68580,49.24637037,0.160050704
2014,ADFG,20,68781,49.24637037,4.992350796
2014,ADFG,20,69010,24.62318519,2.339202593
2014,ADFG,20,69322,6,0.59
2014,ADFG,20,71010,18.46738889,0.061557963
2014,ADFG,20,71511,664.826,3.065586556
2014,ADFG,20,71884,6.155796296,1.514325889
2014,ADFG,20,80020,24.62318519,16.57140363
2014,ADFG,20,80200,12.31159259,4.752274741
2014,ADFG,20,80595,6.155796296,0.098492741
2014,ADFG,20,81095,104.648537,1.772869333
2014,ADFG,20,81742,4807.676907,171.131137
2014,ADFG,20,82510,67.71375926,3.730412556
2014,ADFG,20,91000,12.31159259,0.073869556
2014,ADFG,20,95030,36.93477778,0.603268037
2014,ADFG,20,98000,6.155796296,0.258543444
2014,ADFG,21,10210,47.82868369,2.128376424
2014,ADFG,21,10220,11.95717092,17.40964086
2014,ADFG,21,21313,5.978585462,0.251100589
2014,ADFG,21,21388,17.93575639,1.398988998
2014,ADFG,21,21423,5.978585462,0.310886444
2014,ADFG,21,21735,286.9721022,34.07793713
2014,ADFG,21,40011,5.978585462,0.005978585
2014,ADFG,21,40500,11.95717092,0.358715128
2014,ADFG,21,43000,11.95717092,0.239143418
2014,ADFG,21,50000,5.978585462,0.023914342
2014,ADFG,21,50301,17.93575639,0.035871513
2014,ADFG,21,66045,5.978585462,0.005978585
2014,ADFG,21,66530,5.978585462,0.023914342
2014,ADFG,21,66548,59.78585462,0.083700196
2014,ADFG,21,66611,113.5931238,0.233164833
2014,ADFG,21,68781,131.5288802,17.93575639
2014,ADFG,21,69322,2,0.69
2014,ADFG,21,71001,5.978585462,0.011957171
2014,ADFG,21,71010,17.93575639,0.059785855
2014,ADFG,21,71511,5.978585462,0.023914342
2014,ADFG,21,71884,41.85009823,9.159192927
2014,ADFG,21,75284,5.978585462,0.657644401
2014,ADFG,21,80020,11.95717092,6.145985855
2014,ADFG,21,80200,107.6145383,39.15973477
2014,ADFG,21,81742,2678.406287,176.0693418
2014,ADFG,21,82510,35.87151277,1.410946169
2014,ADFG,21,91000,5.978585462,0.083700196
2014,ADFG,21,94000,11.95717092,0.023914342
2014,ADFG,22,10210,593.8821429,19.49013214
2014,ADFG,22,10285,26.99464286,3.113382143
2014,ADFG,22,20041,98.98035714,1.295742857
2014,ADFG,22,20061,8.998214286,0.107978571
2014,ADFG,22,21313,350.9303571,3.761253571
2014,ADFG,22,21375,35.99285714,12.88544286
2014,ADFG,22,21388,143.9714286,6.406728571
2014,ADFG,22,21725,35.99285714,0.359928571
2014,ADFG,22,21735,782.8446429,44.09125
2014,ADFG,22,22200,8.998214286,0.071985714
2014,ADFG,22,23801,71.98571429,1.331735714
2014,ADFG,22,40500,8.998214286,0.125975
2014,ADFG,22,41221,125.975,0.359928571
2014,ADFG,22,43000,107.9785714,4.715064286
2014,ADFG,22,50301,35.99285714,0.017996429
2014,ADFG,22,56300,8.998214286,0.008998214
2014,ADFG,22,66045,35.99285714,0.0629875
2014,ADFG,22,66530,53.98928571,0.134973214
2014,ADFG,22,66548,71.98571429,0.125975
2014,ADFG,22,66601,8.998214286,0.134973214
2014,ADFG,22,66611,440.9125,0.836833929
2014,ADFG,22,68781,44.99107143,4.589089286
2014,ADFG,22,69010,44.99107143,3.149375
2014,ADFG,22,69322,7,4.1
2014,ADFG,22,71511,8.998214286,0.071985714
2014,ADFG,22,71753,8.998214286,2.033596429
2014,ADFG,22,71884,17.99642857,1.907621429
2014,ADFG,22,72740,8.998214286,0.035992857
2014,ADFG,22,80020,35.99285714,23.91725357
2014,ADFG,22,80200,62.9875,24.11521429
2014,ADFG,22,80595,476.9053571,4.013203571
2014,ADFG,22,81742,7684.475,294.2416071
2014,ADFG,22,82510,251.95,15.18898571
2014,ADFG,23,10210,63.76960883,0.060018455
2014,ADFG,23,10220,7.502306921,3.068443531
2014,ADFG,23,20041,3.75115346,0.127539218
2014,ADFG,23,21313,11.25346038,0.255078435
2014,ADFG,23,21375,11.25346038,0.495152257
2014,ADFG,23,21388,33.76038114,1.312903711
2014,ADFG,23,21735,75.02306921,7.862417653
2014,ADFG,23,23055,3.75115346,0.060018455
2014,ADFG,23,23801,11.25346038,0.168801906
2014,ADFG,23,41221,37.5115346,0.468894183
2014,ADFG,23,43000,60.01845537,1.567982146
2014,ADFG,23,50301,48.76499498,0.015004614
2014,ADFG,23,56300,15.00461384,0.01125346
2014,ADFG,23,66045,11.25346038,0.022506921
2014,ADFG,23,66548,3.75115346,0.007502307
2014,ADFG,23,66611,180.0553661,0.930286058
2014,ADFG,23,68580,18.7557673,0.033760381
2014,ADFG,23,68781,18.7557673,1.913088265
2014,ADFG,23,69010,37.5115346,1.815558275
2014,ADFG,23,69322,1,0.01
2014,ADFG,23,71001,7.502306921,0.258829589
2014,ADFG,23,71250,7.502306921,0.037511535
2014,ADFG,23,71511,3.75115346,0.018755767
2014,ADFG,23,71772,3.75115346,0.375115346
2014,ADFG,23,71882,3.75115346,0.352608425
2014,ADFG,23,71884,18.7557673,3.180978134
2014,ADFG,23,80020,15.00461384,1.800553661
2014,ADFG,23,80200,3.75115346,1.58298676
2014,ADFG,23,80540,3.75115346,0.018755767
2014,ADFG,23,80595,112.5346038,0.753981846
2014,ADFG,23,81742,3169.724674,117.7862187
2014,ADFG,23,82510,26.25807422,1.860572116
2014,ADFG,23,95030,7.502306921,0.090027683
2014,ADFG,23,98000,18.7557673,0.502654564
2014,ADFG,23,98310,3.75115346,0.431382648
2014,ADFG,24,10210,169.2458374,3.944368266
2014,ADFG,24,10211,11.75318315,1.361018609
2014,ADFG,24,10220,2.350636631,3.28619001
2014,ADFG,24,10285,79.92164545,5.295984329
2014,ADFG,24,20041,14.10381978,0.258570029
2014,ADFG,24,21313,51.71400588,0.752203722
2014,ADFG,24,21375,9.402546523,0.166895201
2014,ADFG,24,21388,28.20763957,1.194123408
2014,ADFG,24,21735,465.4260529,36.78746327
2014,ADFG,24,23804,2.350636631,0.094025465
2014,ADFG,24,40011,7.051909892,0.030558276
2014,ADFG,24,40500,2.350636631,0.065817826
2014,ADFG,24,41221,9.402546523,0.096376102
2014,ADFG,24,43000,4.701273262,0.016454456
2014,ADFG,24,50301,35.25954946,0.023506366
2014,ADFG,24,62000,2.350636631,0.039960823
2014,ADFG,24,66548,42.31145935,0.117531832
2014,ADFG,24,66611,23.50636631,0.145739471
2014,ADFG,24,68580,2.350636631,0.016454456
2014,ADFG,24,68781,18.80509305,2.134378061
2014,ADFG,24,69010,2.350636631,0.098726738
2014,ADFG,24,71010,11.75318315,0.042311459
2014,ADFG,24,71511,25.85700294,0.101077375
2014,ADFG,24,72740,2.350636631,0.051714006
2014,ADFG,24,74000,2.350636631,0.075220372
2014,ADFG,24,80200,2.350636631,0.897943193
2014,ADFG,24,80595,21.15572968,0.173947111
2014,ADFG,24,81742,1433.888345,56.88540646
2014,ADFG,24,91000,2.350636631,0.035259549
2014,ADFG,24,95030,2.350636631,0.02115573
2014,ADFG,25,10120,1,2.16
2014,ADFG,25,10210,119.7160126,4.58652256
2014,ADFG,25,10220,9.328520462,7.214055824
2014,ADFG,25,10285,17.10228751,1.672914669
2014,ADFG,25,21375,10.88327387,0.850450115
2014,ADFG,25,21735,71.51865687,6.840915005
2014,ADFG,25,23055,3.109506821,0.153920588
2014,ADFG,25,23801,1.55475341,0.026430808
2014,ADFG,25,41221,1.55475341,0.060635383
2014,ADFG,25,43000,35.75932844,2.217078363
2014,ADFG,25,50301,7.773767051,0.003109507
2014,ADFG,25,56300,4.664260231,0.013992781
2014,ADFG,25,62000,1.55475341,0.001554753
2014,ADFG,25,66045,1.55475341,0.006219014
2014,ADFG,25,66548,1.55475341,0.00932852
2014,ADFG,25,66611,6.219013641,0.048197356
2014,ADFG,25,68781,4.664260231,0.928187786
2014,ADFG,25,69010,4.664260231,0.402681133
2014,ADFG,25,69322,2,0.76
2014,ADFG,25,71001,4.664260231,0.217665477
2014,ADFG,25,71884,1.55475341,0.323388709
2014,ADFG,25,80020,3.109506821,3.005338342
2014,ADFG,25,80111,1.55475341,0.049752109
2014,ADFG,25,80200,7.773767051,2.052274502
2014,ADFG,25,80595,1.55475341,0.041978342
2014,ADFG,25,81742,654.5511857,36.92539349
2014,ADFG,25,82510,1.55475341,0.096394711
2014,ADFG,25,91000,3.109506821,0.164803861
2014,ADFG,25,95030,3.109506821,0.217665477
2014,ADFG,25,98310,1.55475341,0.443104722
2014,ADFG,26,10210,275.7364203,12.6050935
2014,ADFG,26,10220,102.4163847,72.87319679
2014,ADFG,26,10285,11.81727516,0.748427427
2014,ADFG,26,21735,86.66001781,7.578812467
2014,ADFG,26,23801,3.939091719,0.165441852
2014,ADFG,26,24185,3.939091719,0.772061977
2014,ADFG,26,43000,114.2336598,10.83250223
2014,ADFG,26,50301,3.939091719,0.003939092
2014,ADFG,26,56300,3.939091719,0.031512734
2014,ADFG,26,62000,3.939091719,0.007878183
2014,ADFG,26,65203,11.81727516,0.953260196
2014,ADFG,26,66548,19.69545859,0.055147284
2014,ADFG,26,66611,15.75636687,0.118172752
2014,ADFG,26,68580,23.63455031,0.689341051
2014,ADFG,26,68781,7.878183437,0.890234728
2014,ADFG,26,69010,15.75636687,1.465342119
2014,ADFG,26,69322,2,0.82
2014,ADFG,26,71884,3.939091719,1.520489403
2014,ADFG,26,74311,7.878183437,0.02363455
2014,ADFG,26,80020,15.75636687,12.32935708
2014,ADFG,26,80200,63.0254675,16.93809439
2014,ADFG,26,81742,1020.224755,74.05492431
2014,ADFG,26,95030,3.939091719,0.409665539
2014,ADFG,26,98000,15.75636687,1.228996616
2014,ADFG,27,10210,155.5891947,7.120183486
2014,ADFG,27,10220,15.82262997,13.71294597
2014,ADFG,27,10285,5.27420999,0.377106014
2014,ADFG,27,20041,2.637104995,0.00527421
2014,ADFG,27,21375,10.54841998,1.487327217
2014,ADFG,27,21388,2.637104995,0.208331295
2014,ADFG,27,21735,137.1294597,14.60956167
2014,ADFG,27,21740,2.637104995,0.050104995
2014,ADFG,27,23801,76.47604485,2.510523955
2014,ADFG,27,24185,2.637104995,0.340186544
2014,ADFG,27,40500,18.45973496,0.667187564
2014,ADFG,27,43000,23.73394495,1.191971458
2014,ADFG,27,50301,7.911314985,0.002637105
2014,ADFG,27,56300,2.637104995,0.01582263
2014,ADFG,27,66530,5.27420999,0.04746789
2014,ADFG,27,66548,10.54841998,0.07383894
2014,ADFG,27,66611,108.1213048,0.611808359
2014,ADFG,27,68577,2.637104995,0.002637105
2014,ADFG,27,68580,47.46788991,0.342823649
2014,ADFG,27,69010,21.09683996,1.856521916
2014,ADFG,27,74311,5.27420999,0.02637105
2014,ADFG,27,80020,5.27420999,2.977291539
2014,ADFG,27,80200,29.00815494,6.112809378
2014,ADFG,27,81742,1110.221203,69.75142712
2014,ADFG,27,95030,5.27420999,0.17932314
2014,ADFG,27,98000,10.54841998,8.570591233
2014,ADFG,28,10210,64.79160305,2.342465649
2014,ADFG,28,10220,4.983969466,5.716612977
2014,ADFG,28,20041,4.983969466,0.029903817
2014,ADFG,28,21375,24.91984733,14.70270992
2014,ADFG,28,21388,4.983969466,0.129583206
2014,ADFG,28,21720,4.983969466,0.114631298
2014,ADFG,28,21735,224.278626,18.44068702
2014,ADFG,28,23801,29.90381679,0.782483206
2014,ADFG,28,40500,19.93587786,0.36881374
2014,ADFG,28,41221,14.9519084,0.124599237
2014,ADFG,28,43000,29.90381679,0.822354962
2014,ADFG,28,50301,44.85572519,0.009967939
2014,ADFG,28,66530,24.91984733,0.059807634
2014,ADFG,28,66611,289.070229,0.902098473
2014,ADFG,28,68580,64.79160305,0.169454962
2014,ADFG,28,68781,14.9519084,2.566744275
2014,ADFG,28,69010,9.967938931,0.338909924
2014,ADFG,28,69322,2,1.49
2014,ADFG,28,71511,14.9519084,0.114631298
2014,ADFG,28,74414,4.983969466,0.004983969
2014,ADFG,28,75284,4.983969466,0.004983969
2014,ADFG,28,80020,9.967938931,3.73299313
2014,ADFG,28,80200,39.87175573,3.992159542
2014,ADFG,28,81742,3737.977099,151.2634733
2014,ADFG,28,94000,9.967938931,0.074759542
2014,ADFG,28,98000,104.6633588,1.953716031
2014,ADFG,29,10120,1,1.98
2014,ADFG,29,10210,1299.34032,48.61168332
2014,ADFG,29,10285,36.34518379,2.326091762
2014,ADFG,29,20041,9.086295947,0.081776664
2014,ADFG,29,21375,68.1472196,2.48964509
2014,ADFG,29,21388,18.17259189,1.117614402
2014,ADFG,29,21725,13.62944392,0.172639623
2014,ADFG,29,21735,336.19295,31.34772102
2014,ADFG,29,23055,4.543147974,0.208984807
2014,ADFG,29,23801,22.71573987,0.731446824
2014,ADFG,29,24189,4.543147974,0.522462017
2014,ADFG,29,40011,13.62944392,0.02271574
2014,ADFG,29,40500,18.17259189,0.699644788
2014,ADFG,29,41221,9.086295947,0.281675174
2014,ADFG,29,50301,245.3299906,0.009086296
2014,ADFG,29,56300,4.543147974,0.004543148
2014,ADFG,29,62000,13.62944392,0.004543148
2014,ADFG,29,66530,68.1472196,0.204441659
