Year,Agent,Haul,Month,Day,Latitude,Longitude,Tow_dist_km,Tow_minutes,Swept_km2,Swept_NM2,Depth_m,Bottom_Temp,Surface_Temp,Spcode,Weight_kg,CPUE_kg_km2
2008,ADFG,72,8,12,65.30416667,-166.5081667,1.852,27.9,0.022579584,0.00658316,,5.1,,10210,6.194165414,274.3259315
2008,ADFG,73,8,12,65.2995,-166.9181667,1.852,27.4,0.022579584,0.00658316,13.716,7.3,,10210,8.252018349,365.4637016
2008,ADFG,74,8,12,65.29866667,-167.0003333,1.92608,27,0.023482767,0.006846486,13.16736,6.8,,10210,7.455797546,317.5008052
2008,ADFG,75,8,12,65.27383333,-167.0835,1.852,27.5,0.022579584,0.00658316,11.33856,6,,10210,0.49581448,21.95853031
2008,ADFG,76,8,12,65.29983333,-167.0825,1.852,26.9,0.022579584,0.00658316,10.9728,5.9,,10210,5.826825127,258.05724
2008,ADFG,77,8,12,65.32483333,-167.0831667,1.852,26.3,0.022579584,0.00658316,14.81328,7.4,,10210,6.099935223,270.1526841
2008,ADFG,78,8,12,65.32483333,-167.0001667,1.852,27.1,0.022579584,0.00658316,13.35024,6.5,,10210,2.761875752,122.3173886
2008,ADFG,79,8,13,65.20516667,-168.2486667,1.852,26.7,0.022579584,0.00658316,25.78608,,,10210,0.068125,3.017106072
2008,ADFG,80,8,13,65.18483333,-168.766,1.852,26.9,0.022579584,0.00658316,27.432,1.8,,,,0
2008,ADFG,81,8,13,65.08316667,-168.5153333,1.852,27,0.022579584,0.00658316,25.42032,1.3,,,,0
2008,ADFG,82,8,13,65.01983333,-168.2711667,1.852,26.4,0.022579584,0.00658316,23.40864,2.1,,10210,9.016133721,399.304687
2008,ADFG,83,8,14,64.90466667,-168.5771667,1.852,26.7,0.022579584,0.00658316,24.50592,1.8,,,,0
2008,ADFG,84,8,14,64.8525,-168.9288333,1.852,26.5,0.022579584,0.00658316,25.78608,1.4,,,,0
2008,ADFG,85,8,14,64.85216667,-169.3531667,1.852,26.3,0.022579584,0.00658316,25.05456,2,,,,0
2008,ADFG,86,8,14,64.792,-167.9891667,1.852,27.8,0.022579584,0.00658316,21.9456,2.9,,10210,19.49922388,863.5776408
2008,ADFG,87,8,15,64.952,-168.0538333,1.852,27.7,0.022579584,0.00658316,18.10512,3.8,,10210,21.45855511,950.3521018
2008,ADFG,88,8,15,64.94233333,-167.9998333,1.852,26.6,0.022579584,0.00658316,20.84832,3.4,,10210,19.46158398,861.9106527
2011,ADFG,1,7,19,64.32083333,-166.4761667,1.852,26.3,0.022579584,0.00658316,24.87168,9.2,,,,0
2011,ADFG,2,7,19,64.154,-166.4918333,1.852,25.9,0.022579584,0.00658316,25.42032,6.8,,10210,4.105918619,181.8420844
2011,ADFG,3,7,19,63.99216667,-166.867,1.852,26.4,0.022579584,0.00658316,31.45536,4.4,,10210,2.886797753,127.8499087
2011,ADFG,4,7,19,64.00033333,-166.4848333,1.852,26.8,0.022579584,0.00658316,27.98064,6.1,,10210,0.486687307,21.55430793
2011,ADFG,5,7,19,64,-166.1031667,1.852,27.4,0.022579584,0.00658316,21.21408,6.9,,10210,5.266864491,233.2578178
2011,ADFG,6,7,19,63.99316667,-165.7366667,1.852,27.2,0.022579584,0.00658316,18.83664,7.1,,10210,2.185477273,96.78997065
2011,ADFG,7,7,19,64,-165.7341667,1.852,27.2,0.022579584,0.00658316,18.47088,7.1,,10210,3.531165737,156.3875462
2011,ADFG,8,7,20,63.83833333,-165.6926667,1.852,27,0.022579584,0.00658316,19.75104,7.4,,10210,6.12844486,271.415313
2011,ADFG,9,7,20,63.83383333,-166.101,1.852,26.6,0.022579584,0.00658316,25.23744,6.9,6.49,10210,2.129086853,94.29256325
2011,ADFG,10,7,20,63.83333333,-166.4725,1.852,27.3,0.022579584,0.00658316,29.2608,5.6,4.88,10210,2.397629797,106.1857383
2011,ADFG,11,7,20,63.67083333,-166.4723333,1.852,27,0.022579584,0.00658316,26.5176,6.1,4.61,10210,3.580678519,158.5803582
2011,ADFG,12,7,20,63.675,-166.0901667,1.852,26.7,0.022579584,0.00658316,25.05456,7.7,6.08,10210,1.171562463,51.88591886
2011,ADFG,13,7,20,63.66383333,-165.7238333,1.852,27.2,0.022579584,0.00658316,21.0312,9.2,7.24,10210,3.530370723,156.3523368
2011,ADFG,14,7,21,63.668,-165.3433333,1.852,27.3,0.022579584,0.00658316,16.82496,9.9,7.62,10210,2.373293478,105.1079364
2011,ADFG,15,7,21,63.66216667,-164.9725,1.4816,21.5,0.018063667,0.005266528,14.6304,10.9,8.78,10210,0.826,45.72714891
2011,ADFG,16,7,21,63.82833333,-164.9768333,1.852,26.7,0.022579584,0.00658316,14.81328,11.7,8.67,10210,4.290410213,190.0128104
2011,ADFG,17,7,21,63.82783333,-165.3541667,1.852,26.3,0.022579584,0.00658316,16.4592,10.5,7.92,10210,2.956104509,130.9193521
2011,ADFG,18,7,21,63.83483333,-165.3501667,1.852,26.8,0.022579584,0.00658316,16.4592,11.1,8.06,10210,10.40619599,460.8674806
2011,ADFG,19,7,21,63.999,-165.3641667,1.852,27.6,0.022579584,0.00658316,16.09344,11.2,7.68,10210,5.558,246.1515677
2011,ADFG,20,7,21,63.99883333,-164.9735,1.852,27.1,0.022579584,0.00658316,16.64208,11.8,8.44,10210,7.903822271,350.0428649
2011,ADFG,21,7,22,64.00133333,-164.5948333,1.852,27.5,0.022579584,0.00658316,17.19072,10.9,7.46,10210,6.55,290.0850609
2011,ADFG,22,7,22,63.99966667,-164.2115,1.852,27.5,0.022579584,0.00658316,15.5448,11.4,8.54,10210,8.519789871,377.322712
2011,ADFG,23,7,22,64.00333333,-163.853,1.852,27.8,0.022579584,0.00658316,16.64208,12.9,6.63,10210,3.178879227,140.7855533
2011,ADFG,24,7,22,63.999,-163.4776667,1.852,26.5,0.022579584,0.00658316,18.10512,13.3,5.75,10210,3.748988984,166.0344577
2011,ADFG,25,7,22,63.99883333,-163.1033333,1.852,27.6,0.022579584,0.00658316,17.00784,13.4,7.04,10210,3.764143299,166.7056089
2011,ADFG,26,7,22,63.9915,-162.726,1.852,27.6,0.022579584,0.00658316,16.82496,14.4,7.03,10210,1.910498988,84.61178858
2011,ADFG,27,7,22,63.83533333,-162.3425,1.852,27.4,0.022579584,0.00658316,14.26464,13.7,9.02,10210,4.324782952,191.5351032
2011,ADFG,28,7,23,63.83316667,-161.9586667,1.59272,23.1,0.019418442,0.005661518,15.36192,12.8,7.65,10210,1.698598893,87.47348899
2011,ADFG,29,7,23,63.99416667,-162.3068333,1.852,27,0.022579584,0.00658316,15.72768,13.96,7.71,10210,3.815344262,168.9731867
2011,ADFG,30,7,23,64.167,-162.2946667,1.852,27.1,0.022579584,0.00658316,15.36192,14.28,6.24,10210,1.198113856,53.06182151
2011,ADFG,31,7,23,64.16483333,-162.5431667,1.852,26.1,0.022579584,0.00658316,19.56816,14.34,6.23,10210,0.909215311,40.26714181
2011,ADFG,32,7,23,64.16733333,-163.0651667,1.35196,20,0.016483096,0.004805707,22.86,14.4,6.28,10210,0.922510638,55.96707199
2011,ADFG,33,7,23,64.16683333,-163.4478333,1.852,26.7,0.022579584,0.00658316,18.288,13.7,5.84,10210,2.164,95.83878959
2011,ADFG,34,7,24,64.1665,-163.8305,1.852,26.9,0.022579584,0.00658316,18.47088,13.9,5.76,10210,3.628640551,160.7044909
2011,ADFG,35,7,24,64.16716667,-164.212,1.852,27,0.022579584,0.00658316,18.288,13.04,6.57,10210,4.690826387,207.74636
2011,ADFG,36,7,24,64.16666667,-164.5891667,1.852,26.5,0.022579584,0.00658316,14.6304,12.95,8.44,10210,0.89982906,39.85144544
2011,ADFG,37,7,24,64.1665,-164.967,1.852,27.4,0.022579584,0.00658316,14.6304,12.65,8.43,10210,2.00537961,88.81384217
2011,ADFG,38,7,25,64.3335,-165.7473333,1.852,27.2,0.022579584,0.00658316,19.56816,12.3,8.23,10210,0.486,21.52386864
2011,ADFG,39,7,25,64.33283333,-165.7441667,1.852,27.1,0.022579584,0.00658316,19.01952,12.4,8.22,10210,0.32416545,14.35657318
2011,ADFG,40,7,25,64.33283333,-166.1135,1.852,26.6,0.022579584,0.00658316,21.21408,11.74,7.57,,,
2011,ADFG,41,7,25,64.33316667,-166.1165,1.852,26.2,0.022579584,0.00658316,21.21408,12.3,7.57,10210,0.77270366,34.22134172
2011,ADFG,42,7,26,64.1665,-166.1096667,1.852,26.7,0.022579584,0.00658316,21.21408,9.5,6.96,10210,4.542924939,201.1961309
2011,ADFG,43,7,26,64.166,-165.7311667,1.852,26.8,0.022579584,0.00658316,18.47088,11.3,7.45,10210,0.806479146,35.71718356
2011,ADFG,44,7,26,64.16683333,-165.3508333,1.852,26.8,0.022579584,0.00658316,16.4592,11.7,8.15,10210,3.264,144.5553647
2011,ADFG,45,7,26,63.83283333,-164.592,1.852,26.8,0.022579584,0.00658316,14.81328,14.9,9.68,10210,6.794441088,300.9108178
2011,ADFG,46,7,26,63.83516667,-164.2181667,1.852,27.2,0.022579584,0.00658316,14.81328,13.7,9.46,10210,21.55950492,954.8229464
2011,ADFG,47,7,26,63.83333333,-163.841,1.852,26.5,0.022579584,0.00658316,14.81328,12.9,8.51,10210,3.254093645,144.1166341
2011,ADFG,48,7,27,63.82816667,-163.4393333,1.852,27.1,0.022579584,0.00658316,15.36192,13.6,8.55,10210,3.468631579,153.6180462
2011,ADFG,49,7,27,63.84666667,-163.1145,1.852,27.1,0.022579584,0.00658316,16.09344,13.5,8.25,10210,2.680256575,118.7026552
2011,ADFG,50,7,27,63.83416667,-162.7138333,1.852,26.8,0.022579584,0.00658316,15.72768,14.7,8.58,10210,1.333046286,59.0376814
2011,ADFG,51,7,27,63.8445,-161.6011667,1.50012,22.1,0.018289463,0.00533236,13.89888,14.89,9.23,10210,2.492605581,136.2864277
2011,ADFG,52,7,28,64.32033333,-163.4658333,1.852,26.8,0.022579584,0.00658316,18.288,14.4,9.57,10210,3.968403909,175.751861
2011,ADFG,53,7,28,64.33633333,-163.821,0.22224,3.1,0.00270955,0.000789979,16.27632,14.5,9.03,,,
2011,ADFG,54,7,30,64.3325,-163.8188333,1.852,27.3,0.022579584,0.00658316,16.09344,13.5,7.55,10210,2.55,112.9338787
2011,ADFG,55,7,30,64.33433333,-164.2085,1.50012,21.3,0.018289463,0.00533236,12.8016,13.8,8.68,10210,3.425,187.266296
2011,ADFG,56,7,30,64.495,-163.8503333,1.88904,27.2,0.023031176,0.006714823,14.08176,13,10.2,10210,3.18678023,138.3681091
2011,ADFG,57,7,31,64.49966667,-164.196,1.852,27.3,0.022579584,0.00658316,18.10512,13.3,9.55,10210,7.028206186,311.2637587
2011,ADFG,58,7,31,64.33366667,-164.5875,1.852,27.6,0.022579584,0.00658316,13.716,12.3,9.75,10210,23.1003067,1023.06166
2011,ADFG,59,7,31,64.3305,-164.9548333,1.852,27.5,0.022579584,0.00658316,27.06624,12.1,9.25,10210,0.570601443,25.27068007
2011,ADFG,60,7,31,64.33166667,-165.3575,1.852,27.2,0.022579584,0.00658316,22.12848,12.4,8.98,10210,3.127096639,138.4922166
2011,ADFG,61,8,6,64.31966667,-162.31,1.852,27.1,0.022579584,0.00658316,16.36776,12.5,11.07,10210,1.680782241,74.43814027
2011,ADFG,62,8,6,64.33283333,-161.9138333,1.852,27.1,0.022579584,0.00658316,14.35608,12.7,10.2,10210,3.510660377,155.4794091
2011,ADFG,63,8,7,64.49933333,-161.8961667,1.852,26.5,0.022579584,0.00658316,9.50976,12.75,12.76,10210,6.375918744,282.3753858
2011,ADFG,64,8,7,64.64116667,-161.3593333,1.852,25.3,0.022579584,0.00658316,7.68096,13.2,13.27,10210,52.87467667,2341.702871
2011,ADFG,65,8,9,64.16816667,-161.1636667,1.4816,22.1,0.018063667,0.005266528,10.24128,12.1,12.04,10210,3.253333333,180.1037019
2011,ADFG,66,8,9,64.006,-161.5976667,1.4816,21.6,0.018063667,0.005266528,16.73352,11.9,7.32,,,0
2011,ADFG,67,8,9,64.16716667,-161.5433333,1.852,27.4,0.022579584,0.00658316,15.36192,11.9,11.88,10210,4.225270158,187.1279009
2011,ADFG,68,8,9,64.16583333,-161.924,1.852,26.3,0.022579584,0.00658316,16.36776,11.9,8.57,10210,0.40270636,17.83497694
2011,ADFG,69,8,9,64.01633333,-161.9538333,1.852,27.1,0.022579584,0.00658316,15.81912,12,6.26,10210,0.215848912,9.559472471
2011,ADFG,70,8,9,64.01683333,-161.9583333,1.852,27.5,0.022579584,0.00658316,15.72768,12.1,6.25,,,0
2011,ADFG,71,8,15,64.43333333,-166.1301667,1.6668,24.1,0.020321626,0.005924844,33.28416,,8.33,,,0
2014,ADFG,1,7,18,64.33216667,-165.3573333,1.852,27,0.022579584,0.00658316,,10.3,10.1,10210,13.0969533,580.0351902
2014,ADFG,2,7,18,64.329,-165.747,1.852,30,0.022579584,0.00658316,,10.3,10.5,10210,15.40811189,682.3913093
2014,ADFG,3,7,20,64.33333333,-166.1135,1.852,29,0.022579584,0.00658316,,8.1,10.4,10210,2.975491803,131.7779727
2014,ADFG,4,7,20,64.167,-165.8863333,1.852,28,0.022579584,0.00658316,,7.1,10.2,10210,2.70748,119.9083207
2014,ADFG,5,7,20,64.16833333,-166.364,1.852,30,0.022579584,0.00658316,,5.1,8.3,10210,1.010614379,44.75788301
2014,ADFG,6,7,22,64.33333333,-164.5945,1.852,29,0.022579584,0.00658316,,10.2,10.2,10210,5.05,223.6533676
2014,ADFG,7,7,22,64.1665,-164.5905,1.852,30,0.022579584,0.00658316,,9,10.4,10210,4.516,200.0036847
2014,ADFG,8,7,22,64.1665,-164.2085,1.852,29,0.022579584,0.00658316,,6.4,10.9,10210,7.152967573,316.7891655
2014,ADFG,9,7,22,64.00033333,-163.8346667,1.852,29,0.022579584,0.00658316,,6.4,12,10210,7.417926421,328.5236088
2014,ADFG,10,7,22,64.00016667,-163.4553333,1.852,30,0.022579584,0.00658316,,5,12.2,10210,1.711644556,75.80496415
2014,ADFG,11,7,22,64.00016667,-163.0776667,1.852,30,0.022579584,0.00658316,,5.6,11.7,10210,5.704710166,252.6490376
2014,ADFG,12,7,23,64.00033333,-162.6946667,1.852,30,0.022579584,0.00658316,,5.3,11.9,10210,1.102787565,48.84003021
2014,ADFG,13,7,23,63.99983333,-162.319,1.852,29,0.022579584,0.00658316,,4.4,11.9,10210,0.40664311,18.0093269
2014,ADFG,14,7,23,64.3335,-162.2893333,1.852,30,0.022579584,0.00658316,,4.3,12.5,,,0
2014,ADFG,15,7,24,64.16666667,-162.3038333,1.852,26,0.022579584,0.00658316,,4.6,12,10210,0.672386963,29.77853633
2014,ADFG,16,7,24,64.16666667,-162.6853333,1.852,30,0.022579584,0.00658316,,3.2,12.2,,,0
2014,ADFG,17,7,24,64.167,-163.066,1.852,30,0.022579584,0.00658316,,4.1,12.2,10210,0.358949529,15.89708335
2014,ADFG,18,7,24,64.167,-163.4476667,1.852,29,0.022579584,0.00658316,,4.6,12,10210,1.064177778,47.13008786
2014,ADFG,19,7,24,64.16683333,-163.8283333,1.852,29,0.022579584,0.00658316,,5.4,12.6,10210,1.375,60.89571889
2014,ADFG,20,7,25,64.48816667,-164.1995,1.852,30,0.022579584,0.00658316,,7.2,10.8,10210,0.492459259,21.809935
2014,ADFG,21,7,25,64.5,-163.8143333,1.852,30,0.022579584,0.00658316,,6.2,10.8,10210,2.128376424,94.26109995
2014,ADFG,22,7,25,64.33316667,-163.4385,1.852,30,0.022579584,0.00658316,,6.5,11.6,10210,19.49013214,863.1749878
2014,ADFG,23,7,25,64.33266667,-163.8193333,1.852,30,0.022579584,0.00658316,,7.4,12.2,10210,0.060016851,2.658014007
2014,ADFG,24,7,25,64.33316667,-164.2046667,1.852,30,0.022579584,0.00658316,,9.6,11.3,10210,3.944368266,174.6873754
2014,ADFG,25,7,25,64,-164.214,1.852,30,0.022579584,0.00658316,,10.3,11.6,10210,4.596180483,203.5547016
2014,ADFG,26,7,26,64,-164.5908333,1.852,30,0.022579584,0.00658316,,9.1,10.3,10210,12.6050935,558.2518039
2014,ADFG,27,7,26,64,-164.9698333,1.852,28,0.022579584,0.00658316,,8.4,9,10210,7.100917431,314.4839795
2014,ADFG,28,7,26,64.00016667,-165.3475,1.852,30,0.022579584,0.00658316,,8.1,8.3,10210,2.342414395,103.7403698
2014,ADFG,29,7,26,64.1665,-164.9706667,1.852,30,0.022579584,0.00658316,,8.9,9.8,10210,48.6068426,2152.689908
2014,ADFG,30,7,26,60.16683333,-165.3515,1.852,29,0.022579584,0.00658316,,8,8.6,10210,1.864663573,82.58183911
2014,ADFG,31,7,28,64.3335,-166.5018333,1.852,29,0.022579584,0.00658316,,7.3,10.2,10210,0.209028414,9.257407656
2014,ADFG,32,7,28,64.16666667,-166.4926667,1.852,30,0.022579584,0.00658316,,6.2,8.1,10210,2.779545026,123.0999219
2014,ADFG,33,7,28,64.00033333,-166.8636667,1.852,29,0.022579584,0.00658316,,4.1,7.1,10210,2.268832272,100.4815798
2014,ADFG,34,7,28,63.99983333,-166.4835,1.852,29,0.022579584,0.00658316,,5.8,8.1,10210,4.064367816,180.0018909
2014,ADFG,35,7,28,64.00016667,-166.1051667,1.852,30,0.022579584,0.00658316,,7,9,10210,6.407074597,283.7552099
2014,ADFG,36,7,29,63.99983333,-165.7265,1.852,29,0.022579584,0.00658316,,8.2,9.1,10210,5.638950484,249.7366862
2014,ADFG,37,7,29,63.8335,-165.7225,1.852,29,0.022579584,0.00658316,,6.3,9,10210,5.912441475,261.8489993
2014,ADFG,38,7,29,63.8335,-165.3461667,1.852,29,0.022579584,0.00658316,,7.6,8.8,10210,12.65228363,560.3417507
2014,ADFG,39,7,29,63.83333333,-164.9696667,1.852,29,0.022579584,0.00658316,,8.7,9.6,10210,7.750882353,343.269493
2014,ADFG,40,7,29,63.66666667,-164.9701667,1.852,29,0.022579584,0.00658316,,8.4,12.3,10210,1.407,62.31292835
2014,ADFG,41,7,29,63.6665,-165.3443333,1.852,30,0.022579584,0.00658316,,7.5,12.5,10210,17.22393472,762.8100998
2014,ADFG,42,7,29,63.667,-165.7163333,1.852,29,0.022579584,0.00658316,,6.2,11.3,10210,6.522533333,288.8686228
2014,ADFG,43,7,30,63.66633333,-166.0925,1.852,30,0.022579584,0.00658316,,5.1,8.5,10210,19.49647533,863.4559134
2014,ADFG,44,7,30,63.66583333,-166.4673333,1.852,30,0.022579584,0.00658316,,5.1,9,10210,74.58088931,3303.023178
2014,ADFG,45,7,30,63.83266667,-166.4743333,1.852,29,0.022579584,0.00658316,,4.8,9.3,10210,4.659868996,206.3753254
2014,ADFG,46,7,30,63.83316667,-166.0985,1.852,29,0.022579584,0.00658316,,6.2,10.4,10210,13.6003022,602.3274033
2014,ADFG,47,7,30,64.3315,-164.9598333,1.852,30,0.022579584,0.00658316,,9,13.5,10210,22.35148515,989.8980047
2017,ADFG,1,7,28,64.334,-165.3556667,1.852,29,0.022579584,0.00658316,22.86,11.8,14.1,10210,4.768330956,211.1788665
2017,ADFG,2,7,28,64.333,-165.7525,1.852,28,0.022579584,0.00658316,19.93392,11.9,14,10210,2.368394366,104.8909655
2017,ADFG,3,7,28,64.333,-166.1321667,1.852,30,0.022579584,0.00658316,21.9456,8.5,14,,,0
2017,ADFG,4,7,29,64.33366667,-166.5005,1.852,30,0.022579584,0.00658316,25.05456,7.1,14,10210,0.563078704,24.93751451
2017,ADFG,5,7,29,64.17233333,-166.4828333,1.852,30,0.022579584,0.00658316,25.23744,4.9,9.4,10210,6.453163636,285.7963918
2017,ADFG,6,7,29,64.0025,-166.8646667,1.852,30,0.022579584,0.00658316,31.45536,3.5,9.4,10210,1.24746988,55.24769099
2017,ADFG,7,7,29,64.03516667,-166.4905,1.852,30,0.022579584,0.00658316,27.98064,3.8,9.9,,,0
2017,ADFG,8,7,29,63.84516667,-166.4748333,1.852,30,0.022579584,0.00658316,28.89504,4.2,10,10210,1.582726841,70.09548275
2017,ADFG,9,7,29,63.67316667,-166.4658333,1.852,29,0.022579584,0.00658316,26.15184,4.6,9.9,10210,12.43589873,550.7585407
2017,ADFG,10,7,29,63.66666667,-166.0758333,1.852,30,0.022579584,0.00658316,24.87168,8.2,10.8,10210,21.92425346,970.976855
2017,ADFG,11,7,30,63.66733333,-165.7025,1.852,30,0.022579584,0.00658316,20.84832,7.9,10.4,10210,13.52889628,599.1649927
2017,ADFG,12,7,30,63.662,-165.3466667,1.852,30,0.022579584,0.00658316,16.64208,10.1,10.4,10210,2.529579661,112.0295069
2017,ADFG,13,7,30,63.66666667,-164.956,1.852,30,0.022579584,0.00658316,14.44752,11.1,12,10210,1.226136919,54.30290121
2017,ADFG,14,7,30,63.83866667,-164.9706667,1.852,30,0.022579584,0.00658316,14.81328,10.8,12.9,10210,9.662612521,427.9358079
2017,ADFG,15,7,30,63.83683333,-165.3566667,1.852,31,0.022579584,0.00658316,16.64208,9.6,10.9,10210,2.813228909,124.5917068
2017,ADFG,16,7,30,,,1.852,30,0.022579584,0.00658316,19.2024,7.6,11.3,10210,10.93633803,484.3463028
2017,ADFG,17,7,30,63.83666667,-166.1088333,1.852,29,0.022579584,0.00658316,24.87168,7.5,10.9,10210,9.585334125,424.5133181
2017,ADFG,18,7,30,64.00183333,-166.1085,1.852,30,0.022579584,0.00658316,21.76272,6.8,11,10210,3.52151711,155.9602298
2017,ADFG,19,7,31,64.17116667,-166.1018333,1.852,30,0.022579584,0.00658316,21.0312,7.3,9.8,10210,8.982049622,397.7951774
2017,ADFG,20,8,2,64.17083333,-165.7308333,1.852,30,0.022579584,0.00658316,18.47088,9.7,10.6,10210,4.084215297,180.8808921
2017,ADFG,21,8,2,,,1.852,30,0.022579584,0.00658316,18.47088,9.8,10.2,10210,8.481285342,375.6174313
2017,ADFG,22,8,2,64.0015,-165.3413333,1.852,30,0.022579584,0.00658316,16.4592,10.2,10.9,10210,4.514649939,199.9438935
2017,ADFG,23,8,2,64.0005,-164.9811667,1.852,30,0.022579584,0.00658316,16.64208,11.7,12.9,10210,3.686020761,163.2457339
2017,ADFG,24,8,2,64.00216667,-164.6001667,1.852,30,0.022579584,0.00658316,17.3736,11.5,13.6,10210,14.48731528,641.6112572
2017,ADFG,25,8,2,64.00033333,-164.2008333,1.852,30,0.022579584,0.00658316,15.36192,11.9,13.3,10210,24.18936082,1071.293467
2017,ADFG,26,8,2,64.00283333,-163.8265,1.852,30,0.022579584,0.00658316,16.4592,11.9,13.3,10210,12.55313165,555.9505279
2017,ADFG,27,8,2,64.00216667,-163.4485,1.852,30,0.022579584,0.00658316,17.92224,8.1,14.3,10210,2.585205,114.4930305
2017,ADFG,28,8,3,64.00016667,-163.0688333,1.852,30,0.022579584,0.00658316,17.3736,7.4,14.1,10210,5.356059633,237.208074
2017,ADFG,29,8,3,64.1665,-163.4381667,1.852,30,0.022579584,0.00658316,18.47088,6.7,15.6,10210,6.591175439,291.9086303
2017,ADFG,30,8,3,64.16683333,-163.8371667,1.852,30,0.022579584,0.00658316,18.288,8.2,15.6,10210,5.910585987,261.7668238
2017,ADFG,31,8,3,64.167,-164.2211667,1.852,30,0.022579584,0.00658316,17.73936,10.2,14.5,10210,4.170645877,184.708712
2017,ADFG,32,8,3,64.16683333,-164.6018333,1.852,30,0.022579584,0.00658316,14.08176,11.2,14.2,10210,4.166,184.5029563
2017,ADFG,33,8,3,64.167,-164.9825,1.852,30,0.022579584,0.00658316,14.6304,12.1,14.7,10210,29.4,1302.061189
2017,ADFG,34,8,3,64.16783333,-165.364,1.852,30,0.022579584,0.00658316,16.4592,10.2,14.6,10210,13.45813953,596.0313323
2017,ADFG,35,8,5,64.326,-164.9178333,1.852,30,0.022579584,0.00658316,27.98064,12.4,13.9,10210,9.054428829,401.0006929
2017,ADFG,36,8,5,64.333,-164.6001667,1.852,22,0.022579584,0.00658316,13.89888,12.4,14.5,10210,11.63621053,515.3421129
2017,ADFG,37,8,5,64.3335,-164.2141667,1.852,25,0.022579584,0.00658316,12.98448,12.5,16.2,10210,3.691,163.4662534
2017,ADFG,38,8,5,64.503,-164.2028333,1.852,24,0.022579584,0.00658316,17.55648,11.6,16.2,10210,14.33472777,634.8534928
2017,ADFG,39,8,5,64.503,-163.821,1.852,24,0.022579584,0.00658316,14.26464,14.6,17.6,10210,14.12056738,625.3688011
2017,ADFG,40,8,5,64.33683333,-163.8265,1.852,25,0.022579584,0.00658316,15.91056,14.3,17.2,10210,6.096152749,269.9851666
2017,ADFG,41,8,5,64.335,-163.4343333,1.852,24,0.022579584,0.00658316,17.55648,10.5,17.3,10210,12.66302049,560.8172627
2017,ADFG,42,8,5,64.16466667,-163.0748333,1.852,25,0.022579584,0.00658316,23.04288,5.5,16.6,10210,4.366586269,193.38648
2017,ADFG,43,8,6,64.16416667,-162.6833333,1.852,23,0.022579584,0.00658316,19.75104,5.4,16.3,10210,2.075196441,91.90587574
2017,ADFG,44,8,6,64.16433333,-162.3093333,1.852,24,0.022579584,0.00658316,15.91056,6.2,16.2,10210,1.747020808,77.37170037
2017,ADFG,45,8,6,64.33483333,-162.2886667,1.852,23,0.022579584,0.00658316,17.00784,7,16.6,10210,0.802390152,35.53609099
2017,ADFG,46,8,6,64.33316667,-161.9005,1.852,23,0.022579584,0.00658316,15.5448,8,17.3,10210,17.16961883,760.4045688
2017,ADFG,47,8,6,64.16833333,-161.9253333,1.852,24,0.022579584,0.00658316,16.82496,4.5,17.4,10210,0.568363636,25.17157253
2017,ADFG,48,8,6,64.16483333,-161.5416667,1.852,24,0.022579584,0.00658316,14.99616,6.2,17.9,10210,0.182,8.060378792
2017,ADFG,49,8,6,63.99633333,-161.5651667,1.852,24,0.022579584,0.00658316,15.5448,6.8,17.7,10210,0.448721591,19.87289008
2017,ADFG,50,8,7,63.8335,-161.5731667,1.852,25,0.022579584,0.00658316,14.26464,,18,10210,1.256520755,55.6485343
2017,ADFG,51,8,7,63.83333333,-161.9516667,1.852,24,0.022579584,0.00658316,15.5448,,17.1,,,
2017,ADFG,52,8,7,64,-161.9366667,1.852,24,0.022579584,0.00658316,16.82496,,16.3,10210,0.238801791,10.5760049
2017,ADFG,53,8,7,64.00183333,-162.3171667,1.852,24,0.022579584,0.00658316,15.72768,,16.3,10210,0.240400976,10.64682926
2017,ADFG,54,8,7,63.83033333,-162.3405,1.852,24,0.022579584,0.00658316,14.6304,,17.8,10210,2.860768293,126.6971213
2017,ADFG,55,8,7,64.002,-162.7056667,1.852,24,0.022579584,0.00658316,16.64208,,17.7,10210,0.806729846,35.7282865
2017,ADFG,56,8,7,63.83366667,-163.0961667,1.852,24,0.022579584,0.00658316,15.17904,12.3,16.7,10210,1.565844828,69.3478156
2017,ADFG,57,8,7,63.83316667,-163.471,1.852,24,0.022579584,0.00658316,14.26464,11.8,17.4,10210,2.554333333,113.1257925
2017,ADFG,58,8,8,63.83183333,-163.8315,1.852,24,0.022579584,0.00658316,15.36192,13.3,16,10210,6.481825556,287.0657651
2017,ADFG,59,8,8,63.8325,-164.2261667,1.852,24,0.022579584,0.00658316,15.72768,12.8,16.7,10210,25.74469091,1140.175608
2017,ADFG,60,8,8,63.82983333,-164.5913333,1.852,24,0.022579584,0.00658316,14.99616,12.7,16.8,10210,5.655036145,250.4490847
2018,ADFG,1,7,22,64.3335,-165.732,1.852,25,0.022579584,0.00658316,19.93392,9.04,12.6,10210,47.43646074,2100.856275
2018,ADFG,2,7,22,64.33366667,-166.1391667,1.852,23,0.022579584,0.00658316,22.67712,4.24,13.2,10210,9.89,438.0062981
2018,ADFG,3,7,22,64.33333333,-166.5196667,1.852,24,0.022579584,0.00658316,25.42032,3.71,13.1,10210,6.161255172,272.8684095
