Year,Agent,Haul,Vessel,Haul_rate,Month,Day,Latitude,Longitude,Swept_km2,Swept_NM2,Depth_m,Bottom_Temp,Surface_Temp,Spcode,Total_n,Weight_kg
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,69061,46,1.361
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,74562,30,0.68
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,21720,9,67.812
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,21740,746,66.633
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,10210,6,2.087
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,23808,27,1.633
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,10285,3,1.225
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,21314,12,0.544
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,71756,15,1.361
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,71882,46,5.488
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,69086,155,10.478
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,21725,15,0.136
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,69120,231,3.447
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,24184,6,4.944
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,21315,3,0.136
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,21735,249,25.356
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,83020,471,49.169
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,82510,15,0.68
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,21375,9,3.311
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,80200,85,34.156
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,68580,158,4.4
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,81742,15,6.35
1988,NOAA,84,1,NA,8,23,64.00783333,-166.9193333,0.045723658,0.013330899,-16.4592,2.7,8.9,80015,30,26.989
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,21315,9,0.272
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,74562,36,1.633
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,21371,16,14.288
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,69120,509,33.022
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,80590,168,19.051
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,23808,4,0.045
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,21720,1,6.804
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,83020,481,59.194
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,81095,9,0.454
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,43000,36,1.633
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,68580,96,2.268
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,81742,27,7.257
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,68577,22,1.724
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,69061,36,1.633
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,82510,31,2.041
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,80200,50,22.226
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,24184,3,1.724
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,10140,13,0.544
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,74311,36,1.633
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,21110,1,0.136
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,69086,327,38.555
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,71884,400,102.829
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,20040,4,0.091
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,10220,13,13.608
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,24185,1,0.181
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,85200,1,0.045
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,23041,23,0.181
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,80594,400,9.888
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,80020,9,7.257
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,10210,4,0.544
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,71882,181,46.266
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,21725,2,0.045
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,21735,420,43.318
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,21740,14,38.555
1988,NOAA,85,1,NA,8,23,63.841,-166.9008333,0.043465699,0.012672583,32.9184,2.4,7.1,10285,6,1.542
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,21371,20,1.27
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,20040,4,0.091
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,21377,28,0.635
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,10285,32,2.495
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,75285,14,0.635
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,10210,717,42.502
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,10155,2,0.363
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,71884,416,31.479
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,21735,103,6.668
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,23808,6,0.091
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,82510,20,0.544
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,81742,4339,183.387
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,41221,28,0.635
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,21314,30,0.998
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,69090,153,9.435
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,68781,8,1.451
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,23055,6,0.181
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,21388,10,0.363
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,20061,6,0.091
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,66548,8,0.091
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,10220,38,10.795
1988,NOAA,9,1,NA,8,17,64.50483333,-162.2621667,0.043747944,0.012754873,14.6304,13.1,14.9,69120,361,20.775
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,21371,9,11.793
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,21735,793,75.75
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,10285,18,3.402
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,71884,184,17.872
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,81742,67,11.567
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,21740,1851,39.009
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,68580,298,4.309
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,71500,53,1.497
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,82500,9,0.363
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,68577,51,2.495
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,23055,1,0.045
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,69322,1,1.043
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,10210,17,1.361
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,69010,203,13.381
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,10220,2,2.268
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,72752,7,0.318
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,80590,179,2.858
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,21348,1,0.091
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,66611,5,0.045
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,21720,1,4.99
1991,NOAA,211,1,NA,8,22,63.38766,-166.4832,0.041489986,0.012096557,27.432,3.6,12.2,80200,1,0.363
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,80200,8,4.309
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,80590,180,2.722
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,21735,241,25.628
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,21313,2,0.045
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,83020,77,10.433
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,69316,1,0.045
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,21740,508,2.631
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,69322,1,1.724
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,10211,1,0.045
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,71835,104,1.043
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,10210,27,3.629
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,71884,242,15.649
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,68577,20,0.68
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,72752,22,0.544
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,68580,43,0.726
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,23055,1,0.045
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,66611,6,0.045
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,69010,633,20.911
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,20040,2,0.091
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,10285,27,6.35
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,72743,12,0.544
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,68781,1,0.454
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,10220,2,0.907
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,21371,7,8.165
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,71500,46,1.588
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,21720,3,10.433
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,82500,7,0.136
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,72755,46,1.043
1991,NOAA,212,1,NA,8,22,63.5055,-166.4288,0.040361006,0.011767399,27.432,3.7,11.2,81742,19,3.629
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,80590,126,4.763
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,21371,45,41.05
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,20040,1,0.045
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,21720,2,13.154
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,72743,10,0.454
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,21735,650,57.833
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,72752,10,0.454
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,68580,5,0.136
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,71882,30,0.907
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,10260,1,0.181
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,66611,2,0.045
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,10285,26,5.897
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,21740,93,24.857
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,82500,32,2.268
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,10210,2,0.136
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,69322,1,1.724
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,10220,4,3.402
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,69010,456,32.16
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,71884,284,22.68
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,80200,10,5.443
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,83020,42,5.897
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,71500,41,0.907
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,71835,20,0.454
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,68577,32,1.134
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,81742,47,13.608
1991,NOAA,213,1,NA,8,22,63.63,-166.4828,0.039514272,0.01152053,27.432,3.9,11,23807,37,0.59
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,21735,457,39.689
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,66611,2,0.045
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,20040,1,0.045
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,23807,4,0.091
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,71884,43,1.27
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,21740,4405,76.113
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,82500,8,0.454
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,21725,2,0.045
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,69322,2,3.266
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,10210,1,0.045
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,72743,2,0.091
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,71882,9,0.318
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,10285,2,0.227
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,68580,6,0.091
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,80200,27,10.433
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,83020,51,6.35
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,80590,52,4.99
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,68577,25,0.68
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,69010,66,2.132
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,81742,226,21.092
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,71500,9,0.408
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,71835,11,0.272
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,21371,1,0.907
1991,NOAA,214,1,NA,8,22,63.83067,-166.489,0.040925496,0.011931978,31.0896,3.3,10.6,10220,6,1.361
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,10120,4,3.719
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,21740,512,35.834
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,21384,1,0.091
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,80000,12,0.181
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,21735,587,47.4
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,20040,2,0.091
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,21313,3,0.091
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,21720,2,10.433
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,82500,25,1.814
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,23807,66,0.907
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,10220,8,9.072
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,24100,1,2.041
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,80590,88,9.072
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,21371,12,22.226
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,10260,2,0.091
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,10285,3,2.041
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,71884,29,2.087
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,83020,55,7.031
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,68580,19,0.59
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,21725,2,0.091
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,82730,17,0.136
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,81742,576,213.642
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,69010,355,18.189
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,69322,3,3.629
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,68577,33,1.814
1991,NOAA,215,1,NA,8,22,63.999,-166.4708,0.038385293,0.011191372,31.0896,4.1,11.5,80020,6,4.082
1991,NOAA,216,1,NA,8,22,64.15166,-166.5013,0.044030189,0.012837162,27.432,3.1,11.7,82500,40,3.175
1991,NOAA,216,1,NA,8,22,64.15166,-166.5013,0.044030189,0.012837162,27.432,3.1,11.7,21725,1,0.045
1991,NOAA,216,1,NA,8,22,64.15166,-166.5013,0.044030189,0.012837162,27.432,3.1,11.7,10220,6,5.443
1991,NOAA,216,1,NA,8,22,64.15166,-166.5013,0.044030189,0.012837162,27.432,3.1,11.7,21720,3,14.969
1991,NOAA,216,1,NA,8,22,64.15166,-166.5013,0.044030189,0.012837162,27.432,3.1,11.7,21313,2,0.045
1991,NOAA,216,1,NA,8,22,64.15166,-166.5013,0.044030189,0.012837162,27.432,3.1,11.7,68580,19,0.59
1991,NOAA,216,1,NA,8,22,64.15166,-166.5013,0.044030189,0.012837162,27.432,3.1,11.7,83020,46,6.804
1991,NOAA,216,1,NA,8,22,64.15166,-166.5013,0.044030189,0.012837162,27.432,3.1,11.7,23055,1,0.091
1991,NOAA,216,1,NA,8,22,64.15166,-166.5013,0.044030189,0.012837162,27.432,3.1,11.7,80000,12,0.227
1991,NOAA,216,1,NA,8,22,64.15166,-166.5013,0.044030189,0.012837162,27.432,3.1,11.7,10260,2,0.68
1991,NOAA,216,1,NA,8,22,64.15166,-166.5013,0.044030189,0.012837162,27.432,3.1,11.7,71500,6,0.272
1991,NOAA,216,1,NA,8,22,64.15166,-166.5013,0.044030189,0.012837162,27.432,3.1,11.7,21735,1161,91.626
