Year,Haul,ADFG_Station,Sex,Size_mm,Legal,Shell,Other,Clutch,Egg Stage,Egg condition,Egg color,Durometer,JM
2011,38,185,2,78,,2,,5,1,1,2,,M
2011,39,185,1,44,1,2,,,,,,,9
2011,39,185,1,50,1,2,,,,,,,9
2011,39,185,1,51,1,2,,,,,,,9
2011,39,185,1,52,1,2,,,,,,,9
2011,39,185,1,52,1,1,,,,,,,9
2011,39,185,1,54,1,2,,,,,,,9
2011,39,185,1,54,1,2,,,,,,,9
2011,39,185,1,58,1,2,,,,,,,9
2011,39,185,1,60,1,2,,,,,,,9
2011,39,185,1,60,1,2,,,,,,,9
2011,39,185,1,62,1,2,,,,,,,9
2011,39,185,1,63,1,2,,,,,,,9
2011,39,185,1,65,1,2,,,,,,,9
2011,39,185,1,66,1,2,,,,,,,9
2011,39,185,1,66,1,2,,,,,,,9
2011,39,185,1,67,1,2,,,,,,,9
2011,39,185,1,68,1,2,,,,,,,9
2011,39,185,1,69,1,2,,,,,,,9
2011,39,185,1,69,1,2,,,,,,,9
2011,39,185,1,69,1,2,,,,,,,9
2011,39,185,1,70,1,2,,,,,,,9
2011,39,185,1,70,1,2,,,,,,,9
2011,39,185,1,70,1,2,,,,,,,9
2011,39,185,1,75,1,2,,,,,,,9
2011,39,185,1,76,1,2,,,,,,,7
2011,39,185,1,76,1,2,,,,,,,7
2011,39,185,1,77,1,2,,,,,,,7
2011,39,185,1,77,1,2,,,,,,,7
2011,39,185,1,77,1,2,,,,,,,7
2011,39,185,1,78,1,2,,,,,,,7
2011,39,185,1,83,1,2,,,,,,,7
2011,39,185,1,86,1,2,,,,,,,7
2011,39,185,1,88,1,2,,,,,,,7
2011,39,185,1,92,1,2,,,,,,,5
2011,39,185,1,95,1,2,,,,,,,5
2011,39,185,1,100,2,2,,,,,,,5(1)
2011,39,185,1,102,2,3,,,,,,,5(1)
2011,39,185,1,103,2,2,,,,,,,5(1)
2011,39,185,1,104,2,3,,,,,,,5(1)
2011,39,185,1,104,2,3,,,,,,,5(1)
2011,39,185,1,113,2,2,,,,,,,1
2011,39,185,1,119,2,2,,,,,,,3
2011,39,185,1,128,2,2,,,,,,,3
2011,39,185,2,39,,1,,,,,,,J
2011,39,185,2,45,,2,,,,,,,J
2011,39,185,2,58,,2,,,,,,,J
2011,39,185,2,61,,2,,,,,,,J
2011,39,185,2,62,,2,,,,,,,J
2011,39,185,2,62,,2,,,,,,,J
2011,39,185,2,62,,2,,,,,,,J
2011,39,185,2,67,,2,,,,,,,J
2011,39,185,2,69,,2,,4,1,1,2,,M
2011,39,185,2,69,,2,,1,,,,,M
2011,39,185,2,71,,2,,5,1,1,3,,M
2011,39,185,2,74,,2,,1,,,,,M
2011,39,185,2,74,,2,,5,1,1,2,,M
2011,39,185,2,75,,2,,4,1,1,2,,M
2011,39,185,2,77,,2,,4,1,1,2,,M
2011,39,185,2,78,,2,,4,1,1,2,,M
2011,39,185,2,80,,2,,4,1,1,2,,M
2011,39,185,2,83,,2,,4,1,1,2,,M
2011,40,186,1,36,1,,,,,,,,9
2011,40,186,1,58,1,2,,,,,,,9
2011,40,186,1,58,1,2,,,,,,,9
2011,40,186,1,59,1,1,,,,,,,9
2011,40,186,1,59,1,2,,,,,,,9
2011,40,186,1,61,1,2,,,,,,,9
2011,40,186,1,62,1,2,,,,,,,9
2011,40,186,1,62,1,2,,,,,,,9
2011,40,186,1,65,1,2,,,,,,,9
2011,40,186,1,66,1,2,,,,,,,9
2011,40,186,1,67,1,2,,,,,,,9
2011,40,186,1,70,1,2,,,,,,,9
2011,40,186,1,72,1,2,,,,,,,9
2011,40,186,1,78,1,2,,,,,,,7
2011,40,186,1,85,1,2,,,,,,,7
2011,40,186,1,86,1,2,,,,,,,7
2011,40,186,1,86,1,2,,,,,,,7
2011,40,186,1,98,1,2,,,,,,,5
2011,40,186,1,102,2,2,,,,,,,5(1)
2011,40,186,1,104,2,2,,,,,,,5(1)
2011,40,186,1,104,2,2,,,,,,,5(1)
2011,40,186,1,107,2,2,,,,,,,1
2011,40,186,1,108,2,2,,,,,,,1
2011,40,186,1,108,2,2,,,,,,,1
2011,40,186,1,110,2,2,,,,,,,1
2011,40,186,1,111,2,3,,,,,,,1(3)
2011,40,186,1,112,2,2,,,,,,,1
2011,40,186,1,113,2,2,,,,,,,1
2011,40,186,1,114,2,2,,,,,,,1
2011,40,186,1,116,2,2,,,,,,,3
2011,40,186,1,117,2,2,,,,,,,3
2011,40,186,1,117,2,2,,,,,,,3
2011,40,186,1,118,2,2,,,,,,,3
2011,40,186,1,118,2,2,,,,,,,3
2011,40,186,1,136,2,2,,,,,,,3
2011,40,186,2,55,,2,,,,,,,J
2011,40,186,2,60,,2,,,,,,,J
2011,40,186,2,64,,2,,,,,,,J
2011,40,186,2,64,,2,,,,,,,J
2011,40,186,2,64,,2,,,,,,,J
2011,40,186,2,70,,2,,1,,,,,M
2011,40,186,2,71,,2,,4,1,1,2,,M
2011,41,186,1,41,1,2,,,,,,,9
2011,41,186,1,51,1,2,,,,,,,9
2011,41,186,1,55,1,2,,,,,,,9
2011,41,186,1,56,1,2,,,,,,,9
2011,41,186,1,59,1,2,,,,,,,9
2011,41,186,1,60,1,2,,,,,,,9
2011,41,186,1,61,1,2,,,,,,,9
2011,41,186,1,61,1,2,,,,,,,9
2011,41,186,1,63,1,2,,,,,,,9
2011,41,186,1,69,1,2,,,,,,,9
2011,41,186,1,70,1,2,,,,,,,9
2011,41,186,1,72,1,2,,,,,,,9
2011,41,186,1,74,1,2,,,,,,,9
2011,41,186,1,76,1,2,,,,,,,7
2011,41,186,1,84,1,2,,,,,,,7
2011,41,186,1,87,1,2,,,,,,,7
2011,41,186,1,89,1,2,,,,,,,7
2011,41,186,1,92,1,2,,,,,,,5
2011,41,186,1,96,1,2,,,,,,,5
2011,41,186,1,96,1,2,,,,,,,5
2011,41,186,1,99,1,2,,,,,,,5
2011,41,186,1,101,1,3,,,,,,,5
2011,41,186,1,102,2,2,,,,,,,5(1)
2011,41,186,1,103,1,2,,,,,,,5
2011,41,186,1,107,2,2,,,,,,,1
2011,41,186,1,109,2,2,,,,,,,1
2011,41,186,1,111,2,2,,,,,,,1
2011,41,186,1,112,2,2,,,,,,,1
2011,41,186,1,112,2,2,,,,,,,1
2011,41,186,1,114,2,2,,,,,,,1
2011,41,186,1,114,2,2,,,,,,,1
2011,41,186,1,116,2,2,,,,,,,3
2011,41,186,1,116,2,2,,,,,,,3
2011,41,186,1,117,2,2,,,,,,,3
2011,41,186,1,118,2,2,,,,,,,3
2011,41,186,1,118,2,2,,,,,,,3
2011,41,186,1,119,2,2,,,,,,,3
2011,41,186,1,122,2,2,,,,,,,3
2011,41,186,1,123,2,2,,,,,,,3
2011,41,186,1,126,2,2,,,,,,,3
2011,41,186,1,127,2,3,,,,,,,3
2011,41,186,1,131,2,2,,,,,,,3
2011,41,186,1,133,2,3,,,,,,,3
2011,41,186,2,50,,2,,,,,,,J
2011,41,186,2,53,,2,,,,,,,J
2011,41,186,2,54,,2,,,,,,,J
2011,41,186,2,54,,2,,,,,,,J
2011,41,186,2,56,,2,,,,,,,J
2011,41,186,2,70,,2,,5,1,1,2,,M
2011,41,186,2,77,,2,,4,1,1,3,,M
2011,42,160,1,88,1,2,,,,,,,7
2011,42,160,1,120,2,2,,,,,,,3
2011,42,160,1,121,2,2,,,,,,,3
2011,42,160,2,77,,2,,4,1,1,2,,M
2011,43,159,1,71,1,2,,,,,,,9
2011,43,159,1,75,1,2,,,,,,,9
2011,43,159,1,95,1,2,,,,,,,5
2011,43,159,1,100,1,2,,,,,,,5
2011,43,159,1,109,2,2,,,,,,,1
2011,43,159,1,110,2,3,,,,,,,1(3)
2011,43,159,1,114,2,3,,,,,,,1(3)
2011,43,159,2,78,,2,,5,1,1,3,,M
2011,44,158,2,78,,2,,5,1,1,2,,M
2011,45,102,1,93,1,2,,,,,,,5
2011,46,101,2,88,,2,,6,1,1,2,,M
2011,47,100,1,81,1,2,,,,,,,7
2011,51,94,2,94,,2,,3,1,1,2,,M
2011,52,179,2,87,,2,,6,1,1,2,,M
2011,54,180,2,33,,2,,,,,,,J
2011,54,180,2,36,,2,,,,,,,J
2011,54,180,2,41,,2,,,,,,,J
2011,59,183,1,53,1,2,,,,,,,9
2011,59,183,1,54,1,2,,,,,,,9
2011,59,183,1,59,1,2,,,,,,,9
2011,59,183,1,65,1,2,,,,,,,9
2011,59,183,1,73,1,2,,,,,,,9
2011,59,183,1,80,1,2,,,,,,,7
2011,59,183,1,86,1,3,,,,,,,7
2011,59,183,1,89,1,3,,,,,,,7
2011,59,183,1,128,2,4,,,,,,,3
2011,59,183,2,50,,2,,,,,,,J
2011,59,183,2,54,,2,,,,,,,J
2011,59,183,2,58,,2,,,,,,,J
2011,59,183,2,59,,2,,,,,,,J
2011,59,183,2,63,,2,,,,,,,J
2011,59,183,2,65,,2,,,,,,,J
2011,59,183,2,66,,1,,,,,,,J
2011,59,183,2,71,,2,,4,1,1,2,,M
2011,59,183,2,73,,2,,5,1,1,3,,M
2011,59,183,2,77,,2,,4,1,1,5,,M
2011,59,183,2,78,,2,,5,1,1,2,,M
2011,59,183,2,81,,2,,5,1,1,3,,M
2011,59,183,2,86,,2,,5,1,1,2,,M
2011,60,184,1,47,1,2,,,,,,,9
2011,60,184,1,58,1,2,,,,,,,9
2011,60,184,1,59,1,2,,,,,,,9
2011,60,184,1,61,1,2,,,,,,,9
2011,60,184,1,64,1,2,,,,,,,9
2011,60,184,1,66,1,2,,,,,,,9
2011,60,184,1,67,1,2,,,,,,,9
2011,60,184,1,67,1,2,,,,,,,9
2011,60,184,1,68,1,2,,,,,,,9
2011,60,184,1,68,1,2,,,,,,,9
2011,60,184,1,70,1,2,,,,,,,9
2011,60,184,1,70,1,2,,,,,,,9
2011,60,184,1,71,1,2,,,,,,,9
2011,60,184,1,71,1,2,,,,,,,9
2011,60,184,1,72,1,2,,,,,,,9
2011,60,184,1,72,1,2,,,,,,,9
2011,60,184,1,76,1,2,,,,,,,7
2011,60,184,1,77,1,2,,,,,,,7
2011,60,184,1,77,1,2,,,,,,,7
2011,60,184,1,78,1,2,,,,,,,7
2011,60,184,1,78,1,2,,,,,,,7
2011,60,184,1,79,1,3,,,,,,,7
2011,60,184,1,80,1,2,,,,,,,7
2011,60,184,1,85,1,3,,,,,,,7
2011,60,184,1,89,1,2,,,,,,,7
2011,60,184,1,90,1,2,,,,,,,5
2011,60,184,1,98,1,2,,,,,,,5
2011,60,184,1,106,2,2,,,,,,,1
2011,60,184,1,108,2,2,,,,,,,1
2011,60,184,1,111,2,4,,,,,,,1(3)
2011,60,184,2,45,,2,,,,,,,J
2011,60,184,2,48,,2,,,,,,,J
2011,60,184,2,49,,2,,,,,,,J
2011,60,184,2,57,,2,,,,,,,J
2011,60,184,2,60,,2,,,,,,,J
2011,60,184,2,61,,2,,,,,,,J
2011,60,184,2,62,,2,,,,,,,J
2011,60,184,2,63,,2,,,,,,,J
2011,60,184,2,64,,2,,,,,,,J
2011,60,184,2,64,,2,,,,,,,J
2011,60,184,2,68,,2,,,,,,,J
2011,60,184,2,69,,2,,,,,,,J
2011,60,184,2,70,,2,,,,,,,J
2011,60,184,2,71,,2,,4,1,1,3,,M
2011,61,176,2,76,,2,,5,1,1,2,,M
2011,61,176,2,81,,2,,5,1,2,2,,M
2011,61,176,2,85,,2,,5,1,1,2,,M
2011,61,176,2,87,,2,,5,1,1,5,,M
2011,61,176,2,90,,2,,5,1,1,2,,M
2011,61,176,2,92,,2,,5,1,1,5,,M
2011,61,176,2,95,,2,,5,1,1,2,,M
2011,61,176,2,99,,2,,5,1,1,2,,M
2011,61,176,2,99,,2,,5,1,1,5,,M
2011,69,122,1,76,1,2,,,,,,,7
2011,69,122,1,77,1,2,,,,,,,7
2011,69,122,1,83,1,2,,,,,,,7
2011,69,122,1,90,1,2,,,,,,,5
2011,69,122,1,91,1,3,,,,,,,5
2011,69,122,1,94,1,3,,,,,,,5
2011,69,122,1,94,1,2,,,,,,,5
2011,69,122,1,96,1,2,,,,,,,5
2011,69,122,1,96,1,3,,,,,,,5
2011,69,122,1,99,1,2,,,,,,,5
2011,69,122,1,100,1,2,,,,,,,5
2011,69,122,1,102,2,2,,,,,,,5(1)
2011,69,122,1,103,1,2,,,,,,,5
2011,69,122,1,103,1,2,,,,,,,5
2011,69,122,1,104,2,3,,,,,,,5(1)
2011,69,122,1,105,2,2,,,,,,,1
2011,69,122,1,106,2,3,,,,,,,1(3)
2011,69,122,1,107,2,2,,,,,,,1
2011,69,122,1,107,2,2,,,,,,,1
2011,69,122,1,107,2,2,,,,,,,1
2011,69,122,1,107,2,2,,,,,,,1
2011,69,122,1,108,2,3,,,,,,,1(3)
2011,69,122,1,109,2,2,,,,,,,1
2011,69,122,1,109,2,2,,,,,,,1
2011,69,122,1,110,2,2,,,,,,,1
2011,69,122,1,110,2,3,,,,,,,1(3)
2011,69,122,1,111,2,2,,,,,,,1
2011,69,122,1,111,2,2,,,,,,,1
2011,69,122,1,112,2,2,,,,,,,1
2011,69,122,1,112,2,2,,,,,,,1
2011,69,122,1,115,2,2,,,,,,,1
2011,69,122,1,116,2,2,,,,,,,3
2011,69,122,1,116,2,2,,,,,,,3
2011,69,122,1,117,2,2,,,,,,,3
2011,69,122,1,120,2,2,,,,,,,3
2011,69,122,1,122,2,2,,,,,,,3
2011,69,122,1,123,2,4,,,,,,,3
2011,69,122,1,123,2,2,,,,,,,3
2011,69,122,1,124,2,3,,,,,,,3
2011,69,122,1,124,2,2,,,,,,,3
2011,69,122,1,125,2,2,,,,,,,3
2011,69,122,1,129,2,3,,,,,,,3
2011,69,122,1,130,2,3,,,,,,,3
2011,69,122,1,131,2,3,,,,,,,3
2011,69,122,1,138,2,2,,,,,,,3
2011,69,122,2,34,,2,,,,,,,J
2011,69,122,2,48,,2,,,,,,,J
2011,70,122,1,57,1,2,,,,,,,9
2011,70,122,1,63,1,2,,,,,,,9
2011,70,122,1,87,1,2,,,,,,,7
2011,70,122,1,92,1,2,,,,,,,5
2011,70,122,1,94,1,2,,,,,,,5
2011,70,122,1,98,1,2,,,,,,,5
2011,70,122,1,98,1,2,,,,,,,5
2011,70,122,1,99,1,2,,,,,,,5
2011,70,122,1,100,2,2,,,,,,,5(1)
2011,70,122,1,100,1,2,,,,,,,5
2011,70,122,1,102,2,3,,,,,,,5(1)
2011,70,122,1,105,2,3,,,,,,,1(3)
2011,70,122,1,108,2,2,,,,,,,1
2011,70,122,1,108,2,2,,,,,,,1
2011,70,122,1,109,2,3,,,,,,,1(3)
2011,70,122,1,109,2,2,,,,,,,1
2011,70,122,1,110,2,2,,,,,,,1
2011,70,122,1,110,2,2,,,,,,,1
2011,70,122,1,110,2,2,,,,,,,1
2011,70,122,1,111,2,3,,,,,,,1(3)
2011,70,122,1,112,2,2,,,,,,,1
2011,70,122,1,117,2,3,,,,,,,3
2011,70,122,1,118,2,2,,,,,,,3
2011,70,122,1,121,2,2,,,,,,,3
2011,70,122,1,122,2,2,,,,,,,3
2011,70,122,1,129,2,2,,,,,,,3
2011,70,122,2,54,,2,,,,,,,J
