Year,Haul,ADFG_Station,Sex,Size_mm,Legal,Shell,Other,Clutch,Egg Stage,Egg condition,Egg color,Durometer,JM
2020,48,131,2,88,,,,6,1,1,2,,M
2020,48,131,2,82,,,,5,1,1,2,,M
2020,48,131,2,75,,,,5,1,1,2,,M
2020,48,131,2,80,,,,4,1,1,2,,M
2020,48,131,2,75,,,,6,1,1,2,,M
2020,48,131,1,88,1,2,,,,,,,
2020,48,131,2,83,,,,6,1,1,2,,M
2020,48,131,2,78,,,,6,1,1,2,,M
2020,48,131,2,85,,,,5,1,1,2,,M
2020,48,131,1,94,1,2,,,,,,,
2020,48,131,2,75,,,,4,1,1,2,,M
2020,48,131,2,84,,,,4,1,1,2,,M
2020,48,131,2,77,,,,3,1,1,2,,M
2020,48,131,2,69,,,,3,1,1,2,,M
2020,48,131,2,80,,,,4,1,1,2,,M
2020,48,131,2,82,,,,4,1,1,2,,M
2020,48,131,2,85,,,,4,1,1,2,,M
2020,48,131,2,75,,,,5,1,1,2,,M
2020,48,131,2,77,,,,4,1,1,2,,M
2020,48,131,2,82,,,,6,1,1,2,,M
2020,48,131,2,72,,,,3,1,1,2,,M
2020,48,131,2,87,,,,6,1,1,2,,M
2020,48,131,2,79,,,,5,1,1,2,,M
2020,48,131,2,85,,,,5,1,1,2,,M
2020,48,131,2,81,,,,3,1,1,2,,M
2020,48,131,2,84,,,,4,1,1,2,,M
2020,48,131,2,84,,,,5,1,1,2,,M
2020,48,131,2,72,,,,5,1,1,2,,M
2020,48,131,2,83,,,,3,1,1,3,,M
2020,48,131,2,73,,,,5,1,2,2,,M
2020,48,131,2,75,,,,6,1,1,3,,M
2020,48,131,2,85,,,,6,1,1,2,,M
2020,48,131,2,81,,,,5,1,1,2,,M
2020,48,131,2,88,,,,5,1,1,2,,M
2020,48,131,2,78,,,,6,1,1,2,,M
2020,48,131,2,77,,,,3,1,1,2,,M
2020,48,131,1,96,1,2,,,,,,,
2020,48,131,1,81,1,3,,,,,,,
2020,48,131,1,85,1,2,,,,,,,
2020,48,131,1,84,1,2,,,,,,,
2020,48,131,1,91,1,2,,,,,,,
2020,48,131,1,93,1,2,,,,,,,
2020,48,131,1,85,1,2,,,,,,,
2020,48,131,2,79,,,,4,1,1,3,,M
2020,48,131,2,88,,,,6,1,1,2,,M
2020,48,131,1,92,1,2,,,,,,,
2020,48,131,2,78,,,,6,1,1,2,,M
2020,48,131,2,75,,,,5,1,1,2,,M
2020,48,131,2,80,,,,5,1,1,2,,M
2020,48,131,2,73,,,,3,1,1,2,,M
2020,48,131,2,80,,,,3,1,1,2,,M
2020,48,131,1,78,1,3,,,,,,,
2020,48,131,2,80,,,,6,1,1,2,,M
2020,48,131,2,80,,,,,,,,,J
2020,48,131,2,79,,,,5,1,1,2,,M
2020,48,131,2,80,,,,4,1,1,2,,M
2020,48,131,2,72,,,,5,1,1,2,,M
2020,48,131,2,75,,,,5,1,1,2,,M
2020,48,131,2,80,,,,6,1,1,2,,M
2020,48,131,1,91,1,2,,,,,,,
2020,48,131,2,80,,,,5,1,1,3,,M
2020,48,131,2,75,,,,6,1,1,2,,M
2020,48,131,2,72,,,,5,1,1,2,,M
2020,48,131,2,80,,,,6,1,1,3,,M
2020,48,131,2,80,,,,6,1,1,2,,M
2020,48,131,2,80,,,,6,1,1,2,,M
2020,48,131,2,83,,,,5,1,1,2,,M
2020,48,131,2,81,,,,3,1,1,2,,M
2020,48,131,1,108,2,3,,,,,,,
2020,48,131,2,74,,,,5,1,1,3,,M
2020,48,131,2,90,,,,5,1,1,2,,M
2020,48,131,2,76,,,,5,1,1,2,,M
2020,48,131,2,80,,,,5,1,1,2,,M
2020,48,131,2,82,,,,6,1,1,2,,M
2020,48,131,2,77,,,,2,,,,,M
2020,48,131,2,82,,,,3,1,1,3,,M
2020,48,131,2,80,,,,5,1,1,2,,M
2020,48,131,2,82,,,,6,1,1,2,,M
2020,48,131,1,78,1,2,,,,,,,
2020,48,131,2,78,,,,6,1,1,2,,M
2020,48,131,2,74,,,,3,1,1,3,,M
2020,48,131,2,79,,,,5,1,1,2,,M
2020,48,131,1,90,1,2,,,,,,,
2020,48,131,2,85,,,,6,1,1,2,,M
2020,48,131,2,77,,,,6,1,1,3,,M
2020,48,131,2,87,,,,6,1,1,2,,M
2020,48,131,2,91,,,,6,1,1,3,,M
2020,48,131,2,79,,,,5,1,1,2,,M
2020,48,131,2,76,,,,6,1,1,2,,M
2020,48,131,2,79,,,,4,1,1,3,,M
2020,48,131,2,86,,,,4,1,3,2,,M
2020,48,131,2,77,,,,3,1,1,3,,M
2020,48,131,2,69,,,,5,1,1,2,,M
2020,48,131,2,84,,,,6,1,1,2,,M
2020,48,131,2,72,,,,5,1,1,3,,M
2020,48,131,2,84,,,,6,1,1,2,,M
2020,48,131,2,83,,,,6,1,1,2,,M
2020,48,131,2,79,,,,4,1,1,2,,M
2020,48,131,2,88,,,,5,1,1,2,,M
2020,48,131,2,72,,,,5,1,2,2,,M
2020,48,131,2,78,,,,5,1,1,2,,M
2020,48,131,2,77,,,,6,1,1,2,,M
2020,48,131,2,78,,,,5,1,1,2,,M
2020,48,131,1,87,1,2,,,,,,,
2020,48,131,2,77,,,,6,1,1,2,,M
2020,48,131,2,80,,,,3,1,1,3,,M
2020,48,131,2,97,,,,6,1,1,2,,M
2020,48,131,2,87,,,,5,1,1,2,,M
2020,48,131,2,85,,,,4,1,1,2,,M
2020,48,131,1,92,1,3,,,,,,,
2020,48,131,1,99,1,3,,,,,,,
2020,48,131,2,79,,,,6,1,1,2,,M
2020,48,131,2,88,,,,4,1,1,2,,M
2020,48,131,2,82,,,,6,1,1,2,,M
2020,48,131,2,90,,,,5,1,1,3,,M
2020,48,131,2,73,,,,5,1,1,2,,M
2020,48,131,2,75,,,,5,1,1,2,,M
2020,48,131,2,75,,,,4,1,1,2,,M
2020,49,132,1,96,1,3,,,,,,,
2020,49,132,1,114,2,4,,,,,,,
2020,49,132,1,115,2,2,,,,,,,
2020,49,132,1,83,1,3,,,,,,,
2020,49,132,1,71,1,2,,,,,,,
2020,50,133,1,104,2,2,,,,,,,
2020,50,133,2,67,,,,1,,,,,M
2020,50,133,1,69,1,3,,,,,,,
2020,51,106,2,44,,,,,,,,,J
2020,52,107,1,90,1,4,,,,,,,
2020,56,79,1,96,1,2,,,,,,,
2020,56,79,1,92,1,2,,,,,,,
2020,56,79,1,81,1,3,,,,,,,
2020,56,79,1,98,1,2,,,,,,,
2020,56,79,1,80,1,2,,,,,,,
2020,56,79,1,91,1,2,,,,,,,
2020,56,79,1,83,1,0,,,,,,,
2020,56,79,1,93,1,2,,,,,,,
2020,56,79,1,81,1,2,,,,,,,
2020,56,79,2,78,,,,4,1,1,2,,M
2020,56,79,1,86,1,2,,,,,,,
2020,56,79,2,81,,,,3,1,1,2,,M
2020,56,79,1,91,1,2,,,,,,,
2020,56,79,1,83,1,2,,,,,,,
2020,56,79,1,84,1,2,,,,,,,
2020,56,79,1,85,1,2,,,,,,,
2020,56,79,1,84,1,2,,,,,,,
2020,56,79,1,95,1,2,,,,,,,
2020,56,79,1,101,2,2,,,,,,,
2020,56,79,1,84,1,3,,,,,,,
2020,56,79,2,71,,,,4,1,1,2,,M
2020,57,78,2,75,,,,5,1,1,3,,M
2020,57,78,2,78,,,,4,1,1,2,,M
2020,58,103,2,86,,,,5,1,1,2,,M
2020,59,104,1,91,1,2,,,,,,,
2020,59,104,1,79,1,2,,,,,,,
2020,59,104,1,84,1,2,,,,,,,
2020,59,104,1,77,1,2,,,,,,,
2020,60,105,1,89,1,2,,,,,,,
2020,60,105,1,85,1,2,,,,,,,
2020,60,105,1,91,1,3,,,,,,,
