Year,Haul,Station,Species,Species Code,Size(mm),weight (lb),weight (kg),PC_liver,PC_stomach,PC_sex
2018,2,186,Walleye Pollock,21742,531,,,,,
2018,2,186,Walleye Pollock,21742,549,,,,,
2018,2,186,Walleye Pollock,21742,571,,,,,
2018,2,186,Walleye Pollock,21742,563,,,,,
2018,2,186,Walleye Pollock,21742,559,,,,,
2018,2,186,Walleye Pollock,21742,672,,,,,
2018,2,186,Walleye Pollock,21742,580,,,,,
2018,2,186,Walleye Pollock,21742,670,,,,,
2018,2,186,Walleye Pollock,21742,524,,,,,
2018,2,186,Walleye Pollock,21742,526,,,,,
2018,2,186,Walleye Pollock,21742,581,,,,,
2018,2,186,Walleye Pollock,21742,581,,,,,
2018,2,186,Walleye Pollock,21742,498,,,,,
2018,2,186,Walleye Pollock,21742,570,,,,,
2018,2,186,Walleye Pollock,21742,560,,,,,
2018,2,186,Walleye Pollock,21742,594,,,,,
2018,2,186,Walleye Pollock,21742,565,,,,,
2018,2,186,Walleye Pollock,21742,578,,,,,
2018,2,186,Walleye Pollock,21742,699,,,,,
2018,2,186,Walleye Pollock,21742,537,,,,,
2018,2,186,Walleye Pollock,21742,544,,,,,
2018,2,186,Walleye Pollock,21742,571,,,,,
2018,2,186,Walleye Pollock,21742,652,,,,,
2018,2,186,Walleye Pollock,21742,626,,,,,
2018,2,186,Walleye Pollock,21742,513,,,,,
2018,2,186,Walleye Pollock,21742,547,,,,,
2018,2,186,Walleye Pollock,21742,510,,,,,
2018,2,186,Walleye Pollock,21742,594,,,,,
2018,2,186,Walleye Pollock,21742,565,,,,,
2018,2,186,Walleye Pollock,21742,535,,,,,
2018,2,186,Walleye Pollock,21742,592,,,,,
2018,2,186,Walleye Pollock,21742,580,,,,,
2018,2,186,Walleye Pollock,21742,520,,,,,
2018,2,186,Walleye Pollock,21742,599,,,,,
2018,2,186,Walleye Pollock,21742,535,,,,,
2018,2,186,Walleye Pollock,21742,515,,,,,
2018,2,186,Walleye Pollock,21742,524,,,,,
2018,2,186,Walleye Pollock,21742,608,,,,,
2018,2,186,Walleye Pollock,21742,530,,,,,
2018,2,186,Walleye Pollock,21742,571,,,,,
2018,2,186,Pacific cod,21720,728,,,,,
2018,2,186,Pacific cod,21720,670,,,,,
2018,2,186,Pacific cod,21720,800,,,,,
2018,2,186,Pacific cod,21720,685,,,,,
2018,2,186,Pacific cod,21720,738,,,,,
2018,2,186,Pacific cod,21720,626,,,,,
2018,2,186,Pacific cod,21720,781,,,,,
2018,2,186,Pacific cod,21720,667,,,,,
2018,2,186,Pacific cod,21720,613,,,,,
2018,3,187,Walleye Pollock,21742,537,,,,,
2018,3,187,Walleye Pollock,21742,508,,,,,
2018,3,187,Walleye Pollock,21742,541,,,,,
2018,3,187,Walleye Pollock,21742,617,,,,,
2018,3,187,Walleye Pollock,21742,680,,,,,
2018,3,187,Walleye Pollock,21742,529,,,,,
2018,3,187,Walleye Pollock,21742,546,,,,,
2018,3,187,Walleye Pollock,21742,541,,,,,
2018,3,187,Walleye Pollock,21742,571,,,,,
2018,3,187,Walleye Pollock,21742,564,,,,,
2018,3,187,Walleye Pollock,21742,530,,,,,
2018,3,187,Walleye Pollock,21742,603,,,,,
2018,3,187,Walleye Pollock,21742,677,,,,,
2018,3,187,Walleye Pollock,21742,586,,,,,
2018,3,187,Walleye Pollock,21742,560,,,,,
2018,3,187,Walleye Pollock,21742,619,,,,,
2018,3,187,Walleye Pollock,21742,552,,,,,
2018,3,187,Walleye Pollock,21742,570,,,,,
2018,3,187,Walleye Pollock,21742,585,,,,,
2018,3,187,Walleye Pollock,21742,529,,,,,
2018,3,187,Walleye Pollock,21742,569,,,,,
2018,3,187,Walleye Pollock,21742,514,,,,,
2018,3,187,Walleye Pollock,21742,525,,,,,
2018,3,187,Walleye Pollock,21742,676,,,,,
2018,3,187,Walleye Pollock,21742,612,,,,,
2018,3,187,Walleye Pollock,21742,535,,,,,
2018,3,187,Walleye Pollock,21742,540,,,,,
2018,3,187,Walleye Pollock,21742,527,,,,,
2018,3,187,Pacific cod,21720,654,,,,,
2018,3,187,Pacific cod,21720,714,,,,,
2018,3,187,Pacific cod,21720,675,,,,,
2018,3,187,Pacific cod,21720,700,,,,,
2018,3,187,Pacific cod,21720,675,,,,,
2018,3,187,Pacific cod,21720,805,,,,,
2018,3,187,Pacific cod,21720,674,,,,,
2018,3,187,Pacific cod,21720,655,,,,,
2018,3,187,Pacific cod,21720,617,,,,,
2018,4,161,Walleye Pollock,21742,617,,,,,
2018,4,161,Walleye Pollock,21742,543,,,,,
2018,4,161,Walleye Pollock,21742,565,,,,,
2018,4,161,Walleye Pollock,21742,538,,,,,
2018,4,161,Walleye Pollock,21742,579,,,,,
2018,4,161,Walleye Pollock,21742,581,,,,,
2018,4,161,Walleye Pollock,21742,563,,,,,
2018,4,161,Walleye Pollock,21742,575,,,,,
2018,4,161,Walleye Pollock,21742,443,,,,,
2018,4,161,Walleye Pollock,21742,593,,,,,
2018,4,161,Walleye Pollock,21742,660,,,,,
2018,4,161,Walleye Pollock,21742,519,,,,,
2018,4,161,Walleye Pollock,21742,580,,,,,
2018,4,161,Walleye Pollock,21742,500,,,,,
2018,4,161,Walleye Pollock,21742,518,,,,,
2018,4,161,Walleye Pollock,21742,505,,,,,
2018,4,161,Walleye Pollock,21742,523,,,,,
2018,4,161,Walleye Pollock,21742,515,,,,,
2018,4,161,Walleye Pollock,21742,620,,,,,
2018,4,161,Walleye Pollock,21742,500,,,,,
2018,4,161,Walleye Pollock,21742,484,,,,,
2018,4,161,Walleye Pollock,21742,560,,,,,
2018,4,161,Walleye Pollock,21742,584,,,,,
2018,4,161,Pacific cod,21720,706,,,,,
2018,4,161,Pacific cod,21720,687,,,,,
2018,4,161,Pacific cod,21720,625,,,,,
2018,4,161,Pacific cod,21720,712,,,,,
2018,4,161,Pacific cod,21720,670,,,,,
2018,4,161,Pacific cod,21720,625,,,,,
2018,5,134,Walleye Pollock,21742,600,,,,,
2018,5,134,Walleye Pollock,21742,529,,,,,
2018,5,134,Walleye Pollock,21742,497,,,,,
2018,5,134,Walleye Pollock,21742,491,,,,,
2018,5,134,Walleye Pollock,21742,559,,,,,
2018,5,134,Walleye Pollock,21742,590,,,,,
2018,5,134,Walleye Pollock,21742,539,,,,,
2018,5,134,Walleye Pollock,21742,501,,,,,
2018,5,134,Walleye Pollock,21742,596,,,,,
2018,5,134,Walleye Pollock,21742,543,,,,,
2018,5,134,Walleye Pollock,21742,740,,,,,
2018,5,134,Walleye Pollock,21742,516,,,,,
2018,5,134,Walleye Pollock,21742,598,,,,,
2018,5,134,Walleye Pollock,21742,516,,,,,
2018,5,134,Walleye Pollock,21742,544,,,,,
2018,5,134,Walleye Pollock,21742,610,,,,,
2018,5,134,Walleye Pollock,21742,535,,,,,
2018,5,134,Walleye Pollock,21742,603,,,,,
2018,5,134,Walleye Pollock,21742,521,,,,,
2018,5,134,Walleye Pollock,21742,565,,,,,
2018,5,134,Walleye Pollock,21742,484,,,,,
2018,5,134,Walleye Pollock,21742,474,,,,,
2018,5,134,Walleye Pollock,21742,615,,,,,
2018,5,134,Walleye Pollock,21742,488,,,,,
2018,5,134,Walleye Pollock,21742,596,,,,,
2018,5,134,Pacific cod,21720,786,,,,,
2018,5,134,Pacific cod,21720,644,,,,,
2018,5,134,Pacific cod,21720,571,,,,,
2018,5,134,Pacific cod,21720,598,,,,,
2018,5,134,Pacific cod,21720,712,,,,,
2018,5,134,Pacific cod,21720,592,,,,,
2018,5,134,Pacific cod,21720,591,,,,,
2018,5,134,Pacific cod,21720,695,,,,,
2018,5,134,Pacific cod,21720,688,,,,,
2018,6,107,Pacific halibut,10120,772,,5.05,,,
2018,6,107,Walleye Pollock,21742,510,,,,,
2018,6,107,Walleye Pollock,21742,489,,,,,
2018,6,107,Walleye Pollock,21742,530,,,,,
2018,6,107,Walleye Pollock,21742,491,,,,,
2018,6,107,Walleye Pollock,21742,644,,,,,
2018,6,107,Walleye Pollock,21742,529,,,,,
2018,6,107,Walleye Pollock,21742,478,,,,,
2018,6,107,Walleye Pollock,21742,551,,,,,
2018,6,107,Walleye Pollock,21742,555,,,,,
2018,6,107,Walleye Pollock,21742,597,,,,,
2018,6,107,Walleye Pollock,21742,515,,,,,
2018,6,107,Walleye Pollock,21742,542,,,,,
2018,6,107,Walleye Pollock,21742,540,,,,,
2018,6,107,Walleye Pollock,21742,483,,,,,
2018,6,107,Walleye Pollock,21742,556,,,,,
2018,6,107,Walleye Pollock,21742,517,,,,,
2018,6,107,Walleye Pollock,21742,554,,,,,
2018,6,107,Walleye Pollock,21742,517,,,,,
2018,6,107,Walleye Pollock,21742,557,,,,,
2018,6,107,Walleye Pollock,21742,527,,,,,
2018,6,107,Walleye Pollock,21742,572,,,,,
2018,6,107,Walleye Pollock,21742,520,,,,,
2018,6,107,Walleye Pollock,21742,524,,,,,
2018,6,107,Walleye Pollock,21742,584,,,,,
2018,6,107,Pacific cod,21720,771,,,,,
2018,6,107,Pacific cod,21720,569,,,,,
2018,6,107,Pacific cod,21720,651,,,,,
2018,6,107,Pacific cod,21720,647,,,,,
2018,7,82,Walleye Pollock,21742,501,,,,,
2018,7,82,Walleye Pollock,21742,492,,,,,
2018,7,82,Walleye Pollock,21742,515,,,,,
2018,7,82,Walleye Pollock,21742,519,,,,,
2018,7,82,Walleye Pollock,21742,576,,,,,
2018,7,82,Walleye Pollock,21742,492,,,,,
2018,7,82,Walleye Pollock,21742,555,,,,,
2018,7,82,Walleye Pollock,21742,538,,,,,
2018,7,82,Walleye Pollock,21742,501,,,,,
2018,7,82,Walleye Pollock,21742,554,,,,,
2018,7,82,Walleye Pollock,21742,536,,,,,
2018,7,82,Walleye Pollock,21742,577,,,,,
2018,7,82,Walleye Pollock,21742,466,,,,,
2018,7,82,Walleye Pollock,21742,540,,,,,
2018,7,82,Walleye Pollock,21742,528,,,,,
2018,7,82,Walleye Pollock,21742,521,,,,,
2018,7,82,Walleye Pollock,21742,571,,,,,
2018,7,82,Walleye Pollock,21742,511,,,,,
2018,7,82,Walleye Pollock,21742,479,,,,,
2018,7,82,Walleye Pollock,21742,621,,,,,
2018,7,82,Walleye Pollock,21742,500,,,,,
2018,7,82,Walleye Pollock,21742,704,,,,,
2018,7,82,Walleye Pollock,21742,595,,,,,
2018,7,82,Walleye Pollock,21742,529,,,,,
2018,7,82,Walleye Pollock,21742,670,,,,,
2018,7,82,Pacific cod,21720,745,,,,,
2018,7,82,Pacific cod,21720,593,,,,,
2018,7,82,Pacific cod,21720,592,,,,,
2018,7,82,Pacific cod,21720,418,,,,,
2018,7,82,Pacific cod,21720,615,,,,,
2018,7,82,Pacific cod,21720,726,,,,,
2018,7,82,Pacific cod,21720,609,,,,,
2018,7,82,Pacific cod,21720,660,,,,,
2018,8,81,Walleye Pollock,21742,498,,,,,
2018,8,81,Walleye Pollock,21742,516,,,,,
2018,8,81,Walleye Pollock,21742,541,,,,,
2018,8,81,Walleye Pollock,21742,580,,,,,
2018,8,81,Walleye Pollock,21742,553,,,,,
2018,8,81,Walleye Pollock,21742,514,,,,,
2018,8,81,Walleye Pollock,21742,493,,,,,
2018,8,81,Walleye Pollock,21742,472,,,,,
2018,8,81,Walleye Pollock,21742,603,,,,,
2018,8,81,Walleye Pollock,21742,495,,,,,
2018,8,81,Walleye Pollock,21742,531,,,,,
2018,8,81,Walleye Pollock,21742,528,,,,,
2018,8,81,Walleye Pollock,21742,585,,,,,
2018,8,81,Walleye Pollock,21742,610,,,,,
2018,8,81,Walleye Pollock,21742,495,,,,,
2018,8,81,Walleye Pollock,21742,485,,,,,
2018,8,81,Walleye Pollock,21742,609,,,,,
2018,8,81,Walleye Pollock,21742,556,,,,,
2018,8,81,Walleye Pollock,21742,616,,,,,
2018,8,81,Walleye Pollock,21742,527,,,,,
2018,8,81,Walleye Pollock,21742,546,,,,,
2018,8,81,Walleye Pollock,21742,485,,,,,
2018,8,81,Walleye Pollock,21742,541,,,,,
2018,8,81,Walleye Pollock,21742,507,,,,,
2018,8,81,Walleye Pollock,21742,494,,,,,
2018,8,81,Walleye Pollock,21742,540,,,,,
2018,8,81,Walleye Pollock,21742,545,,,,,
2018,8,81,Pacific cod,21720,536,,,,,
2018,8,81,Pacific cod,21720,582,,,,,
2018,8,81,Pacific cod,21720,661,,,,,
2018,8,81,Pacific cod,21720,625,,,,,
2018,8,81,Pacific cod,21720,616,,,,,
2018,8,81,Pacific cod,21720,625,,,,,
2018,8,81,Pacific cod,21720,650,,,,,
2018,8,81,Pacific cod,21720,658,,,,,
2018,8,81,Pacific cod,21720,587,,,,,
2018,8,81,Pacific cod,21720,640,,,,,
2018,8,81,Pacific cod,21720,704,,,,,
2018,8,81,Pacific cod,21720,622,,,,,
2018,9,80,Pacific halibut,10120,595,,2.36,,,
2018,9,80,Walleye Pollock,21742,621,,,,,
2018,9,80,Walleye Pollock,21742,555,,,,,
2018,9,80,Walleye Pollock,21742,498,,,,,
2018,9,80,Walleye Pollock,21742,529,,,,,
2018,9,80,Walleye Pollock,21742,543,,,,,
2018,9,80,Walleye Pollock,21742,531,,,,,
2018,9,80,Walleye Pollock,21742,545,,,,,
2018,9,80,Walleye Pollock,21742,583,,,,,
2018,9,80,Walleye Pollock,21742,640,,,,,
2018,9,80,Walleye Pollock,21742,609,,,,,
2018,9,80,Walleye Pollock,21742,622,,,,,
2018,9,80,Walleye Pollock,21742,524,,,,,
2018,9,80,Walleye Pollock,21742,560,,,,,
2018,9,80,Walleye Pollock,21742,511,,,,,
2018,9,80,Walleye Pollock,21742,575,,,,,
2018,9,80,Walleye Pollock,21742,513,,,,,
2018,9,80,Walleye Pollock,21742,490,,,,,
2018,9,80,Walleye Pollock,21742,532,,,,,
2018,9,80,Walleye Pollock,21742,599,,,,,
2018,9,80,Walleye Pollock,21742,511,,,,,
2018,9,80,Walleye Pollock,21742,477,,,,,
2018,9,80,Walleye Pollock,21742,492,,,,,
2018,9,80,Walleye Pollock,21742,521,,,,,
2018,9,80,Walleye Pollock,21742,615,,,,,
2018,9,80,Pacific cod,21720,669,,,,,
2018,9,80,Pacific cod,21720,668,,,,,
2018,9,80,Pacific cod,21720,640,,,,,
2018,9,80,Pacific cod,21720,654,,,,,
2018,9,80,Pacific cod,21720,650,,,,,
2018,9,80,Pacific cod,21720,739,,,,,
2018,9,80,Pacific cod,21720,649,,,,,
2018,9,80,Pacific cod,21720,701,,,,,
2018,9,80,Pacific cod,21720,670,,,,,
2018,10,79,Pacific halibut,10120,588,,2.36,,,
2018,10,79,Pacific halibut,10120,500,,1.58,,,
2018,10,79,Walleye Pollock,21742,717,,,,,
2018,10,79,Walleye Pollock,21742,536,,,,,
2018,10,79,Walleye Pollock,21742,545,,,,,
2018,10,79,Walleye Pollock,21742,484,,,,,
2018,10,79,Walleye Pollock,21742,603,,,,,
2018,10,79,Walleye Pollock,21742,622,,,,,
2018,10,79,Walleye Pollock,21742,544,,,,,
2018,10,79,Walleye Pollock,21742,530,,,,,
2018,10,79,Walleye Pollock,21742,600,,,,,
2018,10,79,Walleye Pollock,21742,568,,,,,
2018,10,79,Walleye Pollock,21742,583,,,,,
2018,10,79,Walleye Pollock,21742,574,,,,,
2018,10,79,Walleye Pollock,21742,613,,,,,
2018,10,79,Walleye Pollock,21742,522,,,,,
2018,10,79,Walleye Pollock,21742,575,,,,,
2018,10,79,Walleye Pollock,21742,574,,,,,
2018,10,79,Walleye Pollock,21742,634,,,,,
2018,10,79,Walleye Pollock,21742,595,,,,,
2018,10,79,Walleye Pollock,21742,672,,,,,
2018,10,79,Walleye Pollock,21742,704,,,,,
2018,10,79,Walleye Pollock,21742,619,,,,,
2018,10,79,Walleye Pollock,21742,569,,,,,
2018,10,79,Walleye Pollock,21742,529,,,,,
2018,10,79,Walleye Pollock,21742,625,,,,,
2018,10,79,Walleye Pollock,21742,496,,,,,
2018,10,79,Walleye Pollock,21742,603,,,,,
2018,10,79,Walleye Pollock,21742,570,,,,,
2018,10,79,Walleye Pollock,21742,567,,,,,
2018,10,79,Walleye Pollock,21742,510,,,,,
2018,10,79,Walleye Pollock,21742,550,,,,,
2018,10,79,Walleye Pollock,21742,547,,,,,
2018,10,79,Walleye Pollock,21742,490,,,,,
2018,10,79,Walleye Pollock,21742,537,,,,,
2018,10,79,Walleye Pollock,21742,645,,,,,
2018,10,79,Walleye Pollock,21742,633,,,,,
2018,10,79,Walleye Pollock,21742,483,,,,,
2018,10,79,Walleye Pollock,21742,600,,,,,
2018,10,79,Walleye Pollock,21742,700,,,,,
2018,10,79,Walleye Pollock,21742,555,,,,,
2018,10,79,Walleye Pollock,21742,638,,,,,
2018,10,79,Walleye Pollock,21742,645,,,,,
2018,10,79,Walleye Pollock,21742,612,,,,,
2018,10,79,Walleye Pollock,21742,571,,,,,
2018,10,79,Walleye Pollock,21742,650,,,,,
2018,10,79,Walleye Pollock,21742,547,,,,,
2018,10,79,Walleye Pollock,21742,684,,,,,
2018,10,79,Walleye Pollock,21742,655,,,,,
2018,10,79,Walleye Pollock,21742,600,,,,,
2018,10,79,Walleye Pollock,21742,548,,,,,
2018,10,79,Walleye Pollock,21742,505,,,,,
2018,10,79,Walleye Pollock,21742,544,,,,,
2018,10,79,Walleye Pollock,21742,636,,,,,
2018,10,79,Pacific cod,21720,694,,,,,
2018,10,79,Pacific cod,21720,797,,,,,
2018,10,79,Pacific cod,21720,640,,,,,
2018,10,79,Pacific cod,21720,641,,,,,
2018,10,79,Pacific cod,21720,640,,,,,
2018,10,79,Pacific cod,21720,620,,,,,
2018,10,79,Pacific cod,21720,555,,,,,
2018,10,79,Pacific cod,21720,614,,,,,
2018,10,79,Pacific cod,21720,651,,,,,
2018,10,79,Pacific cod,21720,619,,,,,
2018,10,79,Pacific cod,21720,685,,,,,
2018,10,79,Pacific cod,21720,696,,,,,
2018,10,79,Pacific cod,21720,737,,,,,
2018,10,79,Pacific cod,21720,618,,,,,
2018,10,79,Pacific cod,21720,626,,,,,
2018,11,78,Pacific cod,21720,616,,,,,
2018,11,78,Walleye Pollock,21742,651,,,,,
2018,11,78,Walleye Pollock,21742,650,,,,,
2018,11,78,Walleye Pollock,21742,580,,,,,
2018,11,78,Walleye Pollock,21742,708,,,,,
2018,11,78,Walleye Pollock,21742,637,,,,,
2018,11,78,Walleye Pollock,21742,622,,,,,
2018,11,78,Walleye Pollock,21742,569,,,,,
2018,11,78,Walleye Pollock,21742,522,,,,,
2018,11,78,Walleye Pollock,21742,705,,,,,
2018,11,78,Walleye Pollock,21742,584,,,,,
2018,12,103,Walleye Pollock,21742,610,,,,,
2018,12,103,Walleye Pollock,21742,657,,,,,
2018,12,103,Walleye Pollock,21742,533,,,,,
2018,12,103,Walleye Pollock,21742,736,,,,,
2018,12,103,Walleye Pollock,21742,648,,,,,
2018,12,103,Walleye Pollock,21742,662,,,,,
2018,12,103,Walleye Pollock,21742,621,,,,,
2018,12,103,Walleye Pollock,21742,625,,,,,
2018,12,103,Walleye Pollock,21742,700,,,,,
2018,12,103,Walleye Pollock,21742,633,,,,,
2018,12,103,Walleye Pollock,21742,753,,,,,
2018,12,103,Walleye Pollock,21742,625,,,,,
2018,12,103,Walleye Pollock,21742,631,,,,,
2018,13,104,Walleye Pollock,21742,681,,,,,
2018,13,104,Walleye Pollock,21742,632,,,,,
2018,13,104,Walleye Pollock,21742,523,,,,,
2018,13,104,Walleye Pollock,21742,626,,,,,
2018,13,104,Walleye Pollock,21742,538,,,,,
2018,13,104,Walleye Pollock,21742,587,,,,,
2018,13,104,Walleye Pollock,21742,520,,,,,
2018,13,104,Walleye Pollock,21742,633,,,,,
2018,13,104,Walleye Pollock,21742,524,,,,,
2018,13,104,Walleye Pollock,21742,579,,,,,
2018,13,104,Walleye Pollock,21742,641,,,,,
2018,13,104,Walleye Pollock,21742,713,,,,,
2018,13,104,Walleye Pollock,21742,559,,,,,
2018,13,104,Walleye Pollock,21742,632,,,,,
2018,13,104,Walleye Pollock,21742,475,,,,,
2018,13,104,Walleye Pollock,21742,538,,,,,
2018,13,104,Walleye Pollock,21742,525,,,,,
2018,13,104,Walleye Pollock,21742,690,,,,,
2018,13,104,Walleye Pollock,21742,726,,,,,
2018,13,104,Walleye Pollock,21742,600,,,,,
2018,13,104,Walleye Pollock,21742,618,,,,,
2018,13,104,Walleye Pollock,21742,576,,,,,
2018,13,104,Walleye Pollock,21742,650,,,,,
2018,13,104,Walleye Pollock,21742,627,,,,,
2018,13,104,Walleye Pollock,21742,620,,,,,
2018,13,104,Walleye Pollock,21742,585,,,,,
2018,13,104,Walleye Pollock,21742,675,,,,,
2018,13,104,Walleye Pollock,21742,702,,,,,
2018,13,104,Walleye Pollock,21742,521,,,,,
2018,13,104,Walleye Pollock,21742,514,,,,,
2018,13,104,Walleye Pollock,21742,613,,,,,
2018,13,104,Walleye Pollock,21742,628,,,,,
2018,13,104,Pacific cod,21720,731,,,,,
2018,13,104,Pacific cod,21720,720,,,,,
2018,13,104,Pacific cod,21720,640,,,,,
2018,13,104,Pacific cod,21720,706,,,,,
2018,13,104,Pacific cod,21720,766,,,,,
2018,13,104,Pacific cod,21720,729,,,,,
2018,13,104,Pacific cod,21720,718,,,,,
2018,13,104,Pacific cod,21720,640,,,,,
2018,13,104,Pacific cod,21720,690,,,,,
2018,13,104,Pacific cod,21720,629,,,,,
2018,13,104,Pacific cod,21720,675,,,,,
2018,13,104,Pacific cod,21720,631,,,,,
2018,14,105,Walleye Pollock,21742,565,,,,,
2018,14,105,Walleye Pollock,21742,572,,,,,
2018,14,105,Walleye Pollock,21742,610,,,,,
2018,14,105,Walleye Pollock,21742,560,,,,,
2018,14,105,Walleye Pollock,21742,535,,,,,
2018,14,105,Walleye Pollock,21742,524,,,,,
2018,14,105,Walleye Pollock,21742,512,,,,,
2018,14,105,Walleye Pollock,21742,528,,,,,
2018,14,105,Walleye Pollock,21742,570,,,,,
2018,14,105,Walleye Pollock,21742,522,,,,,
2018,14,105,Walleye Pollock,21742,500,,,,,
2018,14,105,Walleye Pollock,21742,508,,,,,
2018,14,105,Walleye Pollock,21742,483,,,,,
2018,14,105,Walleye Pollock,21742,560,,,,,
2018,14,105,Walleye Pollock,21742,586,,,,,
2018,14,105,Walleye Pollock,21742,530,,,,,
2018,14,105,Walleye Pollock,21742,545,,,,,
2018,14,105,Walleye Pollock,21742,494,,,,,
2018,14,105,Walleye Pollock,21742,548,,,,,
2018,14,105,Walleye Pollock,21742,679,,,,,
2018,14,105,Walleye Pollock,21742,535,,,,,
2018,14,105,Walleye Pollock,21742,578,,,,,
2018,14,105,Walleye Pollock,21742,466,,,,,
2018,14,105,Walleye Pollock,21742,544,,,,,
2018,14,105,Walleye Pollock,21742,511,,,,,
2018,14,105,Walleye Pollock,21742,559,,,,,
2018,14,105,Walleye Pollock,21742,531,,,,,
2018,14,105,Walleye Pollock,21742,557,,,,,
2018,14,105,Walleye Pollock,21742,610,,,,,
2018,14,105,Walleye Pollock,21742,492,,,,,
2018,14,105,Walleye Pollock,21742,516,,,,,
